frame,left_shoulder_x,left_shoulder_y,left_shoulder_conf,left_hip_x,left_hip_y,left_hip_conf,left_knee_x,left_knee_y,left_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,right_hip_x,right_hip_y,right_hip_conf,right_knee_x,right_knee_y,right_knee_conf,right_ankle_x,right_ankle_y,right_ankle_conf
92,0.7519611,0.47132242,0.46727338,0.7626965,0.6264213,0.54624724,0.7219898,0.72644174,0.6152896,0.81626177,0.83673644,0.23561803,0.856393,0.4712518,0.46975768,0.8445829,0.627149,0.51972944,0.8511404,0.74693435,0.5526175,0.8842916,0.8438097,0.46018144
93,0.75202763,0.47116566,0.469617,0.762911,0.6266881,0.55129635,0.72196865,0.7263949,0.61891496,0.8158128,0.8367798,0.23896384,0.85626996,0.47120255,0.4713293,0.8448454,0.62742734,0.5268612,0.8512684,0.7470793,0.5558573,0.88438195,0.84366673,0.46521944
94,0.7734973,0.46725196,0.40116373,0.7794678,0.62823474,0.49332166,0.7805916,0.7479567,0.15603401,0.83433974,0.8446526,0.22215344,0.83417976,0.47471198,0.345961,0.804851,0.6297502,0.44784373,0.84025335,0.7473616,0.37006378,0.8391563,0.83966774,0.28358814
95,0.78806657,0.47098872,0.31312746,0.80894893,0.6337913,0.5012233,0.842647,0.75406086,0.3258283,0.8808744,0.85627794,0.34356594,0.85614145,0.47165033,0.39927474,0.8359632,0.63392603,0.3998669,0.6709277,0.7166204,0.6121568,0.7840862,0.8306169,0.24604203
96,0.83766544,0.47420555,0.56781596,0.8424945,0.6124842,0.45583412,0.82356274,0.73246884,0.41357806,0.8824114,0.85388386,0.38443074,0.7681248,0.46383685,0.383489,0.7687588,0.61477137,0.38715073,0.6454207,0.7133531,0.5815205,0.7182755,0.8344754,0.4454958
97,0.7691922,0.4647153,0.431429,0.79410475,0.6128061,0.43681988,0.64797616,0.7001487,0.41471392,0.66009045,0.8354477,0.39135078,0.86226076,0.46203396,0.4795092,0.86441314,0.6108845,0.49126598,0.83919525,0.74242043,0.41165736,0.88856554,0.85520166,0.5057343
98,0.79966044,0.46779174,0.40829712,0.8115406,0.6151144,0.43568057,0.6437129,0.7068361,0.4625175,0.5997449,0.8331508,0.38908106,0.8022803,0.4637465,0.29299653,0.8283082,0.61479783,0.39358512,0.8322129,0.7496616,0.3995805,0.88727754,0.8605966,0.39385253
99,0.79934615,0.4676702,0.40599647,0.8109502,0.6153609,0.4395361,0.6434339,0.7065921,0.4658222,0.5994884,0.8329984,0.38970456,0.8022628,0.46370566,0.293578,0.8279427,0.61499465,0.3958364,0.8314408,0.749206,0.40498033,0.88696903,0.8599906,0.39549267
100,0.7929291,0.47129712,0.3830784,0.81169367,0.6141864,0.4632251,0.82596797,0.74998826,0.43658215,0.889651,0.8562906,0.33038616,0.79289806,0.4722277,0.34116864,0.78764486,0.6145779,0.44608822,0.6418063,0.7000267,0.5264796,0.5516704,0.82867205,0.47201607
101,0.77521706,0.4707584,0.41414553,0.79955477,0.61564004,0.535238,0.81517756,0.7485428,0.39492723,0.88467586,0.8559556,0.32474548,0.81934273,0.47321713,0.31310627,0.80462015,0.6142283,0.4569699,0.6331477,0.7067575,0.6369302,0.5114776,0.83064455,0.5714571
102,0.80416334,0.4757825,0.50104904,0.80555606,0.6210077,0.4970971,0.80978334,0.75387263,0.45076254,0.8802279,0.8539609,0.3762741,0.7673168,0.4660144,0.37889588,0.7457916,0.61857337,0.6091095,0.60843015,0.71740645,0.6338416,0.48642874,0.82558227,0.4865949
103,0.7934482,0.4797668,0.45742193,0.793733,0.6258359,0.53061855,0.7925841,0.75696695,0.48215944,0.88272035,0.861781,0.48592287,0.7699604,0.47770035,0.28838658,0.7402727,0.6232787,0.53720057,0.5974176,0.7127577,0.62971926,0.46723616,0.8270127,0.48035184
104,0.79242635,0.48717272,0.57340026,0.7891233,0.6320957,0.5757065,0.77867734,0.7644517,0.543317,0.87850034,0.8614507,0.46685758,0.7460343,0.4845886,0.3488292,0.7229059,0.6267368,0.5757963,0.5873568,0.71698797,0.5180444,0.44709867,0.8372926,0.42094037
105,0.792523,0.48727542,0.5739341,0.7892005,0.6325375,0.5742588,0.77886546,0.7646372,0.5445541,0.87864256,0.8615424,0.46663266,0.7456995,0.48466986,0.3514374,0.72276676,0.6271753,0.5791741,0.5871761,0.71709126,0.5203536,0.44721174,0.8371283,0.42367795
106,0.784531,0.49000606,0.5981976,0.7791638,0.63798463,0.6282494,0.7597875,0.77173984,0.5313072,0.87317765,0.8596002,0.42608497,0.72241986,0.4898721,0.479164,0.7153413,0.63282454,0.61045843,0.57895994,0.722926,0.5767031,0.4408751,0.840235,0.55864197
107,0.7644178,0.49411234,0.49637133,0.767219,0.64368224,0.44879708,0.74040174,0.784342,0.49619365,0.8772477,0.8574196,0.30414605,0.7145226,0.48813865,0.32249412,0.702003,0.6388248,0.4966427,0.5635875,0.72113484,0.6118351,0.42983374,0.851583,0.6032758
108,0.7431824,0.5117007,0.4614009,0.7550253,0.66004574,0.5560051,0.7234582,0.78986955,0.5636913,0.8706565,0.85568535,0.29499602,0.6882248,0.5009365,0.33435446,0.6836096,0.65628535,0.5975172,0.54820347,0.7322165,0.46591824,0.4216333,0.8550164,0.4530613
109,0.7337703,0.5266157,0.45825294,0.7399702,0.670969,0.4527446,0.69903344,0.8007989,0.4804616,0.8578417,0.8473341,0.23864102,0.68142813,0.50810486,0.40453643,0.6703677,0.6682761,0.5112315,0.5251611,0.7305097,0.4836073,0.406036,0.8478309,0.68743986
110,0.70840156,0.5243832,0.41787976,0.7327428,0.67746496,0.53942126,0.6747619,0.80827475,0.6655048,0.8381042,0.84633374,0.2742479,0.6508541,0.5101635,0.36253121,0.6639031,0.6740149,0.5395691,0.5025253,0.7278569,0.4726775,0.39771706,0.85314846,0.5782231
111,0.708673,0.52417034,0.42146012,0.7328705,0.67759675,0.5431831,0.67464626,0.80816424,0.6642154,0.83712256,0.84617233,0.27654395,0.6515224,0.50995463,0.3622197,0.6641054,0.6739425,0.54122627,0.50251746,0.727731,0.47148085,0.3975614,0.85325694,0.576565
112,0.64909476,0.5249019,0.36755002,0.70442307,0.68563455,0.4350746,0.65372634,0.8250065,0.49554452,0.82543397,0.85337985,0.23036414,0.6600608,0.52884763,0.34158656,0.68589425,0.68743896,0.33556125,0.47710234,0.7231791,0.55797917,0.3881732,0.85593903,0.45536906
113,0.6467329,0.53157693,0.46489903,0.6949367,0.6929933,0.5323849,0.6480302,0.84154916,0.4427641,0.83823943,0.85341907,0.43228033,0.6297208,0.53186405,0.4066275,0.64642286,0.69101894,0.49750477,0.4625581,0.72651625,0.5338493,0.3834152,0.86315024,0.6674574
114,0.621712,0.5361569,0.4640776,0.67754835,0.7050039,0.4889672,0.6354574,0.8519025,0.46221027,0.83303374,0.84830874,0.339496,0.6086002,0.535894,0.4512,0.6309713,0.70045495,0.46448964,0.43904588,0.73063445,0.5263875,0.38067874,0.86220926,0.611329
115,0.6204719,0.5472822,0.43920693,0.6689259,0.7089145,0.44405046,0.62781525,0.8588197,0.45496905,0.8265407,0.85279274,0.36909738,0.6181599,0.5492234,0.3784013,0.62570286,0.7034897,0.33071208,0.4264421,0.7278714,0.5379362,0.38410503,0.863646,0.61881757
116,0.6086141,0.55563307,0.43156934,0.6636623,0.71629304,0.4906204,0.61729497,0.8600483,0.46157646,0.81675303,0.8646972,0.23235294,0.57282776,0.5500729,0.36464962,0.6042961,0.7106321,0.448278,0.41993615,0.73115057,0.45959443,0.38587022,0.8664464,0.5957889
117,0.6088586,0.55552125,0.43352237,0.66344166,0.7164301,0.49352494,0.61720973,0.8601782,0.46111056,0.8171468,0.8644752,0.23130131,0.57271445,0.54995036,0.3667671,0.60412765,0.71085274,0.4500947,0.42025384,0.73093605,0.45966405,0.3857584,0.8663521,0.59744143
118,0.5998825,0.57140005,0.3714108,0.6541668,0.72507703,0.41881981,0.60314727,0.863001,0.48015267,0.8150487,0.8676781,0.25784212,0.56318665,0.55795455,0.3257328,0.5867959,0.71726215,0.45159683,0.40966266,0.7340385,0.54187876,0.38540804,0.8653943,0.56216097
119,0.58225363,0.57893693,0.4370008,0.6506838,0.7233614,0.5063058,0.5975436,0.86987305,0.47303286,0.80374134,0.85985416,0.32380152,0.56555897,0.5670136,0.37984672,0.5914539,0.7163725,0.37238598,0.4052105,0.7299864,0.53017807,0.3845085,0.86636066,0.5452382
120,0.577645,0.57825357,0.35333788,0.64946747,0.7356073,0.37959173,0.59985834,0.8742685,0.4755934,0.7985641,0.8594724,0.34232736,0.5530106,0.57241064,0.39224386,0.6042783,0.73078835,0.37177062,0.3966342,0.7362404,0.48490688,0.38468063,0.8654493,0.51176834
121,0.5804188,0.5882178,0.36366048,0.6419391,0.7422247,0.45425618,0.59975,0.8765687,0.5561237,0.7986115,0.859255,0.3150884,0.55376375,0.57537186,0.3488918,0.58830225,0.73360753,0.38377586,0.39049327,0.7289559,0.4442128,0.38511008,0.863793,0.5306009
122,0.55966055,0.5911602,0.38437364,0.6393867,0.7459602,0.42863432,0.5922235,0.87639064,0.55220944,0.7986023,0.8629593,0.29980615,0.567667,0.5784348,0.36799282,0.60874057,0.73953,0.403101,0.3846457,0.7311944,0.53440475,0.38526946,0.86712384,0.42490742
123,0.5596188,0.5905684,0.38325801,0.6391956,0.74538326,0.43794703,0.59215736,0.8762381,0.5560511,0.79892373,0.8631015,0.29413074,0.5673083,0.5781568,0.36788973,0.6088857,0.73908484,0.40309453,0.3845583,0.7311637,0.53101593,0.38519537,0.8673239,0.42151
124,0.53924847,0.59208155,0.46606237,0.6347096,0.7460379,0.35895753,0.5781956,0.87456554,0.2757299,0.38743365,0.8689612,0.33661819,0.5707581,0.5874653,0.38858476,0.6493511,0.74623144,0.32071546,0.38223147,0.73161054,0.27850452,0.38583454,0.86898696,0.24343137
125,0.5319996,0.596416,0.3629249,0.63074106,0.7452191,0.35314947,0.3834235,0.73316735,0.32777807,0.38512433,0.87002796,0.37946212,0.566779,0.59041524,0.3894717,0.6504697,0.74515337,0.31646037,0.5813724,0.87684965,0.3606453,0.7988509,0.8607175,0.2856437
126,0.5378692,0.6010403,0.40512836,0.62682605,0.75311935,0.37208536,0.57569677,0.880685,0.25446597,0.38491833,0.8682276,0.4109701,0.5731707,0.5906196,0.42379567,0.6480154,0.7516672,0.36393526,0.5809916,0.88075936,0.3157594,0.38474035,0.86811507,0.26938957
127,0.51904297,0.6009133,0.42581397,0.62966317,0.75400704,0.421901,0.5756058,0.88306737,0.29505703,0.3872424,0.86571,0.40265453,0.572127,0.59850717,0.40916446,0.6522786,0.75186956,0.35014644,0.58139426,0.8855976,0.34499156,0.38655263,0.86670387,0.25848112
128,0.5276364,0.6042596,0.3479806,0.6362685,0.75507945,0.458516,0.57435346,0.88473004,0.3669042,0.39098746,0.8696412,0.39567065,0.5593201,0.59307134,0.41265595,0.64519185,0.754246,0.39971253,0.5799821,0.8856308,0.33726537,0.38844714,0.8690674,0.25716078
129,0.52563953,0.604141,0.45001882,0.6361314,0.75491655,0.458309,0.5745773,0.8847873,0.36294484,0.39132175,0.8701872,0.39636466,0.55936724,0.5932025,0.41463587,0.6451579,0.7541678,0.40050194,0.58021605,0.8857888,0.33644813,0.38882253,0.8697061,0.25498608
130,0.530336,0.6074829,0.40561575,0.63786733,0.7584218,0.4899971,0.57783455,0.8873733,0.4925506,0.3976593,0.8684777,0.31737584,0.55229247,0.59628177,0.4446678,0.6311619,0.75621736,0.34847802,0.3815676,0.7271769,0.3046266,0.39205822,0.86803997,0.29864225
131,0.52685326,0.61156636,0.35809773,0.6365752,0.7622235,0.5202765,0.5784544,0.88800895,0.51059616,0.7903692,0.8645234,0.27828643,0.55990183,0.60081375,0.36919513,0.6352438,0.7587237,0.3218534,0.38445613,0.7288703,0.29949462,0.3921048,0.8688316,0.29505426
132,0.5107508,0.60911727,0.42946303,0.63247776,0.76133245,0.5054885,0.57423127,0.8860597,0.412374,0.38624716,0.87091553,0.42635897,0.56337124,0.60181487,0.4104168,0.6533864,0.75895894,0.38467854,0.5786749,0.8861767,0.40302658,0.38497338,0.8710432,0.26959172
133,0.51531386,0.6084367,0.4917693,0.63446474,0.75749147,0.48912978,0.5835383,0.88869685,0.39893997,0.39585346,0.875685,0.36502478,0.54793984,0.59551674,0.5251488,0.64636314,0.75547886,0.4244791,0.38258478,0.726344,0.29070893,0.3918763,0.87352264,0.2824617
134,0.51378083,0.6098415,0.43760365,0.63705117,0.7601335,0.48398614,0.58182067,0.89270353,0.4385407,0.39543113,0.8751856,0.34447873,0.54772156,0.6022959,0.474746,0.6466855,0.7588426,0.41751266,0.39448425,0.73203146,0.27840135,0.3916617,0.87425673,0.27586162
135,0.51409996,0.6099361,0.44019747,0.63745475,0.76022667,0.4837322,0.58229154,0.8928354,0.44030765,0.79623115,0.86527246,0.26686165,0.5476537,0.6023314,0.47518316,0.64596593,0.75897026,0.41655174,0.39398146,0.7323272,0.27929825,0.39228436,0.8741945,0.27791762
136,0.51060027,0.6086795,0.35148588,0.63720155,0.7578145,0.43938473,0.58293486,0.89306676,0.3968355,0.39792168,0.87601465,0.34097064,0.5473317,0.6071677,0.49993902,0.64844555,0.7581362,0.400869,0.3936445,0.7314405,0.27651134,0.39574584,0.8761368,0.27630544
137,0.5171257,0.60553557,0.47490594,0.63168323,0.7610092,0.49939793,0.579968,0.8913367,0.3837803,0.39548212,0.87487876,0.40277624,0.5693182,0.60824853,0.4881389,0.66054535,0.7600826,0.4638848,0.39931735,0.73181933,0.26687622,0.39467752,0.8758907,0.29357442
138,0.5204927,0.6018869,0.42057687,0.6362547,0.7565128,0.43535724,0.58841306,0.8911431,0.4472738,0.8028022,0.8644476,0.24385338,0.562417,0.6023481,0.3972262,0.64507496,0.75615,0.37582487,0.38301238,0.73621535,0.3938,0.39586073,0.874846,0.2851062
139,0.5458692,0.59882915,0.4699021,0.63620794,0.75246423,0.41150123,0.59129333,0.8885645,0.50222504,0.79974484,0.86241496,0.3028823,0.5708768,0.59575796,0.4237233,0.6281139,0.7506015,0.31842119,0.38301182,0.7341956,0.50215364,0.39546502,0.8747911,0.34263846
140,0.5599543,0.5901411,0.38276556,0.6370106,0.74662113,0.37108725,0.601002,0.8864033,0.48856062,0.81240106,0.86318845,0.33228162,0.56241405,0.5812353,0.3432878,0.60739255,0.7413962,0.40321833,0.38568258,0.73173994,0.5355448,0.39032543,0.8702425,0.4082355
141,0.5598928,0.5899664,0.38231024,0.63723576,0.74663347,0.37343848,0.59992266,0.88624775,0.50646317,0.81232023,0.8628709,0.33199513,0.5627966,0.5812712,0.348549,0.60744745,0.74139917,0.4057711,0.3857579,0.7313985,0.5305384,0.39007264,0.870258,0.40790698
142,0.57386804,0.59052324,0.27070504,0.63937104,0.74327695,0.45027053,0.59676427,0.87955654,0.36506703,0.8155288,0.86433315,0.29484236,0.5695597,0.5803994,0.38830665,0.61111295,0.73713005,0.32209107,0.39278042,0.73619115,0.47659683,0.38992053,0.87160826,0.413731
143,0.581784,0.5798729,0.41096038,0.6421256,0.7327025,0.38811398,0.605022,0.8797795,0.48615062,0.81798446,0.86509836,0.28235278,0.57499325,0.57448334,0.41077176,0.59356856,0.72800493,0.26599085,0.3979766,0.73906016,0.54484934,0.38853392,0.8682729,0.47616926
144,0.58653677,0.577983,0.41059163,0.649902,0.7291102,0.28864807,0.6149331,0.8700282,0.37374356,0.80750203,0.8624166,0.28812253,0.58662397,0.57107794,0.3672654,0.59338874,0.71878904,0.34642258,0.4067218,0.7360084,0.60836977,0.38841414,0.8651614,0.5876207
145,0.624439,0.57247174,0.30684868,0.6614222,0.7239425,0.38434193,0.625777,0.86163425,0.39331812,0.82477057,0.86148894,0.3515474,0.5866661,0.5578146,0.34132767,0.60206985,0.71824896,0.471111,0.4157872,0.73836106,0.61241853,0.39407572,0.8687169,0.6171285
146,0.64127374,0.55923575,0.24819955,0.68028873,0.70686984,0.40052533,0.63701665,0.8563361,0.37946808,0.8375918,0.85833067,0.31413427,0.5917295,0.55713683,0.29973438,0.6243659,0.70568436,0.4051328,0.4316219,0.7319269,0.5845169,0.39436528,0.8669883,0.5898547
147,0.63894266,0.55853194,0.22646771,0.6799585,0.7066576,0.39611757,0.63672876,0.856871,0.3716855,0.83749527,0.8589157,0.316107,0.5939173,0.5563896,0.29981905,0.6264133,0.7057029,0.4028636,0.43183488,0.73113436,0.57029635,0.39379144,0.8672488,0.5765372
148,0.64086103,0.5438022,0.293218,0.6973046,0.69745755,0.46135202,0.6516818,0.8431051,0.3396585,0.84643924,0.85643816,0.3771771,0.61631405,0.5483899,0.31496194,0.6461073,0.69515127,0.42702672,0.45267898,0.7248243,0.41516885,0.39104462,0.8649325,0.5810885
149,0.6989128,0.5344387,0.30822334,0.7154051,0.6708407,0.4484311,0.6650936,0.8138482,0.4607995,0.8434693,0.8525411,0.25625208,0.6182302,0.5331896,0.34183133,0.64179003,0.6704675,0.43652776,0.48099193,0.72234434,0.44372627,0.3977221,0.85693896,0.54738307
150,0.69874775,0.51754844,0.31431392,0.7396493,0.66390646,0.37391484,0.6807484,0.80299747,0.49955964,0.86080086,0.8490188,0.30618858,0.6632923,0.51532495,0.25793198,0.6791495,0.6632515,0.3860315,0.5113671,0.7197552,0.53285754,0.40866172,0.8552408,0.5800157
151,0.73392624,0.51045483,0.35655585,0.75805366,0.6503845,0.5472278,0.7027626,0.7877061,0.64800507,0.86432064,0.8516134,0.29977176,0.6620321,0.5066561,0.35912278,0.68731165,0.65092814,0.5131883,0.5371069,0.72160834,0.44105548,0.42499024,0.8570258,0.5654608
152,0.7362568,0.501822,0.41922346,0.7655097,0.6467079,0.41255283,0.7376398,0.7880908,0.5821639,0.8807275,0.85477775,0.23985086,0.73275584,0.4956443,0.27823454,0.71091026,0.6424141,0.452212,0.56974953,0.72619724,0.61273766,0.44766614,0.85179996,0.552782
153,0.73534125,0.501598,0.4192458,0.7652557,0.64664924,0.4119528,0.7377812,0.7879735,0.58055955,0.8807303,0.8548306,0.23889752,0.7340912,0.4956766,0.26746425,0.7115278,0.6424482,0.4423678,0.5695863,0.72633004,0.61357856,0.44748306,0.85186994,0.54782444
154,0.77064174,0.48344165,0.51633465,0.79029727,0.62676513,0.4891053,0.74300826,0.7728143,0.42681494,0.8949668,0.8579735,0.311752,0.7215985,0.4864944,0.38767144,0.72427523,0.62550205,0.5111475,0.6018822,0.71592706,0.573232,0.472147,0.8471259,0.64510363
155,0.7617118,0.48672447,0.5213049,0.79310167,0.62868166,0.45497894,0.78148234,0.77123344,0.5236419,0.89945835,0.86663306,0.44802594,0.7518174,0.48461348,0.34473884,0.7599157,0.62516505,0.41473353,0.6257627,0.7131871,0.4747036,0.516377,0.8442583,0.5083209
156,0.78749365,0.48292264,0.5139517,0.81066656,0.63326824,0.569427,0.79581225,0.76495975,0.56371945,0.9086387,0.8699252,0.53741,0.7251599,0.47597438,0.39868018,0.75080466,0.6291102,0.48736686,0.6356728,0.71061915,0.5058774,0.55403566,0.8458404,0.51960665
157,0.7963935,0.48080468,0.65643764,0.8141223,0.63571334,0.6387445,0.8125012,0.7569984,0.5473626,0.912723,0.8670351,0.48269758,0.7241497,0.467439,0.44651917,0.74713564,0.63324577,0.53947914,0.6341659,0.69890547,0.4304326,0.6162431,0.8442631,0.56237036
158,0.8021409,0.48080894,0.6513535,0.8177268,0.6274153,0.52581596,0.8132863,0.7554096,0.54334867,0.91535985,0.8665477,0.49467918,0.74127054,0.46443963,0.38118166,0.7539333,0.6244792,0.4028258,0.63821566,0.71370745,0.56711674,0.66895264,0.8426818,0.45749497
159,0.8022592,0.48070914,0.65336704,0.8174283,0.62732625,0.5250163,0.81376755,0.75548947,0.54617983,0.9153857,0.8668376,0.49569815,0.7408871,0.46438253,0.3811803,0.75344217,0.62447304,0.40225673,0.638242,0.71365774,0.5669872,0.66904604,0.8425833,0.45436704
160,0.8025372,0.47825974,0.5446112,0.81159735,0.6237979,0.45615327,0.8383834,0.7408153,0.36398807,0.9150456,0.8561339,0.39607954,0.75734943,0.46828315,0.4247369,0.7476158,0.6173249,0.44598278,0.65477103,0.7180151,0.61987525,0.72861075,0.84325254,0.4399262
161,0.772042,0.4688846,0.45791945,0.78260773,0.63299644,0.5072125,0.80090445,0.75805825,0.13598885,0.9053347,0.85983443,0.3052655,0.82772136,0.4770795,0.36397433,0.798108,0.63303703,0.41883722,0.68269604,0.72157735,0.4215477,0.80437243,0.8272065,0.22235212
162,0.77142066,0.4716233,0.422983,0.7780566,0.6368597,0.48975524,0.8337814,0.75219846,0.19712605,0.9021809,0.8598041,0.30560455,0.8220533,0.47559032,0.40635338,0.79327667,0.63893163,0.36998007,0.8071475,0.75102174,0.1629931,0.8383619,0.8341657,0.34787816
163,0.7459502,0.47762746,0.48587185,0.7551086,0.63552344,0.6175354,0.7250223,0.7302548,0.47366756,0.83081937,0.8354733,0.27641863,0.8502563,0.47938323,0.4070038,0.84167475,0.6337929,0.59682685,0.86705273,0.75146264,0.4378299,0.90136755,0.84669006,0.4152707
164,0.7416779,0.4795032,0.47574356,0.74772847,0.6408541,0.45079952,0.7568731,0.73301834,0.49460632,0.8608343,0.8439764,0.36199003,0.8504758,0.4851348,0.4004811,0.8432777,0.6372869,0.5957903,0.8797649,0.7491145,0.3996587,0.90521586,0.85561836,0.39479804
165,0.74194807,0.47939157,0.47696626,0.7480166,0.64136374,0.45975983,0.75701225,0.7330029,0.49895966,0.86044776,0.844126,0.34800506,0.85138786,0.4844404,0.4083782,0.84404695,0.6374714,0.594601,0.8791453,0.74823403,0.39932868,0.9054064,0.855814,0.40393525
166,0.74161375,0.47696245,0.3269764,0.75730556,0.6469166,0.5370554,0.8106086,0.76130545,0.3788146,0.8703026,0.85493606,0.3642961,0.8521148,0.49064767,0.35059375,0.84451956,0.64484507,0.5229813,0.888435,0.77203524,0.40828782,0.9089431,0.8584306,0.37868437
167,0.74345535,0.47557172,0.29329455,0.76211965,0.63987035,0.56566435,0.82406515,0.7607896,0.28045595,0.88870513,0.8612871,0.3325987,0.8538629,0.4873432,0.41313753,0.84419906,0.63731706,0.5450405,0.89586174,0.78102416,0.33790928,0.9032588,0.8607476,0.37541068
168,0.748822,0.47437045,0.4001475,0.77001494,0.6302139,0.4785158,0.8499486,0.7561418,0.3406485,0.8933961,0.8632127,0.3761842,0.85738873,0.48483306,0.4270982,0.85954875,0.6313217,0.41999963,0.8888705,0.76698744,0.30984738,0.9010798,0.85774064,0.28700915
169,0.77943194,0.46993005,0.29447326,0.81564355,0.6269438,0.37766108,0.86906457,0.75602555,0.3772124,0.9025344,0.8605165,0.39876655,0.81941617,0.4729756,0.37811,0.8342375,0.6288012,0.37438458,0.8644031,0.7548205,0.3790803,0.8947283,0.8540668,0.2880255
170,0.753024,0.47500843,0.4050856,0.7866811,0.6294656,0.3897066,0.86127585,0.7524767,0.47660953,0.90115356,0.86736536,0.4200781,0.839123,0.48379013,0.39812198,0.8591528,0.63099056,0.38907176,0.86724484,0.7496383,0.41037136,0.89312744,0.85628456,0.3276517
171,0.7555108,0.474769,0.3983141,0.7892358,0.6288,0.40805334,0.86184806,0.75222194,0.47679952,0.90137446,0.86719245,0.42053923,0.84031576,0.47898623,0.3529552,0.85012317,0.62996554,0.40116772,0.86691135,0.74953353,0.41050008,0.89336705,0.8560948,0.3292414
172,0.7547567,0.47638807,0.46564573,0.78976744,0.62112767,0.45968395,0.8495218,0.7482382,0.47412375,0.9038097,0.8695697,0.32428095,0.85065764,0.4774627,0.33930033,0.86088943,0.6172303,0.4036623,0.85801286,0.7405969,0.5080476,0.8902782,0.8500396,0.3114502
173,0.77166957,0.4774638,0.44061467,0.79790914,0.62714493,0.4651851,0.82902306,0.7473769,0.5227847,0.9016206,0.8743586,0.32720006,0.843774,0.47706994,0.41846412,0.85078853,0.62567747,0.43275592,0.838453,0.73805517,0.57988316,0.89070284,0.8447124,0.34118095
174,0.773875,0.47763175,0.45719886,0.79104495,0.6315148,0.49932933,0.7975682,0.7472662,0.50246084,0.8952589,0.8631219,0.36528608,0.83941615,0.47964507,0.43147588,0.8360286,0.63194597,0.429434,0.82788503,0.7410023,0.48200703,0.8746375,0.8426773,0.34111553
175,0.7864647,0.47632974,0.34460464,0.79372466,0.64867103,0.4253848,0.7734703,0.7455195,0.41190383,0.8761212,0.84481853,0.3685154,0.8131099,0.47714913,0.33722168,0.80338454,0.64804673,0.3731286,0.77926266,0.7420157,0.36505648,0.872188,0.8462678,0.32380882
176,0.82848257,0.4808113,0.39748356,0.8170184,0.6275837,0.31888914,0.7896234,0.7286403,0.2326062,0.8773276,0.8477694,0.4290199,0.76757044,0.46873018,0.42197666,0.7747599,0.6300142,0.28960267,0.74706095,0.73194766,0.30423692,0.865957,0.8374373,0.31617838
177,0.8320505,0.47782636,0.38766563,0.81718796,0.6276133,0.3244257,0.78970623,0.72861433,0.23278248,0.8773414,0.8478076,0.4281666,0.7668743,0.4675936,0.4214657,0.77488315,0.62989545,0.2901613,0.7469132,0.7315523,0.30428386,0.8658053,0.8372247,0.31705454
178,0.8263177,0.48139805,0.39941078,0.8445324,0.6301171,0.38614443,0.81880164,0.7154143,0.39807928,0.8632063,0.8470966,0.4022771,0.75861406,0.48154908,0.39481547,0.7787504,0.64652795,0.36327696,0.7361476,0.7268039,0.45436287,0.8290779,0.8391422,0.36161995
179,0.8018097,0.4730528,0.4836006,0.82316256,0.6262642,0.4287248,0.7203146,0.71647835,0.44227645,0.78839207,0.8514535,0.40286297,0.8032657,0.4748176,0.45332053,0.8474549,0.62641907,0.412345,0.82117885,0.71434975,0.44975722,0.8805913,0.8481456,0.36338723
180,0.795527,0.47072193,0.4074554,0.82437706,0.618884,0.5725359,0.7099173,0.7159826,0.4526827,0.74127793,0.8643123,0.6157517,0.82304883,0.46931732,0.45401,0.8615359,0.6155057,0.5639654,0.812282,0.71972287,0.30053025,0.8824059,0.84621453,0.42855987
181,0.7659242,0.4708645,0.47358513,0.7954104,0.6207723,0.5116551,0.7014091,0.7266576,0.57527435,0.6966418,0.8718399,0.54249835,0.8238849,0.4682663,0.5938982,0.8572806,0.61420643,0.5773267,0.8210889,0.73758185,0.46600842,0.8909136,0.8573258,0.41795236
182,0.75891656,0.46863914,0.41011953,0.7792094,0.62077177,0.49787274,0.69047445,0.7306775,0.4613657,0.64971715,0.8680949,0.50036466,0.8183534,0.46744066,0.5397614,0.8451892,0.6142053,0.57647663,0.8128934,0.7464766,0.35734862,0.8895751,0.8612509,0.42301744
183,0.7527182,0.47055888,0.4251887,0.7764158,0.62183166,0.49959487,0.69194055,0.7302749,0.4609517,0.6491413,0.8692938,0.4584453,0.8239193,0.47023535,0.582226,0.84751344,0.6148442,0.5919871,0.81213903,0.74413836,0.3333223,0.8871009,0.85809004,0.34473023
184,0.76633966,0.4739738,0.37688276,0.7742877,0.6230422,0.48266706,0.6855342,0.7335066,0.567397,0.6162858,0.8681971,0.451994,0.8115115,0.46930742,0.45565698,0.8380425,0.61752164,0.54820335,0.794029,0.7348704,0.4954741,0.87482804,0.8512223,0.3176568
185,0.76249737,0.47663295,0.40917203,0.77129424,0.62328213,0.4407052,0.68206954,0.7357632,0.52342117,0.5819328,0.86705816,0.39135078,0.81810546,0.4753101,0.513702,0.8316552,0.61866874,0.5832082,0.78041494,0.733415,0.434469,0.8689139,0.84867233,0.41729352
186,0.7735362,0.47594485,0.40564117,0.7751836,0.6234735,0.4114227,0.66890776,0.7343897,0.38344195,0.55876046,0.8669809,0.3832191,0.77919054,0.47522756,0.4430498,0.80031896,0.62525994,0.42520526,0.7375435,0.74940324,0.2688576,0.86204976,0.84923315,0.48607808
