frame,l_shoulder_x,l_shoulder_y,l_shoulder_z,l_shoulder_vis,l_elbow_x,l_elbow_y,l_elbow_z,l_elbow_vis,l_wrist_x,l_wrist_y,l_wrist_z,l_wrist_vis,l_hip_x,l_hip_y,l_hip_z,l_hip_vis,l_knee_x,l_knee_y,l_knee_z,l_knee_vis,l_ankle_x,l_ankle_y,l_ankle_z,l_ankle_vis,r_shoulder_x,r_shoulder_y,r_shoulder_z,r_shoulder_vis,r_elbow_x,r_elbow_y,r_elbow_z,r_elbow_vis,r_wrist_x,r_wrist_y,r_wrist_z,r_wrist_vis,r_hip_x,r_hip_y,r_hip_z,r_hip_vis,r_knee_x,r_knee_y,r_knee_z,r_knee_vis,r_ankle_x,r_ankle_y,r_ankle_z,r_ankle_vis
10,0.523358166217804,0.37543290853500366,-0.16913554072380066,0.9999810457229614,0.5647167563438416,0.42827242612838745,-0.1644374579191208,0.9962891936302185,0.6095038056373596,0.4768085479736328,-0.2572424113750458,0.9887554049491882,0.5042203664779663,0.5260146856307983,-0.005190419033169746,0.999609112739563,0.5069918632507324,0.6292381882667542,-0.033892493695020676,0.9925146698951721,0.509037971496582,0.7434715628623962,0.046540580689907074,0.9934923052787781,0.44228559732437134,0.37900859117507935,-0.14950016140937805,0.9999538660049438,0.4027590751647949,0.4359154999256134,-0.12654532492160797,0.9878376126289368,0.3554738461971283,0.473665714263916,-0.21727901697158813,0.9789011478424072,0.45861321687698364,0.5250928997993469,0.005330260377377272,0.9996173977851868,0.455636203289032,0.6295680999755859,-0.031015601009130478,0.9939774870872498,0.46159330010414124,0.740341305732727,0.05979349836707115,0.9922671914100647
11,0.523188591003418,0.3692965805530548,-0.1659279763698578,0.9999768137931824,0.5653281807899475,0.4171638786792755,-0.1567481905221939,0.9963709115982056,0.6140283346176147,0.45293599367141724,-0.2482636272907257,0.9886830449104309,0.5042542815208435,0.5196643471717834,-0.006023753434419632,0.9994447827339172,0.5070063471794128,0.6261509656906128,-0.02192818373441696,0.9925464391708374,0.5095782279968262,0.7429727911949158,0.06109287962317467,0.9935830235481262,0.441165030002594,0.37358352541923523,-0.15181973576545715,0.999943196773529,0.396074503660202,0.4256732761859894,-0.1316302865743637,0.9882164597511292,0.34773901104927063,0.4596341848373413,-0.22265441715717316,0.9792335033416748,0.45869681239128113,0.519599199295044,0.006155466195195913,0.9994944334030151,0.455716073513031,0.6270892024040222,-0.019354069605469704,0.9938080906867981,0.4604876637458801,0.7403218746185303,0.0719950795173645,0.9924135804176331
12,0.5231757164001465,0.3617234230041504,-0.11689315736293793,0.9999685883522034,0.5668241381645203,0.4041050970554352,-0.10487924516201019,0.9964150190353394,0.6224114894866943,0.4345814287662506,-0.1926436871290207,0.9889142513275146,0.5046952366828918,0.5150488018989563,-0.005933490116149187,0.9992131590843201,0.508790135383606,0.6238704323768616,-0.01873612403869629,0.9923047423362732,0.5113310217857361,0.739456295967102,0.06458093971014023,0.9933338165283203,0.4407676160335541,0.3669022023677826,-0.11337772011756897,0.9999216198921204,0.39100828766822815,0.41331785917282104,-0.12038518488407135,0.9884881377220154,0.34166857600212097,0.4398839771747589,-0.20628872513771057,0.9792641997337341,0.45900940895080566,0.5150781869888306,0.00607020640745759,0.9992937445640564,0.455757200717926,0.6245196461677551,-0.020822595804929733,0.9935884475708008,0.4580988883972168,0.7396779656410217,0.06782593578100204,0.9924319982528687
13,0.5231742262840271,0.35520175099372864,-0.11629144102334976,0.999968409538269,0.5731931328773499,0.3896978199481964,-0.11339309811592102,0.9966894388198853,0.6293710470199585,0.4101795256137848,-0.20508557558059692,0.9898128509521484,0.5047851204872131,0.5108186602592468,-0.00669674389064312,0.9991580843925476,0.5106022953987122,0.6209074258804321,-0.03297341614961624,0.9921371936798096,0.5146647095680237,0.7352842092514038,0.08360994607210159,0.9931186437606812,0.4406838119029999,0.3600783348083496,-0.10044479370117188,0.9998876452445984,0.3869606554508209,0.3995787501335144,-0.10235007852315903,0.9889965057373047,0.3326669931411743,0.4166029095649719,-0.20140565931797028,0.9799097776412964,0.4590151011943817,0.5102501511573792,0.006774890702217817,0.9991524815559387,0.45496445894241333,0.6222321391105652,-0.02221292443573475,0.9931759238243103,0.4536690413951874,0.7371286153793335,0.09179619699716568,0.9922413229942322
14,0.5228216052055359,0.3512340486049652,-0.1156311184167862,0.9999695420265198,0.5753611922264099,0.3801308870315552,-0.11848707497119904,0.9969630241394043,0.6354176998138428,0.3873710036277771,-0.20974098145961761,0.9906681180000305,0.5047839283943176,0.507291853427887,-0.00822059903293848,0.9991760849952698,0.5121612548828125,0.6163856983184814,-0.06372253596782684,0.9922892451286316,0.5193262100219727,0.7323691844940186,0.05855248495936394,0.9932264685630798,0.4394703507423401,0.3540652394294739,-0.09767942875623703,0.9998647570610046,0.38181379437446594,0.38756701350212097,-0.10000067204236984,0.9896460771560669,0.32654431462287903,0.39908161759376526,-0.1984098106622696,0.9807652235031128,0.45898786187171936,0.5076290369033813,0.008228237740695477,0.9991150498390198,0.45132943987846375,0.6173255443572998,-0.03002585843205452,0.993049144744873,0.4473876357078552,0.7335659861564636,0.07754915207624435,0.9922462105751038
15,0.5221976637840271,0.34959855675697327,-0.1019287258386612,0.9999690055847168,0.5744166374206543,0.37808138132095337,-0.10819617658853531,0.9971640706062317,0.6319536566734314,0.3852086365222931,-0.20717163383960724,0.9913558959960938,0.5047911405563354,0.5074326395988464,-0.009277678094804287,0.9991483092308044,0.5129892230033875,0.6159797310829163,-0.04314534738659859,0.9922600388526917,0.5202521681785583,0.7317047119140625,0.09949666261672974,0.9931875467300415,0.4391149878501892,0.351871132850647,-0.0772102102637291,0.9998380541801453,0.38158583641052246,0.3865181505680084,-0.07661963999271393,0.990049421787262,0.3265686631202698,0.39780935645103455,-0.17731395363807678,0.9813146591186523,0.4589659869670868,0.5081123113632202,0.00926225446164608,0.9990454912185669,0.4500594139099121,0.6163447499275208,-0.03259940817952156,0.9930419921875,0.4459787607192993,0.7317528128623962,0.10274164378643036,0.992306113243103
16,0.5212674736976624,0.34625986218452454,-0.10237445682287216,0.9999688267707825,0.5751631855964661,0.36699944734573364,-0.1069929301738739,0.9973794221878052,0.6356778740882874,0.36754804849624634,-0.20658504962921143,0.9920437335968018,0.5047960877418518,0.506242036819458,-0.00965815782546997,0.9991414546966553,0.5137876868247986,0.6169762015342712,-0.03137186914682388,0.9924688339233398,0.524379312992096,0.7301929593086243,0.12448582053184509,0.9932606220245361,0.4382985830307007,0.3489873707294464,-0.08070152252912521,0.999801516532898,0.37851226329803467,0.37772637605667114,-0.07742960751056671,0.990662693977356,0.3202711343765259,0.3792339265346527,-0.1793389618396759,0.9821557998657227,0.4587363302707672,0.5070585012435913,0.00963900238275528,0.9989924430847168,0.4473966956138611,0.6165739893913269,-0.030054116621613503,0.9931776523590088,0.44148582220077515,0.7302039861679077,0.1154513731598854,0.9924245476722717
17,0.520346999168396,0.3444819450378418,-0.10507841408252716,0.9999688863754272,0.5805185437202454,0.35435739159584045,-0.11801622807979584,0.997602105140686,0.6381812691688538,0.34273064136505127,-0.21930210292339325,0.9927082061767578,0.5047973394393921,0.5053431391716003,-0.009924507699906826,0.9991644024848938,0.5152466893196106,0.6175894141197205,-0.031315047293901443,0.9928901195526123,0.5292792320251465,0.729715883731842,0.12444726377725601,0.9935442805290222,0.43702203035354614,0.3458240330219269,-0.08568823337554932,0.9997779130935669,0.3764239251613617,0.366180419921875,-0.08162721991539001,0.9913668632507324,0.31820914149284363,0.3561543822288513,-0.18705810606479645,0.9833177924156189,0.45820748805999756,0.5063961148262024,0.009892133064568043,0.9989991188049316,0.4443150460720062,0.6163785457611084,-0.018077829852700233,0.9935472011566162,0.4363549053668976,0.7269107103347778,0.1302950531244278,0.9927758574485779
18,0.5196081399917603,0.3436622619628906,-0.12511463463306427,0.9999682903289795,0.582184374332428,0.3460501730442047,-0.1361687183380127,0.9977992177009583,0.6379645466804504,0.3236421048641205,-0.23737339675426483,0.9932687878608704,0.5047975182533264,0.5060626268386841,-0.010058456100523472,0.9992094039916992,0.5176302790641785,0.6179848909378052,-0.03693126514554024,0.9933538436889648,0.5344717502593994,0.7303608059883118,0.11546862125396729,0.993938148021698,0.43579259514808655,0.3456798791885376,-0.10955406725406647,0.9997574090957642,0.3741989731788635,0.3569561839103699,-0.10021708905696869,0.9920387864112854,0.31840670108795166,0.3391529619693756,-0.20231318473815918,0.9844357967376709,0.45774000883102417,0.5073350071907043,0.010008476674556732,0.99904865026474,0.4417833685874939,0.6169142127037048,-0.015240147709846497,0.9939630627632141,0.4309716820716858,0.7274294495582581,0.132405623793602,0.9932199716567993
19,0.5195946097373962,0.3450223207473755,-0.11751309782266617,0.9999682307243347,0.5834659337997437,0.34133443236351013,-0.1340108960866928,0.9979803562164307,0.6337259411811829,0.30761152505874634,-0.23617622256278992,0.9938042759895325,0.5047919154167175,0.5071672797203064,-0.010035287588834763,0.9992703199386597,0.5209782719612122,0.6187227368354797,-0.04754890128970146,0.9938581585884094,0.5392569899559021,0.7306926250457764,0.10177256911993027,0.9943813681602478,0.43567711114883423,0.3462977409362793,-0.10833805054426193,0.9997527599334717,0.37378421425819397,0.34865477681159973,-0.1024436429142952,0.9927116632461548,0.3187718689441681,0.3218349814414978,-0.20266297459602356,0.985613226890564,0.4575430452823639,0.5079949498176575,0.009962291456758976,0.999119222164154,0.44005393981933594,0.6172369718551636,-0.01805819943547249,0.9944279789924622,0.4264701306819916,0.7279135584831238,0.1288493424654007,0.9937086701393127
20,0.5196425914764404,0.34613874554634094,-0.1120217889547348,0.999965488910675,0.5833081603050232,0.33263102173805237,-0.13281695544719696,0.9981299042701721,0.6304736733436584,0.2894901931285858,-0.23139061033725739,0.9942386150360107,0.5048038363456726,0.5078016519546509,-0.009129798971116543,0.999326229095459,0.5237951278686523,0.6186954975128174,-0.05046709626913071,0.9943313598632812,0.544048547744751,0.7311024069786072,0.08239421993494034,0.9948148131370544,0.43544802069664,0.3471088111400604,-0.11175544559955597,0.999755859375,0.3728170394897461,0.339784175157547,-0.11880499124526978,0.9933525919914246,0.32030653953552246,0.3043084740638733,-0.22198128700256348,0.9867345094680786,0.45744588971138,0.5084706544876099,0.009049971587955952,0.9991875290870667,0.438365638256073,0.617496907711029,-0.018696105107665062,0.9948763847351074,0.4217880070209503,0.7282581925392151,0.11499935388565063,0.9941914081573486
21,0.5196650624275208,0.3466394543647766,-0.11059427261352539,0.9999632239341736,0.5827026963233948,0.3315027356147766,-0.13217583298683167,0.998262345790863,0.6288413405418396,0.2887286841869354,-0.22974495589733124,0.9946315884590149,0.504806399345398,0.5081861019134521,-0.008800700306892395,0.9993771910667419,0.5249044895172119,0.6188421249389648,-0.05266299471259117,0.9947553873062134,0.5450724959373474,0.7314002513885498,0.08028792589902878,0.9951985478401184,0.4354085624217987,0.34754613041877747,-0.11133924126625061,0.9997578263282776,0.37283703684806824,0.3391514718532562,-0.11710214614868164,0.9939248561859131,0.32096755504608154,0.303496390581131,-0.219644695520401,0.9877535104751587,0.4573909640312195,0.5087172985076904,0.008716906420886517,0.9992502331733704,0.43735986948013306,0.6175768971443176,-0.020668504759669304,0.9952844977378845,0.4208218455314636,0.7285387516021729,0.11230582743883133,0.9946255087852478
22,0.5197005867958069,0.34737351536750793,-0.10933288931846619,0.999947190284729,0.5818601250648499,0.32389816641807556,-0.12619855999946594,0.9983547329902649,0.6256027817726135,0.2685183584690094,-0.21284255385398865,0.9948985576629639,0.5048577785491943,0.5098852515220642,-0.006778898183256388,0.9994173049926758,0.5269169211387634,0.619529128074646,-0.01734315976500511,0.9951002597808838,0.5496773719787598,0.7348719239234924,0.09876885265111923,0.9955093860626221,0.43551674485206604,0.3482610285282135,-0.11481180042028427,0.9997621178627014,0.3748152256011963,0.33450186252593994,-0.11936537176370621,0.9944249391555786,0.3232416808605194,0.2927878499031067,-0.2220170646905899,0.9886726140975952,0.45739173889160156,0.5111914277076721,0.00669848220422864,0.9993089437484741,0.4357032775878906,0.6231833100318909,-0.008799899369478226,0.9956556558609009,0.4178013801574707,0.7307491302490234,0.11743166297674179,0.9950438141822815
23,0.519730269908905,0.3489822745323181,-0.09355710446834564,0.9999321103096008,0.581786572933197,0.31863725185394287,-0.11584670841693878,0.9984204173088074,0.6156288981437683,0.2568652927875519,-0.1985216587781906,0.9950857758522034,0.504848062992096,0.5136334896087646,-0.005011744797229767,0.9994582533836365,0.5291298627853394,0.623533308506012,-0.025449493899941444,0.9954046607017517,0.5536255836486816,0.7366068959236145,0.09611308574676514,0.9957689642906189,0.4355826675891876,0.3487750291824341,-0.10263945162296295,0.9997614622116089,0.3759932219982147,0.3299536406993866,-0.11687211692333221,0.9948691129684448,0.3311251699924469,0.27561065554618835,-0.2174437791109085,0.989464282989502,0.45723962783813477,0.5155261754989624,0.004939237143844366,0.9993627071380615,0.43441635370254517,0.6273404359817505,-0.012707985006272793,0.9959659576416016,0.4144513010978699,0.7331110835075378,0.11675164848566055,0.9954124093055725
24,0.5196837186813354,0.3529275357723236,-0.07472419738769531,0.9999271035194397,0.5775495171546936,0.3167796730995178,-0.10282330960035324,0.99849933385849,0.6046159863471985,0.2478584498167038,-0.17974215745925903,0.9953150153160095,0.5048919320106506,0.517966091632843,-0.0045914426445961,0.9994990229606628,0.5302231907844543,0.6277683973312378,-0.03096509352326393,0.9956343173980713,0.5578181743621826,0.7391947507858276,0.09473812580108643,0.9959428310394287,0.43653732538223267,0.35357004404067993,-0.07251469045877457,0.9997708797454834,0.37905675172805786,0.32915040850639343,-0.09829968214035034,0.9952841401100159,0.3438631594181061,0.2673528492450714,-0.1946243941783905,0.9901930689811707,0.4571949541568756,0.5197645425796509,0.0045343851670622826,0.9994120597839355,0.4329354166984558,0.6325604319572449,-0.01454751193523407,0.9962043166160583,0.41108328104019165,0.7373723387718201,0.11416498571634293,0.9957011342048645
25,0.5190497636795044,0.3592436909675598,-0.05591239780187607,0.9999250173568726,0.5708287358283997,0.31894928216934204,-0.09408725798130035,0.998577356338501,0.5901269912719727,0.24601665139198303,-0.16996026039123535,0.9954912662506104,0.5048789381980896,0.5248454213142395,-0.0046843369491398335,0.9995369911193848,0.5309724807739258,0.630671501159668,-0.044324588030576706,0.9958207011222839,0.560562252998352,0.7423320412635803,0.06725583225488663,0.9960328340530396,0.4373898208141327,0.3613027036190033,-0.04154082015156746,0.9997783899307251,0.38257554173469543,0.32882532477378845,-0.06982607394456863,0.995639443397522,0.3561035990715027,0.25923022627830505,-0.16282691061496735,0.9907841682434082,0.45693665742874146,0.5259519815444946,0.0046367640607059,0.9994540810585022,0.43162277340888977,0.6385452151298523,-0.014213817194104195,0.9963322281837463,0.4088960587978363,0.7428129315376282,0.11228311061859131,0.9958791732788086
26,0.5185580253601074,0.3655318319797516,-0.06164034083485603,0.9999215006828308,0.5665764212608337,0.3179687559604645,-0.10239506512880325,0.998627245426178,0.576116681098938,0.24149909615516663,-0.18129408359527588,0.9955360889434814,0.5048791170120239,0.532802402973175,-0.004429638851433992,0.9995719194412231,0.531728982925415,0.6349618434906006,-0.04448252171278,0.9960455894470215,0.562671959400177,0.7442421317100525,0.08743269741535187,0.996184229850769,0.43804696202278137,0.36953410506248474,-0.050382599234580994,0.9997873902320862,0.3874588906764984,0.3289085328578949,-0.08192414790391922,0.9959800839424133,0.3685847818851471,0.25387030839920044,-0.173587366938591,0.9913526177406311,0.4568467140197754,0.533868134021759,0.004384573549032211,0.9994952082633972,0.4302998483181,0.6459270119667053,-0.015834501013159752,0.9965335726737976,0.40809255838394165,0.7454856038093567,0.120186448097229,0.9961074590682983
27,0.5180273056030273,0.36754658818244934,-0.07510987669229507,0.9999181628227234,0.5652620196342468,0.3180244266986847,-0.12332957983016968,0.9986787438392639,0.5750189423561096,0.24099129438400269,-0.19278070330619812,0.9956197738647461,0.5048444867134094,0.5341985821723938,-0.004491561092436314,0.9996023774147034,0.5324875712394714,0.636587381362915,-0.053072452545166016,0.9962332844734192,0.5630218386650085,0.7446574568748474,0.08557907491922379,0.9963158369064331,0.438080757856369,0.3719598948955536,-0.06654223799705505,0.9997919201850891,0.38912737369537354,0.3288305103778839,-0.09941256791353226,0.9962770938873291,0.37052488327026367,0.2532743215560913,-0.1812867820262909,0.9918698668479919,0.4567629396915436,0.5348643660545349,0.004448436200618744,0.9995308518409729,0.4304106831550598,0.6458949446678162,-0.016962196677923203,0.996699333190918,0.40726593136787415,0.7463194131851196,0.11988149583339691,0.9963035583496094
28,0.517765998840332,0.3723110854625702,-0.07648444175720215,0.9999037981033325,0.5637071132659912,0.32042521238327026,-0.12403159588575363,0.9986960291862488,0.5634816288948059,0.2440490871667862,-0.19463558495044708,0.9955468773841858,0.5050297975540161,0.5430536866188049,-0.00455394247546792,0.9996225833892822,0.5338355898857117,0.6424720287322998,-0.021441737189888954,0.9963679313659668,0.5642542243003845,0.7470186948776245,0.12398315221071243,0.9964000582695007,0.4387121796607971,0.37860816717147827,-0.06840958446264267,0.9997901916503906,0.3947022557258606,0.3305549621582031,-0.1061272844672203,0.9965140223503113,0.3835909068584442,0.2543029487133026,-0.1850656121969223,0.9922375679016113,0.4568482041358948,0.5433266758918762,0.004511087201535702,0.9995606541633606,0.430054247379303,0.6507864594459534,-0.012491735629737377,0.9968840479850769,0.40720677375793457,0.747515082359314,0.1394573301076889,0.9965134859085083
29,0.5175012350082397,0.3799215257167816,-0.06224818900227547,0.9998193383216858,0.5600202679634094,0.3230515420436859,-0.11602359265089035,0.9985650181770325,0.5498124957084656,0.24917159974575043,-0.1803341954946518,0.9947075247764587,0.5059882998466492,0.5557995438575745,-0.004590657074004412,0.9996259808540344,0.536056399345398,0.6523526906967163,0.005833606235682964,0.9964618682861328,0.5649767518043518,0.751518964767456,0.16582737863063812,0.9964091181755066,0.44058847427368164,0.3875320553779602,-0.0590423122048378,0.9997754693031311,0.40004634857177734,0.3328695595264435,-0.1064561977982521,0.9967077374458313,0.3990021049976349,0.2542835772037506,-0.18039029836654663,0.9924080967903137,0.45715394616127014,0.556984543800354,0.004548731725662947,0.9995819330215454,0.4290255904197693,0.6582246422767639,0.004047035239636898,0.9970832467079163,0.4068278968334198,0.7509419322013855,0.17993202805519104,0.9967267513275146
