frame,l_shoulder_x,l_shoulder_y,l_shoulder_z,l_shoulder_vis,l_elbow_x,l_elbow_y,l_elbow_z,l_elbow_vis,l_wrist_x,l_wrist_y,l_wrist_z,l_wrist_vis,l_hip_x,l_hip_y,l_hip_z,l_hip_vis,l_knee_x,l_knee_y,l_knee_z,l_knee_vis,l_ankle_x,l_ankle_y,l_ankle_z,l_ankle_vis,r_shoulder_x,r_shoulder_y,r_shoulder_z,r_shoulder_vis,r_elbow_x,r_elbow_y,r_elbow_z,r_elbow_vis,r_wrist_x,r_wrist_y,r_wrist_z,r_wrist_vis,r_hip_x,r_hip_y,r_hip_z,r_hip_vis,r_knee_x,r_knee_y,r_knee_z,r_knee_vis,r_ankle_x,r_ankle_y,r_ankle_z,r_ankle_vis
10,0.5227091312408447,0.37621310353279114,-0.1689480096101761,0.9999639391899109,0.5630043745040894,0.42777007818222046,-0.15279249846935272,0.9965331554412842,0.6094040274620056,0.47637492418289185,-0.243996724486351,0.9888381958007812,0.5047509074211121,0.5234584808349609,-0.003241771599277854,0.9996306896209717,0.5066761374473572,0.6303961277008057,-0.003718491643667221,0.9863566160202026,0.509990394115448,0.7460377812385559,0.0856480821967125,0.9904054999351501,0.4422004818916321,0.37913379073143005,-0.15922100841999054,0.999965250492096,0.40296995639801025,0.43675222992897034,-0.1290157586336136,0.9862930774688721,0.3531159460544586,0.4766138195991516,-0.21483294665813446,0.9740614295005798,0.4596615731716156,0.5226486921310425,0.003280636155977845,0.9997223615646362,0.45832130312919617,0.6272251605987549,-0.008318568579852581,0.9916328191757202,0.46102097630500793,0.7405424118041992,0.09258254617452621,0.9914971590042114
11,0.5222546458244324,0.37094545364379883,-0.1245318055152893,0.9999569654464722,0.5650011301040649,0.41470280289649963,-0.11298791319131851,0.9964144825935364,0.610973596572876,0.45023518800735474,-0.2114437073469162,0.9884430170059204,0.5047417283058167,0.5186100602149963,-0.0023589034099131823,0.9994766712188721,0.5067071914672852,0.6299102306365967,-0.004880562890321016,0.9860816597938538,0.5101298093795776,0.7463446855545044,0.08065091073513031,0.9902631640434265,0.4416915774345398,0.3727948069572449,-0.12592141330242157,0.9999476075172424,0.3974218964576721,0.4233378469944,-0.12691228091716766,0.9865241050720215,0.3517034947872162,0.45468148589134216,-0.21026816964149475,0.9735832810401917,0.4596826136112213,0.5183143019676208,0.0024263274390250444,0.999586820602417,0.4584941267967224,0.6258858442306519,-0.016357971355319023,0.9913176894187927,0.459890753030777,0.7404006719589233,0.08224666118621826,0.9915647506713867
12,0.5219356417655945,0.36409151554107666,-0.10590542107820511,0.999953031539917,0.5674702525138855,0.4025018811225891,-0.09540417790412903,0.9965210556983948,0.6221843361854553,0.4315689206123352,-0.18539276719093323,0.9890557527542114,0.5048568844795227,0.514049768447876,-0.0017871794989332557,0.9993025660514832,0.5077946186065674,0.6251060366630554,-0.006907619535923004,0.9856396317481995,0.5116553902626038,0.746209442615509,0.07593013346195221,0.9900723695755005,0.4408993422985077,0.3660077154636383,-0.10606260597705841,0.999912440776825,0.3904041349887848,0.4125578701496124,-0.11385059356689453,0.9865069389343262,0.34051474928855896,0.4374164640903473,-0.20480941236019135,0.9725484251976013,0.4596930742263794,0.5133537650108337,0.0018484777538105845,0.9993634819984436,0.45847174525260925,0.6210752725601196,-0.023340724408626556,0.9909142851829529,0.4573914110660553,0.7395585179328918,0.07207512110471725,0.9915723204612732
13,0.5217887163162231,0.3570663630962372,-0.11209568381309509,0.9999531507492065,0.5733960270881653,0.3902963697910309,-0.10037638992071152,0.9967688322067261,0.6292957067489624,0.40705007314682007,-0.18749184906482697,0.9899709224700928,0.5050601959228516,0.5094509124755859,0.0005058617098256946,0.9992085099220276,0.5104261040687561,0.6216133236885071,0.005952180363237858,0.9856533408164978,0.5140951871871948,0.745606005191803,0.10396947711706161,0.9899172782897949,0.44003602862358093,0.358925461769104,-0.11193472146987915,0.9998936057090759,0.3835252821445465,0.4003585875034332,-0.11355137079954147,0.9873817563056946,0.32873523235321045,0.41338369250297546,-0.21229015290737152,0.9739969968795776,0.4596937596797943,0.5096179842948914,-0.0004685624153353274,0.9992119669914246,0.45735543966293335,0.6191443800926208,-0.014543898403644562,0.9908029437065125,0.4532316029071808,0.7372464537620544,0.09000943601131439,0.9914931654930115
14,0.5214940309524536,0.35028088092803955,-0.10374405235052109,0.9999548196792603,0.5747506022453308,0.37941157817840576,-0.095107801258564,0.9970256686210632,0.6332539916038513,0.3869284391403198,-0.18972758948802948,0.9908474683761597,0.5055224299430847,0.5060503482818604,-0.0012940031010657549,0.9991388320922852,0.5128956437110901,0.618579626083374,-0.005135360173881054,0.9859570860862732,0.5180256366729736,0.7389175295829773,0.11385443061590195,0.9898038506507874,0.4396212100982666,0.3518359065055847,-0.09142361581325531,0.9998639225959778,0.3818145990371704,0.38829463720321655,-0.08581145852804184,0.9881100654602051,0.3264528512954712,0.3983268439769745,-0.19054768979549408,0.9753628373146057,0.45987746119499207,0.5059221982955933,0.0013133763568475842,0.9990546703338623,0.45430612564086914,0.6136224269866943,-0.0141386603936553,0.9908366799354553,0.4485587179660797,0.7356756329536438,0.10492023080587387,0.9913175702095032
15,0.5214462876319885,0.35000479221343994,-0.10137397795915604,0.9999547600746155,0.5752711296081543,0.37827804684638977,-0.09046109765768051,0.9972291588783264,0.632912278175354,0.3848525881767273,-0.18413208425045013,0.9915797114372253,0.5056231617927551,0.5042385458946228,-0.001258611911907792,0.9990621209144592,0.5134068727493286,0.6150524020195007,-0.008517133072018623,0.9860120415687561,0.5192784070968628,0.7351775765419006,0.110073983669281,0.9896087646484375,0.4393540024757385,0.35092511773109436,-0.09425638616085052,0.9998319745063782,0.38102006912231445,0.38676735758781433,-0.08908096700906754,0.9886195063591003,0.3261057138442993,0.39550846815109253,-0.1913914680480957,0.9761826992034912,0.45988762378692627,0.5042487978935242,0.001271790941245854,0.9988911151885986,0.45292288064956665,0.6105162501335144,-0.019521407783031464,0.9908230304718018,0.4469195604324341,0.7347199320793152,0.09583967179059982,0.9911903142929077
16,0.5211848616600037,0.34689366817474365,-0.09630495309829712,0.9999545216560364,0.578076958656311,0.3687238395214081,-0.09016944468021393,0.9974254965782166,0.6362752318382263,0.36704060435295105,-0.18485279381275177,0.9922537803649902,0.5056017637252808,0.5036508440971375,-0.0018416459206491709,0.9990395903587341,0.5139999389648438,0.6150579452514648,-0.01037807296961546,0.986333429813385,0.52424556016922,0.7336967587471008,0.11317162960767746,0.9896489977836609,0.43876779079437256,0.3471378982067108,-0.08848755061626434,0.9997897148132324,0.3787458539009094,0.37740233540534973,-0.08426287770271301,0.9893045425415039,0.3211003839969635,0.3773730397224426,-0.19050897657871246,0.9773474335670471,0.45972007513046265,0.5027132630348206,0.001852978253737092,0.9987992644309998,0.4506477415561676,0.606246829032898,-0.022996479645371437,0.9910248517990112,0.44141295552253723,0.7314534783363342,0.09712862968444824,0.9912026524543762
17,0.5211107134819031,0.3443678319454193,-0.10677314549684525,0.9999551773071289,0.5808507204055786,0.35770633816719055,-0.09702640026807785,0.9976274371147156,0.6376553773880005,0.3441775441169739,-0.1966860592365265,0.9929004311561584,0.5055903196334839,0.503862202167511,-0.0041815135627985,0.999066174030304,0.515341579914093,0.6143273711204529,-0.01155105046927929,0.9872291088104248,0.528995931148529,0.7314217686653137,0.1215607300400734,0.9902188777923584,0.43803900480270386,0.3453405797481537,-0.09732591360807419,0.9997579455375671,0.37594807147979736,0.3669344484806061,-0.08949468284845352,0.9901036024093628,0.3186100125312805,0.35786670446395874,-0.19557955861091614,0.9788730144500732,0.4593517482280731,0.5029979348182678,0.004177666734904051,0.9987971186637878,0.44675368070602417,0.6080078482627869,-0.010548115707933903,0.9915171265602112,0.4354899525642395,0.7291759252548218,0.12336216121912003,0.9915885925292969
18,0.520402729511261,0.3430025279521942,-0.12284843623638153,0.9999542236328125,0.5816025137901306,0.3471733629703522,-0.12327129393815994,0.9978174567222595,0.6371244192123413,0.32229697704315186,-0.2199670523405075,0.9934812188148499,0.505583643913269,0.5044623613357544,-0.0052078417502343655,0.9991084337234497,0.5187236666679382,0.6154072284698486,-0.012428510002791882,0.9881475567817688,0.5348990559577942,0.7319839596748352,0.11107206344604492,0.9908635020256042,0.43698373436927795,0.3448789417743683,-0.11881077289581299,0.9997338652610779,0.37383073568344116,0.3585115075111389,-0.11060617864131927,0.9908708333969116,0.3192811906337738,0.34016668796539307,-0.21742278337478638,0.980381190776825,0.4592769742012024,0.5041787028312683,0.005192455369979143,0.9988516569137573,0.444505900144577,0.6095502376556396,-0.00726731913164258,0.992097020149231,0.43031027913093567,0.729909360408783,0.12028345465660095,0.9921072125434875
19,0.5201916098594666,0.3436325192451477,-0.1228608712553978,0.9999507665634155,0.5834053754806519,0.3398827314376831,-0.12949202954769135,0.9979894757270813,0.6322968602180481,0.307278573513031,-0.2249249964952469,0.9939795732498169,0.5056151151657104,0.5050663948059082,-0.006390068214386702,0.9991581439971924,0.5210921764373779,0.6160165071487427,-0.014892234466969967,0.9889938235282898,0.5399462580680847,0.7324102520942688,0.10519574582576752,0.9914833307266235,0.43642839789390564,0.34557193517684937,-0.12024391442537308,0.9997147917747498,0.3740042448043823,0.35063639283180237,-0.11319617927074432,0.9916191101074219,0.31969431042671204,0.32279732823371887,-0.2161630243062973,0.9818630814552307,0.45930010080337524,0.5050849318504333,0.006356248166412115,0.998924970626831,0.4422816336154938,0.6104843616485596,-0.00914833601564169,0.9926552176475525,0.42538291215896606,0.7303457856178284,0.11618170142173767,0.9926169514656067
20,0.5202293395996094,0.3445187211036682,-0.12292459607124329,0.999941885471344,0.5841161012649536,0.33176174759864807,-0.1280095875263214,0.9981335401535034,0.6294325590133667,0.2878645360469818,-0.21943669021129608,0.9943952560424805,0.5059407949447632,0.5057215094566345,-0.003165260422974825,0.9992098808288574,0.5244128108024597,0.6181341409683228,-0.006371568888425827,0.9898162484169006,0.5469697117805481,0.7380275726318359,0.10689865052700043,0.9920905232429504,0.43629348278045654,0.3465668857097626,-0.13899113237857819,0.9997183680534363,0.37334197759628296,0.3426327705383301,-0.13959424197673798,0.9923667907714844,0.3211517333984375,0.3066576421260834,-0.23773090541362762,0.9833648800849915,0.4593464434146881,0.5055608153343201,0.0031075214501470327,0.999005913734436,0.4409236013889313,0.611844003200531,-0.004474785644561052,0.9932288527488708,0.4217433035373688,0.7306572794914246,0.11548057198524475,0.9931773543357849
21,0.5202401280403137,0.3449977934360504,-0.12102937698364258,0.9999358654022217,0.5842273831367493,0.3300315737724304,-0.1265210211277008,0.9982691407203674,0.6280352473258972,0.2867196500301361,-0.21709251403808594,0.9947799444198608,0.5060555934906006,0.5059000253677368,-0.0025642497930675745,0.9992579221725464,0.5255764722824097,0.6197436451911926,-0.007458944339305162,0.990601658821106,0.5481419563293457,0.738959550857544,0.11005409806966782,0.9926469922065735,0.43606436252593994,0.3470153510570526,-0.13522030413150787,0.9997209906578064,0.37347161769866943,0.3421478569507599,-0.13560979068279266,0.9930316209793091,0.3215875029563904,0.30672600865364075,-0.2344367504119873,0.9846777319908142,0.4593501389026642,0.5066462159156799,0.0025054472498595715,0.9990796446800232,0.44045713543891907,0.6137730479240417,-0.0024453112855553627,0.9937569499015808,0.4212047755718231,0.7308624982833862,0.12021391093730927,0.9936859011650085
22,0.520218014717102,0.34569457173347473,-0.11495979875326157,0.9999136328697205,0.5829682946205139,0.3234480619430542,-0.12158144265413284,0.998354971408844,0.624603271484375,0.26988059282302856,-0.2066585272550583,0.9950375556945801,0.5062270164489746,0.5066993236541748,-0.0012272497406229377,0.999301552772522,0.5269030332565308,0.6218182444572449,-0.005278649739921093,0.9911810755729675,0.5533597469329834,0.7430045008659363,0.10765860974788666,0.9930420517921448,0.43615907430648804,0.3474265933036804,-0.13297119736671448,0.9997316002845764,0.3754177689552307,0.3379092812538147,-0.13366363942623138,0.9936321377754211,0.32321828603744507,0.29446113109588623,-0.2333492636680603,0.9859433174133301,0.4593520164489746,0.5079089403152466,0.0011627455241978168,0.9991509914398193,0.4391787648200989,0.6187496185302734,-0.0022455935832113028,0.9941834807395935,0.41857561469078064,0.7325769662857056,0.11516828835010529,0.9941120147705078
23,0.5202187299728394,0.347044438123703,-0.11069635301828384,0.999881386756897,0.5823169946670532,0.3182656168937683,-0.12029261142015457,0.9984062314033508,0.6155058741569519,0.2576417326927185,-0.19185274839401245,0.9951938390731812,0.5063241124153137,0.5099545121192932,-0.001324390061199665,0.9993373155593872,0.5274559259414673,0.6230765581130981,0.0009547502850182354,0.9917373657226562,0.5566295981407166,0.7435227036476135,0.10578620433807373,0.9934382438659668,0.4362148940563202,0.34805598855018616,-0.12510450184345245,0.999730110168457,0.37649187445640564,0.33287185430526733,-0.13073256611824036,0.99416184425354,0.33166682720184326,0.27904659509658813,-0.22759726643562317,0.9869973063468933,0.45935216546058655,0.5114972591400146,0.0012644478119909763,0.999210000038147,0.43809324502944946,0.6222139000892639,0.0025045606307685375,0.9945564270019531,0.4156894087791443,0.7358037233352661,0.11295951902866364,0.994500458240509
24,0.5201754570007324,0.35236161947250366,-0.10753647238016129,0.999867856502533,0.5786033272743225,0.3159435987472534,-0.12392992526292801,0.9984948039054871,0.60478675365448,0.24720549583435059,-0.19610713422298431,0.9954217076301575,0.5063996315002441,0.5141127705574036,-0.0019434422720223665,0.9993788003921509,0.5281420350074768,0.6271524429321289,-0.0006443004822358489,0.9921702146530151,0.5592262744903564,0.7441759705543518,0.10811170190572739,0.9937314987182617,0.43650999665260315,0.35404300689697266,-0.10772524029016495,0.9997383952140808,0.37897154688835144,0.3299711346626282,-0.12876635789871216,0.994652509689331,0.34344202280044556,0.2669977843761444,-0.21801495552062988,0.9879722595214844,0.4591844975948334,0.5155038237571716,0.0018736004130914807,0.999269425868988,0.4360469877719879,0.6277403235435486,-0.0013475987361744046,0.9948626160621643,0.41240590810775757,0.7392154335975647,0.11576750129461288,0.9948332905769348
25,0.520010769367218,0.35900288820266724,-0.09686971455812454,0.9998598098754883,0.5733208060264587,0.31539350748062134,-0.12386775761842728,0.9985750913619995,0.590917706489563,0.24258381128311157,-0.19700437784194946,0.9955849647521973,0.5064153075218201,0.5219556093215942,-0.00389048270881176,0.9994216561317444,0.5296689867973328,0.6319001913070679,-0.0024923300370573997,0.992604672908783,0.5614309906959534,0.744741678237915,0.11049230396747589,0.9940175414085388,0.436929315328598,0.36121636629104614,-0.08136633038520813,0.9997446537017822,0.3817642629146576,0.32964667677879333,-0.10113006085157394,0.9950554966926575,0.35514140129089355,0.25955766439437866,-0.19414293766021729,0.9887528419494629,0.45902007818222046,0.5218679904937744,0.003836054354906082,0.9993257522583008,0.43468940258026123,0.6335546970367432,-0.002150326268747449,0.9951449036598206,0.41075432300567627,0.7426835298538208,0.1230461448431015,0.9951545000076294
26,0.519740104675293,0.36519762873649597,-0.09888263046741486,0.999832034111023,0.5676073431968689,0.31871113181114197,-0.13425299525260925,0.9986307621002197,0.5776852965354919,0.24106279015541077,-0.20424652099609375,0.9956531524658203,0.5064200162887573,0.5287894010543823,-0.0038731475360691547,0.9994463920593262,0.5308944582939148,0.633631706237793,-0.002289409749209881,0.9926983714103699,0.5634698271751404,0.7461646795272827,0.10903289914131165,0.9940611124038696,0.43740034103393555,0.3680459260940552,-0.08797042816877365,0.9997499585151672,0.38678139448165894,0.3303724527359009,-0.10507693886756897,0.9954429864883423,0.3680272698402405,0.25318771600723267,-0.1969304084777832,0.9895220398902893,0.45882585644721985,0.5276819467544556,0.0038202558644115925,0.9993730187416077,0.4349365830421448,0.6351863145828247,-0.01160869188606739,0.9953246116638184,0.4092601537704468,0.7479035258293152,0.11096183955669403,0.995360791683197
27,0.5195260643959045,0.3669208586215973,-0.1013779267668724,0.9998159408569336,0.5661682486534119,0.3181924521923065,-0.13854047656059265,0.9986844062805176,0.5756142735481262,0.23926661908626556,-0.21029391884803772,0.9957497715950012,0.5064248442649841,0.529455840587616,-0.003863064106553793,0.9994648694992065,0.5313048958778381,0.6339867115020752,-0.0028649086598306894,0.9929114580154419,0.564265251159668,0.747467041015625,0.10507142543792725,0.9941862225532532,0.4376281797885895,0.36967232823371887,-0.09244555979967117,0.999754786491394,0.3886401951313019,0.33038991689682007,-0.11029655486345291,0.9958085417747498,0.370799720287323,0.25368359684944153,-0.20051664113998413,0.9902507066726685,0.4587548077106476,0.5285680294036865,0.003810048568993807,0.9994112849235535,0.43550077080726624,0.6358509659767151,-0.018517371267080307,0.9955258369445801,0.4081863462924957,0.7495763301849365,0.09916330873966217,0.9955489039421082
28,0.519260823726654,0.3728453516960144,-0.10656024515628815,0.999796450138092,0.5644767880439758,0.31999462842941284,-0.15591011941432953,0.9987452626228333,0.5633800029754639,0.2422146499156952,-0.22205913066864014,0.995859682559967,0.5062031745910645,0.53950434923172,-0.0025261796545237303,0.9994855523109436,0.5336117148399353,0.6406818628311157,-0.002993176458403468,0.9932264089584351,0.565815806388855,0.7515556216239929,0.11359591037034988,0.9943950772285461,0.4385814070701599,0.3781965672969818,-0.10494625568389893,0.9997560381889343,0.3939654529094696,0.33174335956573486,-0.14589688181877136,0.9961342215538025,0.3841598331928253,0.2535368800163269,-0.21629595756530762,0.990855872631073,0.4583457410335541,0.5378224849700928,0.002486848272383213,0.9994509816169739,0.4349692463874817,0.6425565481185913,-0.034918878227472305,0.9958045482635498,0.40719038248062134,0.7521814703941345,0.09712418913841248,0.9958301186561584
29,0.5181724429130554,0.3805431127548218,-0.09713562577962875,0.9996878504753113,0.5597118139266968,0.32278549671173096,-0.14657430350780487,0.9986972212791443,0.5499011278152466,0.24844521284103394,-0.212193101644516,0.9954611659049988,0.5062023401260376,0.550732433795929,0.0011893085902556777,0.9994956254959106,0.5368673205375671,0.6522118449211121,0.008252279832959175,0.9933263063430786,0.567811906337738,0.7602501511573792,0.13557574152946472,0.9944098591804504,0.4399396479129791,0.3864612579345703,-0.10580810159444809,0.9997551441192627,0.399570494890213,0.33288484811782837,-0.16087330877780914,0.9964039921760559,0.3987284302711487,0.2530883252620697,-0.2215091735124588,0.9912487864494324,0.4583209156990051,0.5490671992301941,-0.0012104390189051628,0.9994892477989197,0.43441152572631836,0.6494253873825073,-0.03976553678512573,0.996069610118866,0.40728136897087097,0.7544785141944885,0.09872664511203766,0.9960915446281433
