frame,shoulder_x,shoulder_y,shoulder_z,shoulder_vis,hip_x,hip_y,hip_z,hip_vis,knee_x,knee_y,knee_z,knee_vis,ankle_x,ankle_y,ankle_z,ankle_vis
23,0.45599037408828735,0.22593790292739868,-0.21775400638580322,0.9998910427093506,0.4550255835056305,0.48571011424064636,-0.11840599775314331,0.9989222884178162,0.44931501150131226,0.7017787098884583,-0.10252541303634644,0.9436154365539551,0.46884885430336,0.9157054424285889,-0.05704294517636299,0.9760439991950989
24,0.4562816619873047,0.2231225073337555,-0.24765661358833313,0.9998977184295654,0.45513471961021423,0.4864984154701233,-0.1186240091919899,0.9989343285560608,0.4491818845272064,0.7017294764518738,-0.10298657417297363,0.9461267590522766,0.469179630279541,0.916286051273346,-0.05643113702535629,0.9769898653030396
25,0.4565178453922272,0.22151866555213928,-0.25314438343048096,0.9999034404754639,0.45540761947631836,0.48701775074005127,-0.11954312026500702,0.9989515542984009,0.44929438829421997,0.7017918229103088,-0.09950906038284302,0.9481279253959656,0.4694887697696686,0.9167041182518005,-0.05384580418467522,0.9776825308799744
26,0.4574233591556549,0.22170387208461761,-0.2604743540287018,0.9999078512191772,0.4556775987148285,0.48720818758010864,-0.1197822242975235,0.9989538788795471,0.449409544467926,0.7018518447875977,-0.09240785241127014,0.9494996070861816,0.46951383352279663,0.9168804883956909,-0.03684430569410324,0.9781664609909058
27,0.4574187397956848,0.22244799137115479,-0.2879440486431122,0.9999117851257324,0.45601993799209595,0.48735424876213074,-0.11955924332141876,0.9989537596702576,0.4493728578090668,0.7015675902366638,-0.08876834809780121,0.9508986473083496,0.4694856107234955,0.9167843461036682,-0.024023648351430893,0.9787735939025879
28,0.4567444324493408,0.22293783724308014,-0.2923896312713623,0.999917209148407,0.45626387000083923,0.4876185655593872,-0.11963187158107758,0.9989807605743408,0.4493408799171448,0.7009379863739014,-0.08928930014371872,0.9522851705551147,0.46952471137046814,0.9167912602424622,-0.024747932329773903,0.9794124960899353
29,0.4565449357032776,0.2230939269065857,-0.311057984828949,0.9999228119850159,0.45645803213119507,0.4876825511455536,-0.12012431770563126,0.9989959001541138,0.44930094480514526,0.7009151577949524,-0.07992269843816757,0.9531087279319763,0.46952763199806213,0.9169175028800964,-0.0033711916767060757,0.9797884821891785
30,0.4565006196498871,0.22362317144870758,-0.3078935742378235,0.9999279379844666,0.4565986096858978,0.4890013039112091,-0.1201295480132103,0.9989709258079529,0.44916749000549316,0.7011874914169312,-0.07343531399965286,0.9532009959220886,0.469505250453949,0.9171500205993652,0.011076672002673149,0.9797253608703613
31,0.4564438462257385,0.22394587099552155,-0.30891507863998413,0.9999328255653381,0.45670223236083984,0.48991748690605164,-0.12030653655529022,0.9989601373672485,0.44899654388427734,0.7015173435211182,-0.07313991338014603,0.9535776376724243,0.4694656431674957,0.9173580408096313,0.01016988791525364,0.9798441529273987
32,0.45671549439430237,0.2240966111421585,-0.30566132068634033,0.9999381303787231,0.4569498598575592,0.4905436933040619,-0.12114778906106949,0.9989674687385559,0.4486725926399231,0.7026483416557312,-0.07957856357097626,0.953718900680542,0.46946173906326294,0.9175509810447693,0.0038608876056969166,0.9797085523605347
33,0.45671457052230835,0.22559517621994019,-0.3090060353279114,0.9999432563781738,0.45659899711608887,0.4905785322189331,-0.12151919305324554,0.9989854097366333,0.4481741487979889,0.7026157379150391,-0.08704399317502975,0.9538767337799072,0.4694175124168396,0.9175817966461182,-0.006402378436177969,0.979735255241394
34,0.45618653297424316,0.23162557184696198,-0.3063937723636627,0.9999479055404663,0.4569993019104004,0.49061110615730286,-0.12201801687479019,0.9990187287330627,0.4465985894203186,0.7035985589027405,-0.09259119629859924,0.9545038342475891,0.4687054753303528,0.9174667596817017,-0.0241730697453022,0.9800151586532593
35,0.45645514130592346,0.23506177961826324,-0.3220095932483673,0.9999518990516663,0.46151551604270935,0.49066686630249023,-0.12325245141983032,0.9990316033363342,0.44576406478881836,0.7049940824508667,-0.08167319744825363,0.955187976360321,0.4679950773715973,0.9175288677215576,0.006806481629610062,0.9803465008735657
36,0.4560844898223877,0.24222935736179352,-0.3236927092075348,0.9999538660049438,0.46667855978012085,0.49115270376205444,-0.12340658903121948,0.9990127682685852,0.44467487931251526,0.7070249915122986,-0.0825340747833252,0.9544786214828491,0.46731191873550415,0.9184210896492004,0.006158013828098774,0.9798524379730225
37,0.4559253752231598,0.2421686351299286,-0.32095831632614136,0.9999558329582214,0.46719151735305786,0.49088922142982483,-0.12339649349451065,0.9990028738975525,0.4431576132774353,0.7069870233535767,-0.09366185963153839,0.9527305364608765,0.4667169153690338,0.9192478656768799,-0.006552433129400015,0.9783757925033569
38,0.45541319251060486,0.24881649017333984,-0.3171338140964508,0.9999526739120483,0.467855840921402,0.4923774302005768,-0.12349651008844376,0.9989595413208008,0.44081583619117737,0.7069512605667114,-0.09897540509700775,0.9497854709625244,0.466728538274765,0.9193671941757202,-0.011354709044098854,0.977060854434967
39,0.454680860042572,0.25322863459587097,-0.2792990207672119,0.9999275803565979,0.468942254781723,0.49514421820640564,-0.12623146176338196,0.9988553524017334,0.4384523332118988,0.7082926630973816,-0.10895425081253052,0.9443464875221252,0.4667366147041321,0.9198700189590454,-0.03646600991487503,0.9755187630653381
40,0.45449933409690857,0.25784409046173096,-0.30817440152168274,0.9999286532402039,0.4729834198951721,0.5028018355369568,-0.12824676930904388,0.9988775253295898,0.4365466237068176,0.7110087275505066,-0.10605891793966293,0.9435440897941589,0.466745525598526,0.9201107621192932,-0.02714294195175171,0.9758673310279846
41,0.45400160551071167,0.26197153329849243,-0.2813720703125,0.9999306797981262,0.4784790575504303,0.5117405652999878,-0.13108240067958832,0.9989333152770996,0.43425464630126953,0.711588442325592,-0.11131254583597183,0.9432833790779114,0.4659876227378845,0.9189320206642151,-0.030211562290787697,0.976505696773529
42,0.4536733627319336,0.26599881052970886,-0.28072822093963623,0.9999325275421143,0.4814385771751404,0.517845869064331,-0.13317647576332092,0.9989956617355347,0.43175703287124634,0.7128179669380188,-0.11003360897302628,0.9437263011932373,0.46531814336776733,0.9189992547035217,-0.03052511438727379,0.9774419665336609
43,0.45368537306785583,0.26752811670303345,-0.2834044396877289,0.9999343156814575,0.4834269881248474,0.5195392370223999,-0.13291160762310028,0.9990667700767517,0.4314267039299011,0.713862419128418,-0.10992592573165894,0.9446799159049988,0.4653471112251282,0.919153094291687,-0.023379098623991013,0.9784823060035706
44,0.45419564843177795,0.27052047848701477,-0.2713983952999115,0.9999361038208008,0.4876457154750824,0.524232804775238,-0.13489016890525818,0.9991317391395569,0.43052607774734497,0.7138852477073669,-0.10811732709407806,0.946761965751648,0.4653748571872711,0.919590950012207,-0.024118486791849136,0.979489266872406
45,0.45498910546302795,0.2793203294277191,-0.2775333821773529,0.9999334812164307,0.4904836118221283,0.5303016901016235,-0.1360023319721222,0.9991586208343506,0.42943882942199707,0.7147794365882874,-0.09693118929862976,0.9485473036766052,0.4653085768222809,0.9201409816741943,0.0005685364012606442,0.9804907441139221
46,0.45445770025253296,0.2905844449996948,-0.2746981978416443,0.9999284744262695,0.4919861853122711,0.5404075384140015,-0.13629582524299622,0.9991670846939087,0.4262811541557312,0.7195326685905457,-0.08709370344877243,0.9484912157058716,0.46531105041503906,0.9198626279830933,0.02536775730550289,0.9806562066078186
47,0.4542182385921478,0.29932087659835815,-0.27120134234428406,0.9999197125434875,0.4947786331176758,0.5492837429046631,-0.13623815774917603,0.999172568321228,0.4245014786720276,0.7228296995162964,-0.08354814350605011,0.9488295912742615,0.46530237793922424,0.9203633069992065,0.029982492327690125,0.9810754656791687
48,0.45361337065696716,0.3092467188835144,-0.26798513531684875,0.9999165534973145,0.49730008840560913,0.5544921159744263,-0.13626353442668915,0.9992027878761292,0.42358261346817017,0.7265243530273438,-0.08565649390220642,0.9495705962181091,0.4652521014213562,0.9209323525428772,0.025103941559791565,0.9816880226135254
49,0.4528602659702301,0.3131410479545593,-0.2687806785106659,0.99990314245224,0.4992181360721588,0.5562706589698792,-0.13600817322731018,0.9992071986198425,0.4237084984779358,0.7276428937911987,-0.08611920475959778,0.9507256746292114,0.4651883542537689,0.9207013249397278,0.028841760009527206,0.9824240207672119
50,0.45265063643455505,0.3170001208782196,-0.2636759877204895,0.9998816251754761,0.5012704133987427,0.5599348545074463,-0.1359545737504959,0.9992152452468872,0.42341670393943787,0.7276491522789001,-0.09363238513469696,0.9523971676826477,0.46509891748428345,0.9207253456115723,0.020591266453266144,0.9833456873893738
51,0.45248761773109436,0.32274553179740906,-0.2664658725261688,0.9998529553413391,0.5027627348899841,0.5647398829460144,-0.13562917709350586,0.9992091059684753,0.42291998863220215,0.7274621725082397,-0.09387163072824478,0.9542956352233887,0.46472668647766113,0.9205390214920044,0.016600152477622032,0.984296977519989
52,0.45240750908851624,0.3289361596107483,-0.25561779737472534,0.9998337030410767,0.5040498971939087,0.569633424282074,-0.1351817548274994,0.999233067035675,0.4213116765022278,0.7275232672691345,-0.11008063703775406,0.9565079212188721,0.4647301137447357,0.9207537174224854,-0.01199344266206026,0.985167920589447
53,0.4514548182487488,0.3361718952655792,-0.24385187029838562,0.9998067021369934,0.5043432116508484,0.576437771320343,-0.13117505609989166,0.9992380738258362,0.42038241028785706,0.72894287109375,-0.11262205988168716,0.9579742550849915,0.46473151445388794,0.9210743308067322,-0.01750815100967884,0.9856710433959961
54,0.4514327645301819,0.3432976007461548,-0.2375241070985794,0.9997689723968506,0.5045143961906433,0.5840513110160828,-0.13033762574195862,0.9992681741714478,0.41894668340682983,0.7308744788169861,-0.12085150182247162,0.9597836136817932,0.464743435382843,0.9214147925376892,-0.03265569359064102,0.9863337278366089
55,0.4509432315826416,0.3444024324417114,-0.23642292618751526,0.9997320771217346,0.5052721500396729,0.5853200554847717,-0.13041222095489502,0.9992947578430176,0.4184715747833252,0.7317721843719482,-0.127963587641716,0.9614385366439819,0.46495214104652405,0.9216575026512146,-0.04869440570473671,0.9870173931121826
56,0.4507862627506256,0.3489226996898651,-0.2293611317873001,0.9996512532234192,0.505943238735199,0.5916526317596436,-0.13040831685066223,0.9993298649787903,0.4176292419433594,0.734831690788269,-0.13288944959640503,0.9624971151351929,0.4650799334049225,0.9229226112365723,-0.0572446808218956,0.9874390959739685
57,0.45054563879966736,0.35534995794296265,-0.22802165150642395,0.9995864629745483,0.5065052509307861,0.5987138748168945,-0.13044795393943787,0.9993727803230286,0.41655096411705017,0.7380469441413879,-0.13787193596363068,0.9642291069030762,0.4655126631259918,0.9256782531738281,-0.0676230639219284,0.988068699836731
58,0.4505186080932617,0.3610556721687317,-0.2288767397403717,0.9995121359825134,0.5067852735519409,0.6056327223777771,-0.13033941388130188,0.9994183778762817,0.4157039225101471,0.7395651340484619,-0.13198891282081604,0.9655791521072388,0.46551641821861267,0.9270474910736084,-0.05689558386802673,0.9884575009346008
59,0.45046067237854004,0.3689000904560089,-0.23119580745697021,0.9994121193885803,0.5075184106826782,0.6125528812408447,-0.12938688695430756,0.999457836151123,0.4145093560218811,0.7407971024513245,-0.13197451829910278,0.9665399789810181,0.4661934971809387,0.9275035262107849,-0.051903922110795975,0.9887275695800781
60,0.4500811994075775,0.37639036774635315,-0.22849874198436737,0.9993706941604614,0.5083059668540955,0.6202259063720703,-0.1283257007598877,0.9994985461235046,0.4132932722568512,0.7404285669326782,-0.12974993884563446,0.9680808186531067,0.46619296073913574,0.9277185201644897,-0.0486384741961956,0.9891633987426758
61,0.4500912129878998,0.3777691423892975,-0.22403547167778015,0.9993588328361511,0.5093808770179749,0.6222099661827087,-0.12769469618797302,0.9995357394218445,0.41308969259262085,0.7402767539024353,-0.1344999223947525,0.9696558117866516,0.4663037657737732,0.9282903671264648,-0.05203283578157425,0.989631175994873
62,0.4498650133609772,0.3838670551776886,-0.2232481986284256,0.9993287324905396,0.5103689432144165,0.6280157566070557,-0.12715031206607819,0.9995675086975098,0.412458598613739,0.7401869893074036,-0.13799601793289185,0.9709890484809875,0.46619802713394165,0.9285820126533508,-0.05287398025393486,0.9899700284004211
63,0.4494733214378357,0.38987433910369873,-0.22021453082561493,0.9992920756340027,0.5114104747772217,0.6336598992347717,-0.12646570801734924,0.9995956420898438,0.4113408625125885,0.7400588989257812,-0.13859619200229645,0.9721770882606506,0.4664084315299988,0.928334653377533,-0.05051986128091812,0.9901818037033081
64,0.44910258054733276,0.39723947644233704,-0.22281679511070251,0.999258816242218,0.512215793132782,0.6382691860198975,-0.12658432126045227,0.9996151924133301,0.41071218252182007,0.739866316318512,-0.14563387632369995,0.97329181432724,0.46688705682754517,0.9279648661613464,-0.054669301956892014,0.9904640913009644
65,0.4485507011413574,0.4044663608074188,-0.22417478263378143,0.9992273449897766,0.5132018327713013,0.6435400247573853,-0.12694144248962402,0.9996275901794434,0.4107069969177246,0.7398513555526733,-0.15137679874897003,0.9739764332771301,0.4672824442386627,0.9281294941902161,-0.05922878906130791,0.990577220916748
66,0.4479036331176758,0.4093160033226013,-0.222782701253891,0.9991891980171204,0.5138510465621948,0.6474282145500183,-0.12687312066555023,0.9996320605278015,0.4107822775840759,0.739811897277832,-0.15394283831119537,0.9741888046264648,0.4674209654331207,0.9281092286109924,-0.060252077877521515,0.9904395937919617
67,0.4470089077949524,0.4110293388366699,-0.22654397785663605,0.9991633296012878,0.513767659664154,0.6467658281326294,-0.1268238127231598,0.9996300339698792,0.41097626090049744,0.7397794127464294,-0.1563795506954193,0.9740303754806519,0.46741360425949097,0.927838146686554,-0.06501661986112595,0.9901910424232483
68,0.4465465545654297,0.41772449016571045,-0.2348661720752716,0.9991422295570374,0.5141530632972717,0.6511840224266052,-0.12687069177627563,0.9996232390403748,0.411101758480072,0.7397581338882446,-0.15649116039276123,0.9737908244132996,0.46744003891944885,0.927811861038208,-0.06528616696596146,0.9899938702583313
69,0.4465133547782898,0.42254769802093506,-0.23562347888946533,0.9991105198860168,0.5148658752441406,0.6534435153007507,-0.12656888365745544,0.9996089935302734,0.4113212525844574,0.7398132085800171,-0.1611749678850174,0.9731193780899048,0.46747955679893494,0.9279400110244751,-0.07215036451816559,0.9896023869514465
70,0.446138858795166,0.4262875020503998,-0.2339259684085846,0.9990983009338379,0.5154165029525757,0.6559673547744751,-0.12652066349983215,0.9995954632759094,0.4113956093788147,0.7400349378585815,-0.16122600436210632,0.9725203514099121,0.4674784243106842,0.9286589622497559,-0.07545634359121323,0.9892255067825317
71,0.4459543228149414,0.42902371287345886,-0.2328915297985077,0.9990596771240234,0.5158222913742065,0.6578335762023926,-0.12581944465637207,0.9995633959770203,0.41144484281539917,0.740096390247345,-0.16653893887996674,0.9719473719596863,0.46747660636901855,0.9288066625595093,-0.08040489256381989,0.988722562789917
72,0.4458642601966858,0.4292861819267273,-0.22763526439666748,0.9990234971046448,0.5158255696296692,0.6595278382301331,-0.12468917667865753,0.9995401501655579,0.4115437865257263,0.7401311993598938,-0.1681535542011261,0.9715976119041443,0.46758538484573364,0.9291937351226807,-0.08667279034852982,0.9882873892784119
73,0.44583970308303833,0.4291357398033142,-0.22639159858226776,0.9989825487136841,0.5162728428840637,0.6599572896957397,-0.12430982291698456,0.9995142817497253,0.41194209456443787,0.7401199340820312,-0.17433449625968933,0.9711045026779175,0.4676247239112854,0.929240345954895,-0.09629359841346741,0.9878226518630981
74,0.4457024931907654,0.4287934899330139,-0.22665207087993622,0.9989375472068787,0.5163148045539856,0.659942090511322,-0.12388832867145538,0.999492347240448,0.4121994078159332,0.7401164770126343,-0.16963419318199158,0.9710428714752197,0.46771544218063354,0.9292305111885071,-0.09221840649843216,0.987523078918457
75,0.4450830817222595,0.4285571277141571,-0.223357155919075,0.9989198446273804,0.5162249207496643,0.6594573855400085,-0.12366288900375366,0.9994791746139526,0.4122113585472107,0.7401086688041687,-0.16748987138271332,0.9710076451301575,0.467762291431427,0.9287621378898621,-0.0888253003358841,0.9872189164161682
76,0.44510746002197266,0.4280302822589874,-0.2238151729106903,0.9988979697227478,0.5161741971969604,0.6594898700714111,-0.12269432842731476,0.9994736313819885,0.41256004571914673,0.7402568459510803,-0.17234334349632263,0.9715234637260437,0.46787992119789124,0.9280174970626831,-0.09306998550891876,0.9870568513870239
77,0.4449652135372162,0.4277587831020355,-0.22412581741809845,0.9988771677017212,0.5160555243492126,0.6590648889541626,-0.12213380634784698,0.9994689226150513,0.4127744734287262,0.7404268980026245,-0.17811302840709686,0.9720600247383118,0.4679964482784271,0.9276273250579834,-0.10358689725399017,0.9869152307510376
78,0.44497600197792053,0.4265766143798828,-0.22301387786865234,0.9988746643066406,0.5160064101219177,0.6588577032089233,-0.12221318483352661,0.9994674324989319,0.41282790899276733,0.7404336929321289,-0.1750589907169342,0.9723814129829407,0.4680596888065338,0.9273159503936768,-0.09600777924060822,0.9868394732475281
79,0.44498395919799805,0.42547687888145447,-0.2220868319272995,0.9988701343536377,0.5159605741500854,0.6586160063743591,-0.12223313003778458,0.9994648098945618,0.4128614068031311,0.7404341697692871,-0.17334994673728943,0.9726868867874146,0.4681091904640198,0.9271940588951111,-0.09312810003757477,0.9867632985115051
80,0.44565147161483765,0.42201441526412964,-0.22177037596702576,0.9988457560539246,0.515963077545166,0.6533991694450378,-0.12228667736053467,0.9994531273841858,0.41337156295776367,0.740350067615509,-0.18736882507801056,0.9727888107299805,0.4682488441467285,0.9269965291023254,-0.12090244144201279,0.9866575598716736
81,0.44756007194519043,0.41561344265937805,-0.23105275630950928,0.9988226890563965,0.5159245133399963,0.648148238658905,-0.12231568247079849,0.9994498491287231,0.4139333665370941,0.7403475642204285,-0.19443316757678986,0.9732253551483154,0.4683820307254791,0.9269015789031982,-0.13061346113681793,0.9866977334022522
82,0.4476001262664795,0.4054856300354004,-0.23054559528827667,0.998778760433197,0.5147948861122131,0.6396128535270691,-0.12243132293224335,0.9994391798973083,0.4141990542411804,0.7401232123374939,-0.19059555232524872,0.9733535051345825,0.4683932363986969,0.9261975884437561,-0.12588240206241608,0.9866713285446167
83,0.44688695669174194,0.39498084783554077,-0.22635170817375183,0.9987322688102722,0.5123776793479919,0.6324613094329834,-0.12253763526678085,0.9994232058525085,0.41419583559036255,0.73945552110672,-0.18006731569766998,0.9738236665725708,0.4684517979621887,0.9236022233963013,-0.11091991513967514,0.9868788123130798
84,0.44701480865478516,0.3828299641609192,-0.22641924023628235,0.9986705183982849,0.5108024477958679,0.6221189498901367,-0.12391183525323868,0.9993967413902283,0.4142204821109772,0.7388600707054138,-0.16636903584003448,0.9741774201393127,0.46849170327186584,0.9236475825309753,-0.08261946588754654,0.9870036244392395
85,0.4476591944694519,0.380221426486969,-0.23238186538219452,0.998634934425354,0.5103676319122314,0.6183640956878662,-0.12536194920539856,0.9993888735771179,0.4146817624568939,0.7381137609481812,-0.17469261586666107,0.9743742942810059,0.46849489212036133,0.9236751198768616,-0.09321974962949753,0.987174391746521
86,0.44769588112831116,0.3718993663787842,-0.23225633800029755,0.9986228942871094,0.5089990496635437,0.6091307997703552,-0.1270516812801361,0.9993813037872314,0.4147844910621643,0.7379102110862732,-0.16821105778217316,0.9747561812400818,0.46848052740097046,0.9236574769020081,-0.08317983150482178,0.9873310923576355
87,0.4476149082183838,0.3588898479938507,-0.2249259501695633,0.9985994696617126,0.5077258944511414,0.5954951643943787,-0.1276073306798935,0.9993674159049988,0.4150767922401428,0.736989438533783,-0.16360418498516083,0.9751495122909546,0.4683641493320465,0.923455536365509,-0.08285399526357651,0.9874054789543152
88,0.4478378891944885,0.3440260887145996,-0.21509918570518494,0.99864262342453,0.5055316090583801,0.5853109359741211,-0.13087894022464752,0.9993953108787537,0.41554775834083557,0.7359320521354675,-0.1783902943134308,0.9753559231758118,0.4682217240333557,0.9269086122512817,-0.13613787293434143,0.9877790212631226
89,0.4490882456302643,0.32849088311195374,-0.21212199330329895,0.998676061630249,0.5035761594772339,0.5741902589797974,-0.1321982592344284,0.9994235038757324,0.4162924885749817,0.735005259513855,-0.17814449965953827,0.9757736325263977,0.46761465072631836,0.929381787776947,-0.1295047253370285,0.9882484674453735
90,0.453982412815094,0.31626880168914795,-0.2071807086467743,0.9986732006072998,0.5022895932197571,0.5648796558380127,-0.13168905675411224,0.9994258880615234,0.41754189133644104,0.7288358211517334,-0.17297479510307312,0.9752166867256165,0.4670284688472748,0.9289811849594116,-0.12149342149496078,0.9883822202682495
91,0.45400938391685486,0.31678152084350586,-0.20907798409461975,0.9986987709999084,0.5012000203132629,0.5652874112129211,-0.13143117725849152,0.9994437098503113,0.4181470274925232,0.7279751896858215,-0.1710546463727951,0.9752982258796692,0.46706968545913696,0.928814709186554,-0.11863651126623154,0.9887140989303589
