frame,shoulder_x,shoulder_y,shoulder_z,shoulder_vis,hip_x,hip_y,hip_z,hip_vis,knee_x,knee_y,knee_z,knee_vis,ankle_x,ankle_y,ankle_z,ankle_vis
69,0.44576549530029297,0.3951984941959381,-0.22772827744483948,0.9990373253822327,0.5124647617340088,0.6236226558685303,-0.12234753370285034,0.999564528465271,0.4131278097629547,0.7384456396102905,-0.1888865828514099,0.9802792072296143,0.4656476378440857,0.9268704056739807,-0.12240973860025406,0.9900274276733398
70,0.4466545581817627,0.38173365592956543,-0.22858098149299622,0.9990195631980896,0.5108088254928589,0.6144441962242126,-0.1243487149477005,0.9995493292808533,0.4132018983364105,0.7375737428665161,-0.1838691383600235,0.9802162051200867,0.465651273727417,0.9268885850906372,-0.11063037812709808,0.9899377226829529
71,0.4471712112426758,0.37093764543533325,-0.22702226042747498,0.9989796876907349,0.5092624425888062,0.6040568947792053,-0.12559913098812103,0.9995315670967102,0.41332802176475525,0.7373016476631165,-0.18270283937454224,0.9803172945976257,0.4657704830169678,0.9269800186157227,-0.10643471777439117,0.9899362921714783
72,0.447681188583374,0.3600925803184509,-0.22725793719291687,0.9989558458328247,0.5080198645591736,0.5933251976966858,-0.12825709581375122,0.9995196461677551,0.4139665961265564,0.7361648678779602,-0.18117515742778778,0.980285108089447,0.46587586402893066,0.9269803166389465,-0.1080990880727768,0.9899653792381287
73,0.44843563437461853,0.34697023034095764,-0.20992612838745117,0.9989493489265442,0.506222665309906,0.5823540091514587,-0.1283368170261383,0.9995309710502625,0.41519030928611755,0.7329579591751099,-0.18856848776340485,0.9797487258911133,0.46648675203323364,0.9276922345161438,-0.14877736568450928,0.9899738430976868
74,0.44907623529434204,0.33406156301498413,-0.20145690441131592,0.9989205598831177,0.5042413473129272,0.572026252746582,-0.12810032069683075,0.9995421767234802,0.416195809841156,0.7321339249610901,-0.1868802011013031,0.9791308641433716,0.46651339530944824,0.9282197952270508,-0.142926424741745,0.9899803400039673
75,0.4514956474304199,0.3215313255786896,-0.20357349514961243,0.9989224076271057,0.5026499629020691,0.5639328956604004,-0.1279226541519165,0.9995481967926025,0.4183511734008789,0.7301422953605652,-0.1689150035381317,0.9787232875823975,0.46651309728622437,0.9282169938087463,-0.1405947208404541,0.9900293350219727
76,0.4525417685508728,0.30986225605010986,-0.19809164106845856,0.9989626407623291,0.5004664659500122,0.553943932056427,-0.12830820679664612,0.9995598196983337,0.419563353061676,0.7287318706512451,-0.1690172255039215,0.9788779020309448,0.4666215777397156,0.9285519123077393,-0.13423612713813782,0.9903174042701721
77,0.45471805334091187,0.30065593123435974,-0.1918545961380005,0.9990205764770508,0.49796971678733826,0.545650839805603,-0.12817470729351044,0.9995750188827515,0.42082756757736206,0.7280940413475037,-0.1697164624929428,0.9792764782905579,0.46667012572288513,0.9286396503448486,-0.14483711123466492,0.9906372427940369
78,0.45653265714645386,0.29090574383735657,-0.19944258034229279,0.9990804195404053,0.4956153929233551,0.5380838513374329,-0.12805113196372986,0.9995608329772949,0.42262721061706543,0.7272409200668335,-0.14749693870544434,0.979347825050354,0.4667627811431885,0.9280633926391602,-0.09955613315105438,0.9908774495124817
79,0.45808568596839905,0.2832484841346741,-0.21046960353851318,0.9991608262062073,0.4942847192287445,0.5326537489891052,-0.12761056423187256,0.9995562434196472,0.42493176460266113,0.7261158227920532,-0.12775233387947083,0.9791949987411499,0.46635961532592773,0.9276759028434753,-0.07129760086536407,0.9910978674888611
80,0.45876526832580566,0.27685198187828064,-0.23846325278282166,0.9992319941520691,0.4915039539337158,0.5250520706176758,-0.12757053971290588,0.9995167255401611,0.42692065238952637,0.7244501709938049,-0.10744551569223404,0.9789320230484009,0.46621066331863403,0.9276657700538635,-0.0318826399743557,0.9913420081138611
81,0.46007242798805237,0.26847442984580994,-0.23672513663768768,0.9992886781692505,0.4896530508995056,0.517656683921814,-0.12665167450904846,0.9993918538093567,0.4290165901184082,0.7199229001998901,-0.0901959165930748,0.9781860709190369,0.4655938744544983,0.9266459941864014,-0.00257729459553957,0.9914090037345886
82,0.45974892377853394,0.2627521753311157,-0.23183083534240723,0.9993466734886169,0.48551827669143677,0.5140414834022522,-0.12567564845085144,0.9993457794189453,0.43069568276405334,0.718467652797699,-0.09265248477458954,0.9771093130111694,0.4646041989326477,0.9259158372879028,-0.011995104141533375,0.9912899136543274
83,0.45966464281082153,0.25889840722084045,-0.23010873794555664,0.9993886351585388,0.4816517233848572,0.5108808875083923,-0.12404705584049225,0.9993074536323547,0.43356260657310486,0.7180019617080688,-0.08183099329471588,0.9758187532424927,0.4646335244178772,0.925727903842926,-0.011770417913794518,0.9909523129463196
84,0.4593595862388611,0.25464481115341187,-0.24568136036396027,0.9994232058525085,0.4780973792076111,0.5084699988365173,-0.1235799565911293,0.9992685317993164,0.4367104172706604,0.7140864729881287,-0.08363834768533707,0.9743693470954895,0.4651870131492615,0.9254162311553955,-0.026556510478258133,0.9906787872314453
85,0.45927920937538147,0.24846170842647552,-0.21787837147712708,0.9994547367095947,0.47402358055114746,0.5034502148628235,-0.11526544392108917,0.9992818832397461,0.43852633237838745,0.7113428711891174,-0.08585280179977417,0.9711635112762451,0.4659464955329895,0.9254218339920044,-0.104029580950737,0.9896159768104553
86,0.46000757813453674,0.2475557178258896,-0.2616634964942932,0.9995035529136658,0.47084933519363403,0.5007534623146057,-0.11644642055034637,0.9993115067481995,0.4419995844364166,0.7092469930648804,-0.09008122235536575,0.9673876762390137,0.46613532304763794,0.9264324903488159,-0.0949537605047226,0.9887079000473022
87,0.46027499437332153,0.2450854778289795,-0.32285580039024353,0.9995489120483398,0.47028008103370667,0.4993368685245514,-0.11731137335300446,0.999321460723877,0.44334110617637634,0.710073709487915,-0.0872722640633583,0.9627447128295898,0.4661414623260498,0.92645263671875,-0.0366680845618248,0.9874187707901001
88,0.46049267053604126,0.24039354920387268,-0.33282729983329773,0.9995919466018677,0.4678472578525543,0.4948858618736267,-0.11779936403036118,0.9993156790733337,0.4448477327823639,0.7086548805236816,-0.07964847981929779,0.9578012824058533,0.4662247598171234,0.9264432191848755,-0.008304999209940434,0.9856427311897278
89,0.4604094922542572,0.23491857945919037,-0.32506313920021057,0.999631404876709,0.46433162689208984,0.4895455539226532,-0.1178913488984108,0.9993247389793396,0.4470091760158539,0.706049919128418,-0.08896870911121368,0.9562933444976807,0.4661971628665924,0.924039363861084,-0.014487256295979023,0.9848350882530212
90,0.460263192653656,0.23260553181171417,-0.31337887048721313,0.9996673464775085,0.4604979157447815,0.4897770285606384,-0.11810939013957977,0.9993334412574768,0.44827136397361755,0.7067440152168274,-0.09367285668849945,0.955752432346344,0.4662068784236908,0.9239992499351501,-0.02716192603111267,0.9842231273651123
91,0.4597543179988861,0.2342846691608429,-0.3070264756679535,0.9996996521949768,0.45774856209754944,0.4876191020011902,-0.11701086908578873,0.9993299841880798,0.44871169328689575,0.7003505229949951,-0.09567542374134064,0.9544704556465149,0.4661913514137268,0.9228365421295166,-0.03164320066571236,0.9831200838088989
