frame,l_shoulder_x,l_shoulder_y,l_shoulder_z,l_shoulder_vis,l_hip_x,l_hip_y,l_hip_z,l_hip_vis,l_knee_x,l_knee_y,l_knee_z,l_knee_vis,l_ankle_x,l_ankle_y,l_ankle_z,l_ankle_vis,r_shoulder_x,r_shoulder_y,r_shoulder_z,r_shoulder_vis,r_hip_x,r_hip_y,r_hip_z,r_hip_vis,r_knee_x,r_knee_y,r_knee_z,r_knee_vis,r_ankle_x,r_ankle_y,r_ankle_z,r_ankle_vis
10,0.7141079902648926,0.476411372423172,-0.37911543250083923,0.9999530911445618,0.7090232372283936,0.631828248500824,-0.20059004426002502,0.9990109801292419,0.5879361033439636,0.7467238306999207,-0.29132890701293945,0.9295036196708679,0.46654006838798523,0.8681395649909973,-0.32591506838798523,0.9787470102310181,0.6460689306259155,0.47143951058387756,0.28922927379608154,0.9987820386886597,0.6826711297035217,0.6290924549102783,0.20066677033901215,0.9976458549499512,0.7217808961868286,0.7471673488616943,0.29638198018074036,0.4001559019088745,0.793229877948761,0.8533903360366821,0.3803110420703888,0.6488259434700012
11,0.7112547159194946,0.477970689535141,-0.3568015396595001,0.9999431371688843,0.696358859539032,0.6380225419998169,-0.2003934532403946,0.9990462064743042,0.5686023235321045,0.7504271268844604,-0.28836503624916077,0.9246877431869507,0.44194096326828003,0.8677839040756226,-0.31569135189056396,0.9796212315559387,0.6432453393936157,0.474298357963562,0.3081638514995575,0.9988741278648376,0.6781280636787415,0.635702908039093,0.2005160003900528,0.9977823495864868,0.7117738723754883,0.7496007680892944,0.2913179099559784,0.39382204413414,0.797172486782074,0.853408932685852,0.35925376415252686,0.6637631058692932
12,0.704690158367157,0.48054245114326477,-0.37634772062301636,0.9999345541000366,0.6835063099861145,0.644141674041748,-0.20361030101776123,0.9990748167037964,0.549733579158783,0.7564364671707153,-0.30131468176841736,0.9232394099235535,0.424763023853302,0.8700758814811707,-0.3265921175479889,0.9807044863700867,0.6355410218238831,0.4775131344795227,0.30322980880737305,0.9989399909973145,0.6666225790977478,0.6418873071670532,0.2039106786251068,0.9978780746459961,0.6980032920837402,0.754321277141571,0.30225542187690735,0.39169934391975403,0.8000649809837341,0.8532939553260803,0.3804679214954376,0.6789719462394714
13,0.695133626461029,0.48359471559524536,-0.3837253451347351,0.9999319911003113,0.6708984375,0.6479820609092712,-0.21459107100963593,0.9991287589073181,0.5320280194282532,0.7597854137420654,-0.33085596561431885,0.9245191812515259,0.41190072894096375,0.8745089769363403,-0.3782987594604492,0.9820239543914795,0.6299373507499695,0.4805546700954437,0.31487369537353516,0.9989908337593079,0.6586441397666931,0.6456828713417053,0.21494989097118378,0.9979794025421143,0.6806195378303528,0.7588356137275696,0.3309158384799957,0.3939627707004547,0.8020450472831726,0.853111207485199,0.4406978189945221,0.693544864654541
14,0.6768276691436768,0.4894973933696747,-0.39260387420654297,0.9999294877052307,0.6544831991195679,0.6552796363830566,-0.22286644577980042,0.9991883039474487,0.5133631229400635,0.7635757327079773,-0.3525090217590332,0.9296251535415649,0.39899349212646484,0.8807059526443481,-0.40803682804107666,0.9836087822914124,0.6145333647727966,0.4871433675289154,0.3162825405597687,0.9990389943122864,0.6393105387687683,0.6516722440719604,0.2231505662202835,0.9980984926223755,0.6588926911354065,0.765761137008667,0.36860334873199463,0.4171586334705353,0.8019028306007385,0.8519312739372253,0.5033204555511475,0.7151525616645813
15,0.6726659536361694,0.49199041724205017,-0.4106874167919159,0.9999289512634277,0.6531291604042053,0.6571274995803833,-0.22666986286640167,0.9992443919181824,0.5113574862480164,0.7627557516098022,-0.3884967863559723,0.9330458045005798,0.40151894092559814,0.8805038928985596,-0.4600619971752167,0.9848779439926147,0.6106706857681274,0.48851868510246277,0.2988985478878021,0.9991060495376587,0.6365475058555603,0.6528810262680054,0.22696174681186676,0.9982167482376099,0.6528721451759338,0.766390860080719,0.3967756927013397,0.4262336790561676,0.800666332244873,0.8508718013763428,0.5555511116981506,0.7283389568328857
16,0.6553475260734558,0.4977003335952759,-0.4112754464149475,0.9999252557754517,0.6464437246322632,0.6616050601005554,-0.22672319412231445,0.9992998242378235,0.4910447597503662,0.7630099654197693,-0.35890626907348633,0.9382591843605042,0.38572826981544495,0.8862297534942627,-0.4139973521232605,0.9862047433853149,0.6061046123504639,0.4946245849132538,0.2951979339122772,0.9991483688354492,0.628308117389679,0.6588748693466187,0.22696709632873535,0.9983377456665039,0.6330776810646057,0.772236168384552,0.4109742343425751,0.4534519910812378,0.7996470928192139,0.8500268459320068,0.5933782458305359,0.7484966516494751
17,0.6360066533088684,0.5085976719856262,-0.42544862627983093,0.9999272227287292,0.6396143436431885,0.6730741858482361,-0.23342710733413696,0.999360203742981,0.4688454568386078,0.7618453502655029,-0.33813294768333435,0.9437283873558044,0.3782132863998413,0.8883342146873474,-0.39217478036880493,0.9874358177185059,0.589181661605835,0.5058670043945312,0.2909829914569855,0.9992151260375977,0.6205997467041016,0.672025203704834,0.233550563454628,0.9984827637672424,0.6172388792037964,0.7805606126785278,0.48044154047966003,0.48787200450897217,0.7991511821746826,0.8489720225334167,0.7369284629821777,0.7693164348602295
18,0.6227572560310364,0.5158863663673401,-0.4198819100856781,0.999931812286377,0.6326418519020081,0.6814948320388794,-0.2437409609556198,0.9994195103645325,0.44135403633117676,0.76042640209198,-0.35387659072875977,0.9487437605857849,0.37314194440841675,0.8906112909317017,-0.38842952251434326,0.9885500073432922,0.5698789954185486,0.5146699547767639,0.3177192509174347,0.9992841482162476,0.6087694764137268,0.6815233826637268,0.24389038980007172,0.9986260533332825,0.6013224720954895,0.7901922464370728,0.5235797762870789,0.5194825530052185,0.7880444526672363,0.842839241027832,0.8109304904937744,0.7877487540245056
19,0.6073651909828186,0.5268304347991943,-0.4107837975025177,0.999934732913971,0.6240299344062805,0.6903624534606934,-0.24258661270141602,0.9994722008705139,0.4203379154205322,0.7591349482536316,-0.34264615178108215,0.9531184434890747,0.3683026134967804,0.8900184035301208,-0.3685893416404724,0.9895453453063965,0.543807327747345,0.5283499360084534,0.31025007367134094,0.9993454813957214,0.5910896062850952,0.6910455226898193,0.24268099665641785,0.9987578988075256,0.5851316452026367,0.8024224638938904,0.473822683095932,0.5524867177009583,0.7781546115875244,0.8374580144882202,0.7183703780174255,0.806201159954071
20,0.5891349911689758,0.5367145538330078,-0.3845026195049286,0.9999364614486694,0.611934244632721,0.7009600400924683,-0.24998055398464203,0.9995209574699402,0.401102215051651,0.7577071785926819,-0.36271756887435913,0.9568526148796082,0.36394867300987244,0.8918049335479736,-0.36053574085235596,0.9903808832168579,0.5287395715713501,0.5373645424842834,0.34620580077171326,0.9994003176689148,0.5774957537651062,0.700954794883728,0.24999968707561493,0.9988792538642883,0.5735934972763062,0.8141757249832153,0.4217221140861511,0.5873076319694519,0.7676646709442139,0.8342282772064209,0.685563325881958,0.8239692449569702
21,0.5875073671340942,0.5381834506988525,-0.3668900728225708,0.9999382495880127,0.6137974858283997,0.7021405100822449,-0.2554624080657959,0.9995664358139038,0.39929407835006714,0.7562528252601624,-0.40118739008903503,0.9601678252220154,0.3632641136646271,0.8916429281234741,-0.4304095506668091,0.991183340549469,0.5247283577919006,0.5388720631599426,0.37070485949516296,0.9994508028030396,0.5781585574150085,0.7027073502540588,0.2555088400840759,0.9989892840385437,0.5723017454147339,0.8148118853569031,0.4357546269893646,0.6192609667778015,0.7647891640663147,0.8326820731163025,0.6851491332054138,0.8393861651420593
22,0.5729511976242065,0.5514258742332458,-0.35205966234207153,0.9999385476112366,0.6045284867286682,0.7125887274742126,-0.25114157795906067,0.9996062517166138,0.38727471232414246,0.7561540007591248,-0.37585774064064026,0.9626767635345459,0.36488816142082214,0.8911693096160889,-0.37599655985832214,0.9917247295379639,0.525507926940918,0.5489736199378967,0.3874475359916687,0.9994847774505615,0.5737469792366028,0.7124730944633484,0.25122448801994324,0.9990867376327515,0.5662708878517151,0.8253117799758911,0.42743927240371704,0.6475511789321899,0.764216423034668,0.8322578072547913,0.6670403480529785,0.8536288142204285
23,0.5629088878631592,0.5616148114204407,-0.331487238407135,0.9999402165412903,0.5948520302772522,0.7203987240791321,-0.2487412542104721,0.9996417164802551,0.37772268056869507,0.7562537789344788,-0.3634950518608093,0.9651120901107788,0.36492955684661865,0.8913226127624512,-0.3071586787700653,0.9922167062759399,0.5137707591056824,0.5559703707695007,0.3882020115852356,0.9995129108428955,0.5637520551681519,0.7178472280502319,0.24884149432182312,0.9991747736930847,0.5639973878860474,0.8354862928390503,0.3908200263977051,0.6741951107978821,0.7632957696914673,0.8324286341667175,0.632639467716217,0.8667775392532349
24,0.5521032214164734,0.570280909538269,-0.30040422081947327,0.9999439716339111,0.5903667211532593,0.7273590564727783,-0.24983197450637817,0.9996749758720398,0.37213218212127686,0.7563132047653198,-0.3271743953227997,0.9675217270851135,0.36572331190109253,0.8915152549743652,-0.2291020154953003,0.992708683013916,0.5051982998847961,0.5658071637153625,0.4266688823699951,0.9995502829551697,0.5621196031570435,0.7258808612823486,0.249893456697464,0.9992554187774658,0.562614381313324,0.8424968123435974,0.29383760690689087,0.702841579914093,0.7614955306053162,0.8321508169174194,0.47089672088623047,0.8792396783828735
25,0.5403264760971069,0.5782041549682617,-0.3251488208770752,0.9999470710754395,0.5872732400894165,0.7347947955131531,-0.2541388273239136,0.9997055530548096,0.3643724024295807,0.7558795809745789,-0.3224649131298065,0.9699737429618835,0.3654455840587616,0.8911678791046143,-0.20698033273220062,0.9931782484054565,0.493102490901947,0.5757350325584412,0.4132108688354492,0.9995862245559692,0.556826114654541,0.733182430267334,0.25411903858184814,0.9993287920951843,0.5616590976715088,0.8506051301956177,0.28426000475883484,0.7300661206245422,0.7583295702934265,0.8328304290771484,0.4846838116645813,0.8906581401824951
26,0.5316429734230042,0.5868068337440491,-0.3181587755680084,0.9999489188194275,0.5867549180984497,0.7409959435462952,-0.2525638937950134,0.9997320175170898,0.3625835180282593,0.7559207081794739,-0.2806495726108551,0.9721609354019165,0.367073655128479,0.8911235332489014,-0.1596456915140152,0.9935041069984436,0.49017223715782166,0.5837587118148804,0.41627439856529236,0.9996145367622375,0.5584203600883484,0.7385675311088562,0.25256073474884033,0.9993945360183716,0.5616774559020996,0.8575022220611572,0.2722337245941162,0.7546014189720154,0.754509687423706,0.8332099914550781,0.4703083634376526,0.9008621573448181
27,0.5340375900268555,0.5862952470779419,-0.32250910997390747,0.9999499917030334,0.5863279104232788,0.7418564558029175,-0.2515381872653961,0.999755322933197,0.36126747727394104,0.7568419575691223,-0.26332712173461914,0.9741819500923157,0.3677618205547333,0.890998899936676,-0.1280459314584732,0.993742048740387,0.490056574344635,0.5834821462631226,0.40813857316970825,0.9996421337127686,0.5569851398468018,0.7387924194335938,0.25155872106552124,0.9994537234306335,0.5638740062713623,0.8593058586120605,0.231636643409729,0.7770340442657471,0.7536284923553467,0.8335720896720886,0.43244466185569763,0.9099147915840149
28,0.5290806293487549,0.5937667489051819,-0.32778605818748474,0.999950647354126,0.5849893093109131,0.7467963695526123,-0.2513655722141266,0.9997767210006714,0.3573819696903229,0.7581214308738708,-0.20206797122955322,0.9760670065879822,0.36951544880867004,0.8910850882530212,-0.03564784303307533,0.9939594864845276,0.4908604621887207,0.5878052711486816,0.3997444212436676,0.9996681213378906,0.5590316653251648,0.7427210807800293,0.2514549791812897,0.999507486820221,0.5629211068153381,0.8636730909347534,0.22509996592998505,0.7975863218307495,0.7492806911468506,0.8337805867195129,0.45307913422584534,0.9179325103759766
29,0.5213337540626526,0.5998923778533936,-0.3286427855491638,0.9999510645866394,0.5847775340080261,0.7513436079025269,-0.24989140033721924,0.99979567527771,0.3552645444869995,0.7584481239318848,-0.194436177611351,0.977709174156189,0.3709124028682709,0.8909467458724976,-0.03675432503223419,0.9941020011901855,0.4894416630268097,0.5935516953468323,0.39416638016700745,0.9996890425682068,0.5598582625389099,0.7474579215049744,0.24986758828163147,0.9995555877685547,0.562968373298645,0.867804229259491,0.2213210165500641,0.8160120248794556,0.7457721829414368,0.8343242406845093,0.4437788724899292,0.9250636100769043
30,0.5208012461662292,0.6046984791755676,-0.3245511054992676,0.9999498724937439,0.5863655805587769,0.755748450756073,-0.248649001121521,0.9998121857643127,0.35711073875427246,0.7592349648475647,-0.20470182597637177,0.9793422818183899,0.37146463990211487,0.8909786939620972,-0.05998041108250618,0.9942535161972046,0.4815967082977295,0.5991682410240173,0.3937191367149353,0.9997074604034424,0.5595258474349976,0.7529149055480957,0.248532235622406,0.9995988607406616,0.5640572905540466,0.871793270111084,0.2199990451335907,0.8327020406723022,0.7432152032852173,0.8347840905189514,0.465148001909256,0.9314212799072266
31,0.5186272263526917,0.6099493503570557,-0.2973744571208954,0.99994957447052,0.586399257183075,0.7577712535858154,-0.24729113280773163,0.999826967716217,0.35655397176742554,0.7593860030174255,-0.21698445081710815,0.9807902574539185,0.3744910955429077,0.8911945819854736,-0.09543158113956451,0.9943066835403442,0.48012614250183105,0.6045073866844177,0.39890092611312866,0.9997215270996094,0.5598478317260742,0.755312979221344,0.24714387953281403,0.9996374249458313,0.565224826335907,0.873380184173584,0.23945342004299164,0.8471487760543823,0.7423780560493469,0.8349422812461853,0.4839014708995819,0.9369790554046631
32,0.5180491209030151,0.6132739186286926,-0.30117669701576233,0.9999465942382812,0.5868374705314636,0.7603738903999329,-0.2449653148651123,0.999839186668396,0.35653722286224365,0.759804904460907,-0.22037985920906067,0.981979489326477,0.3790469169616699,0.8913494348526001,-0.10491818934679031,0.9942885041236877,0.4781155586242676,0.6090335845947266,0.39758196473121643,0.9997262954711914,0.5601062178611755,0.757473886013031,0.2447981834411621,0.9996715188026428,0.5659820437431335,0.8751150369644165,0.24409808218479156,0.8598902225494385,0.7429686784744263,0.8350383639335632,0.4941689074039459,0.9417027235031128
33,0.5127391815185547,0.613300085067749,-0.2943277060985565,0.9999436140060425,0.5853978395462036,0.7613083720207214,-0.2440556436777115,0.999849259853363,0.35665011405944824,0.7597953677177429,-0.19556809961795807,0.9828921556472778,0.3807409405708313,0.8913065195083618,-0.09306718409061432,0.9940610527992249,0.4811478853225708,0.6089550256729126,0.39689546823501587,0.9997308254241943,0.5609130859375,0.7584696412086487,0.24392853677272797,0.999701976776123,0.5657647848129272,0.8763280510902405,0.2520883083343506,0.8707236647605896,0.7435764670372009,0.8355618119239807,0.49682220816612244,0.9455684423446655
34,0.5111779570579529,0.617520272731781,-0.2904530465602875,0.9999419450759888,0.5844353437423706,0.7634520530700684,-0.24120748043060303,0.9998589754104614,0.35677552223205566,0.7597801089286804,-0.16879968345165253,0.9838279485702515,0.3818119466304779,0.8911754488945007,-0.06460277736186981,0.9939508438110352,0.48101696372032166,0.6122753620147705,0.3958056569099426,0.999738335609436,0.5614362955093384,0.760807454586029,0.24108068645000458,0.9997297525405884,0.5659753680229187,0.878058671951294,0.24217690527439117,0.8809366822242737,0.743338406085968,0.8358091115951538,0.4550180435180664,0.9494693279266357
35,0.508994996547699,0.6190592050552368,-0.2945497930049896,0.9999393820762634,0.58458012342453,0.7653192281723022,-0.23958227038383484,0.9998680353164673,0.3568632900714874,0.7597857117652893,-0.17158111929893494,0.9846845865249634,0.3827206492424011,0.8908790946006775,-0.08045927435159683,0.9938217997550964,0.47948122024536133,0.613794207572937,0.3827957212924957,0.9997363090515137,0.5618036985397339,0.7619355320930481,0.23949585855007172,0.9997546076774597,0.5660275220870972,0.8781366348266602,0.24480244517326355,0.889814555644989,0.7421004772186279,0.8358335494995117,0.469078004360199,0.9530826210975647
36,0.5023069381713867,0.6206342577934265,-0.29203730821609497,0.9999390840530396,0.584628701210022,0.7651342153549194,-0.2393021583557129,0.9998766779899597,0.3564898371696472,0.7597646713256836,-0.17666161060333252,0.9854130148887634,0.38314467668533325,0.8907655477523804,-0.07826260477304459,0.993633508682251,0.4780702292919159,0.6132424473762512,0.3833034932613373,0.9997438192367554,0.5622935891151428,0.7617984414100647,0.23924288153648376,0.9997775554656982,0.5656563639640808,0.8777164220809937,0.24914903938770294,0.8981108069419861,0.7418725490570068,0.8359260559082031,0.46902602910995483,0.9562886357307434
37,0.49720269441604614,0.6200473308563232,-0.29530832171440125,0.9999355673789978,0.5843788981437683,0.7646164298057556,-0.23932887613773346,0.9998839497566223,0.35620781779289246,0.7600492835044861,-0.18522658944129944,0.9859700798988342,0.3839529752731323,0.8907208442687988,-0.08225678652524948,0.9934249520301819,0.4768331050872803,0.6117669939994812,0.3797977864742279,0.999739944934845,0.5624685883522034,0.7611931562423706,0.23927302658557892,0.999797523021698,0.5657076835632324,0.8778036832809448,0.28277504444122314,0.90476393699646,0.7418822050094604,0.835985541343689,0.5315203666687012,0.9587721228599548
38,0.49410274624824524,0.6188462972640991,-0.2970985770225525,0.9999315142631531,0.5839748382568359,0.7642398476600647,-0.23932942748069763,0.9998897314071655,0.35532572865486145,0.7606846690177917,-0.18541277945041656,0.9863548278808594,0.38443583250045776,0.8907085061073303,-0.0877302959561348,0.9931239485740662,0.4740831255912781,0.6107454299926758,0.37961670756340027,0.999730110168457,0.5624774694442749,0.7603051066398621,0.23928479850292206,0.9998151659965515,0.5656245946884155,0.8777458071708679,0.2814635932445526,0.9106862545013428,0.741840124130249,0.8360252976417542,0.5228641033172607,0.9610671997070312
39,0.4943329989910126,0.6190115809440613,-0.2925487458705902,0.9999284148216248,0.5835070610046387,0.7639184594154358,-0.2387288361787796,0.9998939633369446,0.3548513352870941,0.7609919905662537,-0.17377129197120667,0.9865696430206299,0.38466498255729675,0.8907422423362732,-0.07311984151601791,0.9927128553390503,0.4731273949146271,0.6108324527740479,0.38149547576904297,0.9997274279594421,0.562594473361969,0.7600676417350769,0.23871304094791412,0.9998309016227722,0.5655609369277954,0.877726137638092,0.2603696584701538,0.916339099407196,0.7417600154876709,0.8359862565994263,0.4680793583393097,0.9631991386413574
40,0.4930209517478943,0.6183961629867554,-0.2902103662490845,0.9999268651008606,0.5826897621154785,0.7636343240737915,-0.23874665796756744,0.9998990893363953,0.354601114988327,0.761347234249115,-0.16272343695163727,0.9865867495536804,0.38496121764183044,0.8907422423362732,-0.05183767154812813,0.9924570322036743,0.47254884243011475,0.6107109785079956,0.3891232907772064,0.9997326731681824,0.5626915097236633,0.7601106762886047,0.23873160779476166,0.9998456835746765,0.5648184418678284,0.8772920370101929,0.2550424039363861,0.921337366104126,0.741672158241272,0.8359811305999756,0.4492606818675995,0.965114414691925
41,0.49398717284202576,0.6173568367958069,-0.2813482880592346,0.9999274015426636,0.582553505897522,0.762921929359436,-0.23876065015792847,0.9999043941497803,0.35443466901779175,0.7613227367401123,-0.14658956229686737,0.9865875840187073,0.38496020436286926,0.8907729387283325,-0.03444425389170647,0.9922823309898376,0.4702361822128296,0.6099904775619507,0.4020513892173767,0.9997456669807434,0.5632820129394531,0.7596215605735779,0.2387452870607376,0.999859631061554,0.5636416077613831,0.8766816854476929,0.23880596458911896,0.9261019229888916,0.7416754961013794,0.8359252214431763,0.40053096413612366,0.9668639898300171
42,0.4943423271179199,0.6168652772903442,-0.2756936848163605,0.9999276995658875,0.5826708674430847,0.7620521187782288,-0.2400839775800705,0.9999085068702698,0.354323148727417,0.7612106800079346,-0.14692136645317078,0.9866440892219543,0.3849639296531677,0.8907673358917236,-0.023264307528734207,0.9920907616615295,0.4706399738788605,0.6095654964447021,0.41935452818870544,0.9997580051422119,0.566784143447876,0.759259045124054,0.240042045712471,0.9998719096183777,0.5633267164230347,0.8762841820716858,0.22542697191238403,0.9302576184272766,0.7417169213294983,0.8357610106468201,0.3760022819042206,0.9684041738510132
43,0.49562880396842957,0.614617645740509,-0.2750728130340576,0.9999250173568726,0.5837740898132324,0.7585564255714417,-0.2400568425655365,0.9999112486839294,0.3545364439487457,0.760999321937561,-0.15892916917800903,0.9865418672561646,0.3850320875644684,0.8907628059387207,-0.037843864411115646,0.9918205738067627,0.47074684500694275,0.6074060201644897,0.41453251242637634,0.9997671246528625,0.5693760514259338,0.7568681836128235,0.24002103507518768,0.999882698059082,0.5635430216789246,0.8720093369483948,0.23169144988059998,0.9336634278297424,0.7430254220962524,0.8346279859542847,0.4104742407798767,0.9693354964256287
44,0.4964672327041626,0.6061879396438599,-0.2738426923751831,0.9999212026596069,0.5861950516700745,0.7531691789627075,-0.24043889343738556,0.9999116659164429,0.35552361607551575,0.7607337236404419,-0.1701701134443283,0.986072301864624,0.3852631747722626,0.890741765499115,-0.0471140518784523,0.9915027022361755,0.47143012285232544,0.5995934009552002,0.41960409283638,0.9997739791870117,0.5700452327728271,0.7505030035972595,0.24042637646198273,0.9998917579650879,0.5635904669761658,0.866973876953125,0.235925555229187,0.9356537461280823,0.7446816563606262,0.833702027797699,0.42470023036003113,0.9697028398513794
45,0.49850988388061523,0.6034581661224365,-0.2701348662376404,0.99991774559021,0.5887612700462341,0.7501614689826965,-0.23954297602176666,0.9999121427536011,0.35679981112480164,0.7604836225509644,-0.17170387506484985,0.985770583152771,0.38550588488578796,0.8906863331794739,-0.04999672994017601,0.9912980198860168,0.4718962609767914,0.5974017977714539,0.4168544113636017,0.9997811913490295,0.5706297159194946,0.7474105358123779,0.23956282436847687,0.9998999834060669,0.5635779500007629,0.8647485375404358,0.236691415309906,0.9376853108406067,0.7457512617111206,0.8336099982261658,0.4318254590034485,0.9700824618339539
