frame,shoulder_x,shoulder_y,shoulder_conf,hip_x,hip_y,hip_conf,knee_x,knee_y,knee_conf,ankle_x,ankle_y,ankle_conf
26,0.5840848,0.454859,0.006474869,0.7037953,0.58509463,0.01957062,0.6586354,0.5324888,0.0301109,0.39783007,0.9738193,0.015790636
27,0.5838946,0.4405808,0.0056730174,0.7041878,0.58515984,0.01948482,0.45016393,0.69981086,0.0036650228,0.39803416,0.97359043,0.016070692
28,0.5840211,0.44069707,0.0056171836,0.704491,0.58530664,0.019356035,0.45009866,0.7001044,0.0036903801,0.39835867,0.9734792,0.01623955
29,0.5450794,0.4540591,0.0068296026,0.70519423,0.5850108,0.019058932,0.4498686,0.70040834,0.0037212595,0.39859608,0.97261256,0.017310968
30,0.5837691,0.4552819,0.0062688473,0.70514196,0.58445084,0.019746399,0.44901305,0.69982076,0.0035040574,0.39832675,0.9727148,0.01742995
31,0.5842359,0.4546674,0.006271156,0.7045851,0.58423114,0.020267846,0.44858167,0.699393,0.0033281832,0.3982318,0.9728996,0.017159851
32,0.58386075,0.4540182,0.006326934,0.70440704,0.584257,0.020505866,0.44885328,0.6991668,0.0032823726,0.3980996,0.97326285,0.016792856
33,0.54487634,0.45189366,0.006708872,0.7045574,0.58422035,0.020919139,0.4492943,0.6988215,0.0031855404,0.3979974,0.9739509,0.016244212
34,0.5450743,0.46572042,0.007219276,0.70486367,0.58393604,0.021160888,0.4495299,0.69893384,0.0032508126,0.3981317,0.97406584,0.016053442
35,0.54532206,0.46571934,0.0070821997,0.70531505,0.58374995,0.021144958,0.44960073,0.6990762,0.0032350926,0.398249,0.9740931,0.016021885
36,0.54515594,0.46573398,0.0070085553,0.7056459,0.5836488,0.021098305,0.4497453,0.6990772,0.0032045434,0.3982443,0.97418284,0.015992345
37,0.5448795,0.46597016,0.0070872917,0.70602363,0.5835633,0.020470101,0.44981802,0.6991933,0.0032620246,0.39832523,0.9740164,0.016105557
38,0.5448041,0.46601537,0.0070559997,0.7041754,0.5977186,0.019824997,0.43730348,0.69962496,0.0042427876,0.39836508,0.97404504,0.01605107
39,0.54477465,0.4659164,0.00699644,0.70432264,0.5976327,0.019812727,0.43740845,0.69966483,0.0042702286,0.3983825,0.9739914,0.016029049
40,0.5254641,0.47955886,0.007823992,0.7045414,0.59759295,0.019267214,0.45060244,0.699328,0.0033487885,0.398498,0.9739295,0.01609999
41,0.5064265,0.49359092,0.008596824,0.7047176,0.5972954,0.019065555,0.4509975,0.6992887,0.0034685226,0.39854413,0.9738695,0.0160072
42,0.5061595,0.49375355,0.008631617,0.7048095,0.5972157,0.018874148,0.45128214,0.69935626,0.0035231705,0.39848563,0.9739962,0.015862295
43,0.4689477,0.5093428,0.009669727,0.7050114,0.59724414,0.018553622,0.45155755,0.6996847,0.0036318467,0.3984367,0.97393,0.01579908
44,0.46853495,0.50973463,0.009838911,0.7051326,0.5972676,0.018277569,0.45031023,0.68220615,0.0035952968,0.39887846,0.9669489,0.0143324295
45,0.46823496,0.51031977,0.01019902,0.7052788,0.5974471,0.01794261,0.45053333,0.6824944,0.0036295315,0.3989075,0.96701944,0.014193366
46,0.46801946,0.5106297,0.010677038,0.70538235,0.59757495,0.017733948,0.45061126,0.6824794,0.0035748868,0.41271636,0.8589197,0.004463724
47,0.46765333,0.5107204,0.010946286,0.7056405,0.5975569,0.0174451,0.45065323,0.6828194,0.0036241848,0.41265368,0.85897326,0.0045150127
48,0.4674461,0.510785,0.0111874705,0.7057291,0.59740245,0.017521488,0.4507127,0.68306184,0.0036457756,0.4124481,0.8589999,0.0045339917
49,0.4672186,0.5108663,0.011294564,0.7055116,0.59752303,0.017760573,0.45081955,0.6830473,0.003479654,0.4122162,0.85890996,0.0046495693
50,0.46732116,0.51119787,0.011323942,0.7052989,0.5976035,0.018079175,0.4510255,0.6832824,0.0034356487,0.41205093,0.8589151,0.0047440627
51,0.46741834,0.5113201,0.011354583,0.7051006,0.5977424,0.01839825,0.45117724,0.6835553,0.0033740904,0.41190812,0.85889953,0.0048285075
52,0.4677605,0.51152647,0.011448166,0.70520526,0.59777504,0.018439578,0.45121026,0.6838964,0.0033486946,0.41174966,0.8590075,0.0048627425
53,0.46807718,0.5117395,0.0116482945,0.70532924,0.59774405,0.018763285,0.65901643,0.5324591,0.02719062,0.41149813,0.85903794,0.00491885
54,0.4683528,0.51209235,0.012052558,0.70528114,0.5978836,0.018908802,0.6589404,0.53260463,0.027109485,0.41138977,0.8590108,0.0049590115
55,0.4683636,0.5120968,0.012392168,0.7053048,0.59781176,0.019136474,0.65892625,0.53272516,0.02686643,0.41124898,0.85896647,0.004973751
56,0.46844447,0.51241755,0.012615358,0.705289,0.5979391,0.019180063,0.65888864,0.5327145,0.026801169,0.41112086,0.8589126,0.004947096
57,0.4684914,0.51253664,0.012706647,0.7051927,0.5980297,0.019331066,0.6587931,0.53264415,0.02681199,0.41104013,0.8588775,0.0049453457
58,0.46849236,0.51253164,0.012787412,0.7051434,0.59801847,0.019441359,0.65878594,0.53271526,0.02679637,0.410941,0.85885406,0.004943145
59,0.46849266,0.51252234,0.01283657,0.705167,0.5979463,0.019472701,0.6587199,0.53272945,0.026808409,0.41090974,0.8588599,0.004926149
60,0.46851718,0.51252896,0.012828561,0.7052096,0.59792477,0.019435331,0.6587183,0.5327185,0.026768286,0.41088295,0.8588795,0.00490558
61,0.46855897,0.51258045,0.012857814,0.7052157,0.59795153,0.019399185,0.65871525,0.5327185,0.026723558,0.41087216,0.85888946,0.004879338
62,0.4685169,0.51256055,0.012840038,0.705248,0.597942,0.019342443,0.6587475,0.53273267,0.026697874,0.4108981,0.8589093,0.0048672073
63,0.46850875,0.5125396,0.012804977,0.7052563,0.5979535,0.019280998,0.65871376,0.53272355,0.026726529,0.41095245,0.85893726,0.004863622
64,0.46849853,0.5124984,0.01273766,0.70532495,0.5979399,0.019211762,0.65869445,0.5327145,0.026636219,0.41098073,0.85897577,0.004877748
65,0.46848118,0.5123,0.012667936,0.70528066,0.5979558,0.019222321,0.6587524,0.5327332,0.0267672,0.4111155,0.8589944,0.004894919
66,0.46843997,0.5121003,0.012516806,0.7053601,0.597894,0.019050965,0.6588336,0.53273886,0.026839478,0.4113216,0.859065,0.004921303
67,0.4681593,0.5118492,0.01231906,0.7054657,0.5978472,0.018786654,0.45122537,0.6837159,0.0032051587,0.41150796,0.8590695,0.0049241604
68,0.46796685,0.5114427,0.01189946,0.70529574,0.59776515,0.018759087,0.45130116,0.6836734,0.0032685674,0.4117049,0.8590238,0.0048897103
69,0.46759456,0.5112641,0.011467435,0.7053212,0.5976181,0.018623663,0.4514057,0.68359196,0.0033812176,0.41189483,0.85903126,0.004853738
70,0.46733615,0.5110932,0.011255169,0.7053487,0.5975944,0.01822475,0.45109645,0.6829575,0.003418945,0.4121753,0.85898525,0.00475552
71,0.4853826,0.51056045,0.010469556,0.70546377,0.59759873,0.017962927,0.4504181,0.6825866,0.0034720348,0.3987319,0.9665708,0.014826578
72,0.4851773,0.51033425,0.010256495,0.7053803,0.59755474,0.017876545,0.45006952,0.68230766,0.0034568154,0.39881772,0.9666308,0.014637545
73,0.48525625,0.51034087,0.010168785,0.7051366,0.59750915,0.018139713,0.43558255,0.6827808,0.0042394665,0.39880827,0.9666867,0.014654172
74,0.5040681,0.4950365,0.009081517,0.7049769,0.597504,0.01833775,0.435485,0.68266594,0.004343413,0.39850992,0.9733463,0.016373247
75,0.5043804,0.49455607,0.008911551,0.70466685,0.5973287,0.019118028,0.43514568,0.68227696,0.0042588133,0.39836982,0.9734326,0.0163874
76,0.5042822,0.4942818,0.008673394,0.7044563,0.59735143,0.019533208,0.43497005,0.6820195,0.004090227,0.3982451,0.97366405,0.016250523
77,0.5233903,0.4799233,0.007874165,0.7041353,0.5973204,0.01978308,0.43695205,0.6997344,0.0041477596,0.3982615,0.9736326,0.016440187
78,0.5233801,0.47971407,0.007896182,0.70582354,0.58338004,0.020664789,0.43709335,0.69958425,0.004154164,0.39815977,0.97383285,0.016342081
79,0.4675188,0.50993615,0.009880504,0.7053126,0.5834992,0.021339646,0.45035976,0.69926625,0.0032623268,0.39803946,0.9740796,0.016107582
80,0.54380536,0.46550092,0.0068670153,0.7048043,0.5837597,0.021371277,0.4507296,0.6991346,0.0032275824,0.397886,0.9743833,0.01579684
81,0.5446309,0.46573642,0.0071432693,0.7046598,0.5840864,0.020925397,0.6584448,0.5324238,0.028704632,0.3978234,0.97450626,0.015665574
82,0.54514307,0.4659383,0.0074000573,0.7044638,0.5843171,0.020696273,0.6589745,0.54403704,0.027865399,0.39786437,0.9744814,0.015854256
83,0.5451664,0.46592414,0.0076629296,0.7043864,0.5842969,0.020800753,0.6590721,0.54420006,0.028057618,0.39790666,0.97444403,0.015896413
84,0.54563063,0.4520233,0.006945018,0.70431936,0.584381,0.020418353,0.6590667,0.5440919,0.028264133,0.3980223,0.9741607,0.016069608
85,0.5454968,0.45195398,0.006906745,0.7042839,0.5843072,0.02050618,0.6590844,0.5442708,0.028160458,0.39789468,0.9741456,0.015723933
86,0.54547715,0.45218298,0.006633573,0.70422465,0.58418393,0.020525025,0.6587871,0.53277355,0.02958253,0.39783728,0.97366655,0.01601086
87,0.58383524,0.45440212,0.0062332936,0.7045949,0.58396405,0.020370811,0.6591414,0.5329426,0.030193496,0.3979114,0.9731624,0.01650028
88,0.5834409,0.45494244,0.0065458966,0.70508856,0.58429044,0.019866709,0.45002675,0.69955856,0.003581902,0.3980439,0.97289973,0.01685008
89,0.5836721,0.4551338,0.0067086397,0.70491344,0.5847242,0.019554365,0.45044005,0.6999506,0.0038484493,0.39822984,0.97250265,0.016961465
90,0.58433336,0.4541875,0.006460235,0.7042517,0.5849041,0.019979948,0.45059752,0.699737,0.00372705,0.3980743,0.97312754,0.016294358
91,0.58387303,0.45401958,0.006408055,0.7037171,0.5847786,0.020152599,0.6596912,0.5442701,0.029337693,0.39777684,0.9733727,0.016205555
92,0.5840363,0.45461074,0.006301993,0.70407605,0.5846388,0.019877004,0.65863305,0.5324242,0.030669352,0.39770937,0.97341216,0.016262442
93,0.58376145,0.45518914,0.0064527905,0.70427555,0.58462733,0.019923704,0.6583594,0.5325805,0.03069007,0.3977732,0.97319406,0.016279446
94,0.584649,0.4558758,0.0066934912,0.7043417,0.58487165,0.019432014,0.64018893,0.51910263,0.032185826,0.39784425,0.9730654,0.016532302
95,0.5847347,0.45597437,0.006853377,0.70407563,0.5849237,0.019421166,0.6401358,0.51897883,0.032533698,0.39781135,0.9729968,0.01656636
96,0.58477235,0.45610154,0.006807444,0.70428026,0.58492637,0.019304002,0.64011097,0.5189788,0.032338623,0.39781585,0.97294754,0.016562812
97,0.5844819,0.45590597,0.0067272885,0.7043468,0.5848776,0.019395271,0.640134,0.51911426,0.031699546,0.39784068,0.97304726,0.016462777
98,0.5841711,0.45577008,0.0066031106,0.70439273,0.58479166,0.019421006,0.6402274,0.519221,0.031161629,0.3977696,0.9731184,0.016380575
99,0.5839558,0.45543405,0.0064829597,0.70423424,0.5847451,0.019532016,0.6582574,0.5322576,0.030787548,0.39768845,0.9732248,0.016337937
100,0.5836917,0.4551034,0.0064363237,0.7040868,0.5847249,0.019646209,0.6584038,0.5322685,0.03030149,0.3976334,0.97329795,0.016286815
101,0.58391106,0.45502615,0.006312994,0.70419335,0.5847063,0.01959402,0.65853333,0.53232783,0.030117555,0.39766034,0.9733099,0.016330013
102,0.58370674,0.4547419,0.006362551,0.70387673,0.5847022,0.019750062,0.4504036,0.6993894,0.0036065371,0.3975469,0.9732848,0.016223133
103,0.5839941,0.4544167,0.0063626594,0.70404357,0.5848833,0.019733803,0.45019478,0.6995318,0.003679255,0.39779514,0.97325265,0.016248174
104,0.58448845,0.45435783,0.006347252,0.7043346,0.58493376,0.019867368,0.45027414,0.6996656,0.003668155,0.39800602,0.97331095,0.016314823
105,0.5846325,0.45484403,0.006351229,0.70476705,0.58487886,0.01976659,0.4501623,0.6998983,0.0036714852,0.39817655,0.9730542,0.016637484
106,0.5835831,0.45560864,0.006836081,0.7049911,0.58431673,0.020132538,0.4500055,0.6996811,0.0035592553,0.3983294,0.9725625,0.017280608
107,0.58347213,0.45515904,0.0067952354,0.70478743,0.5838191,0.020601643,0.44947395,0.69938946,0.0034856377,0.39824182,0.972606,0.01756103
108,0.5836493,0.45424345,0.0065704733,0.704496,0.58377516,0.020960027,0.4491351,0.69902253,0.0033700843,0.3980852,0.9727475,0.017444527
109,0.58311164,0.45350364,0.0065158443,0.70467067,0.58392453,0.021235425,0.43981326,0.716724,0.0048021283,0.39797223,0.9733754,0.016677296
