frame,shoulder_x,shoulder_y,shoulder_conf,elbow_x,elbow_y,elbow_conf,wrist_x,wrist_y,wrist_conf,hip_x,hip_y,hip_conf,knee_x,knee_y,knee_conf,ankle_x,ankle_y,ankle_conf
58,0.530527,0.40328354,0.007611116,0.46697626,0.5765907,0.0049485518,0.38518962,0.5734392,0.0036321867,0.6158283,0.5473404,0.0059912335,0.6189821,0.5441116,0.040467624,0.43646184,0.6730473,0.011895094
59,0.5304949,0.40331638,0.0075238906,0.4668816,0.57658714,0.0049185557,0.38517424,0.5733307,0.0036201545,0.61584085,0.5473019,0.0059802365,0.61920863,0.54418296,0.040427983,0.43640885,0.6729352,0.011756202
60,0.5303995,0.40340176,0.007522007,0.46685335,0.5766143,0.0049130437,0.3851847,0.5732589,0.0036119507,0.6179946,0.56087023,0.005280335,0.61935747,0.5443282,0.040306136,0.4364626,0.672968,0.011739732
61,0.5304061,0.40353927,0.00760193,0.46679237,0.57656693,0.004901167,0.38517264,0.573247,0.0036087036,0.57533455,0.6170134,0.001667532,0.6194836,0.54426765,0.03981863,0.43645817,0.6729921,0.01172149
62,0.53047174,0.403566,0.0075965393,0.4668533,0.5764987,0.0048866645,0.38513875,0.57320863,0.0036041064,0.5754809,0.6170988,0.0016821086,0.619486,0.5442469,0.039455336,0.43638834,0.67309713,0.01171886
63,0.530359,0.40352973,0.0075973044,0.4667257,0.576405,0.004860232,0.3852334,0.5732103,0.003595582,0.57536775,0.61705065,0.0016744573,0.6195069,0.5442285,0.039214034,0.43636206,0.67309934,0.011649584
64,0.53026587,0.40348443,0.007562543,0.46661845,0.57629925,0.004841553,0.38520434,0.57318443,0.0036127677,0.5752432,0.61700475,0.0016704552,0.6193797,0.54432434,0.03926307,0.4364727,0.67321914,0.011590495
65,0.5301818,0.4034121,0.007477148,0.46653152,0.57629275,0.0047963797,0.3851761,0.5731536,0.00360139,0.5731125,0.60236555,0.0020691552,0.61962765,0.5443832,0.039085142,0.43648195,0.67323923,0.01148052
66,0.5302084,0.40337157,0.0074185734,0.46643484,0.5762875,0.004745093,0.38514915,0.5732174,0.0035773471,0.57312506,0.60232985,0.0020464289,0.61978364,0.544384,0.03891976,0.43634963,0.67328376,0.011410991
67,0.53014594,0.40330404,0.007399917,0.46634707,0.576325,0.004713159,0.38516626,0.57323945,0.0035516666,0.57286596,0.60227436,0.002035855,0.6198754,0.54441094,0.038864516,0.43642062,0.6879825,0.010499639
68,0.53012705,0.40324554,0.007403004,0.46635336,0.5764408,0.0046945517,0.38515553,0.57329553,0.0035313983,0.57267576,0.60237,0.0020493746,0.6198222,0.5443965,0.038606342,0.4363794,0.6881544,0.010475491
69,0.53016824,0.40314013,0.0073174457,0.46636218,0.5765635,0.0046633957,0.38516718,0.57333696,0.0035009705,0.57265127,0.60237896,0.0020539763,0.61985916,0.54446757,0.038607515,0.4364246,0.67364633,0.011294239
70,0.53014135,0.40308163,0.0073177093,0.4663281,0.576665,0.0046691983,0.38525248,0.5733665,0.0035104307,0.5725634,0.60245615,0.0020551553,0.61979586,0.5445226,0.038401928,0.43659714,0.673706,0.011318177
71,0.5301373,0.4030944,0.0073018065,0.4662378,0.5766522,0.0046395855,0.38532072,0.57333887,0.0035100835,0.5725369,0.6022915,0.0020658418,0.6198707,0.54455554,0.038382694,0.43663016,0.6882206,0.01052413
72,0.5300005,0.4031933,0.0073428825,0.4661203,0.5767452,0.004596295,0.38518092,0.5732524,0.003483065,0.5724778,0.6022671,0.002061064,0.61993706,0.54454523,0.038403843,0.43673724,0.68842524,0.010499386
73,0.52998376,0.4031446,0.0073897005,0.46603343,0.5768932,0.0046189437,0.38538644,0.5732506,0.0034825385,0.5724062,0.6023323,0.0020670905,0.62006503,0.544631,0.03833789,0.4369414,0.68847764,0.010530538
74,0.53006554,0.403004,0.007371011,0.446856,0.57613486,0.004143305,0.3857005,0.57337564,0.0034699154,0.5722918,0.6024509,0.0020787013,0.62002,0.54476815,0.038268454,0.4371472,0.6884503,0.010530577
75,0.5301027,0.4029596,0.0073637,0.44685236,0.5760747,0.0041328566,0.38573617,0.5734602,0.003460199,0.57233274,0.6024392,0.0020711292,0.6200033,0.5447668,0.03819301,0.43704098,0.6885112,0.010571173
76,0.5299911,0.40299994,0.0073951487,0.44684255,0.576069,0.0041179024,0.38575244,0.5735193,0.0034381165,0.5723958,0.6024312,0.002057347,0.6199978,0.54475784,0.03816912,0.43701425,0.6885644,0.010581247
77,0.5300162,0.40300113,0.0074044997,0.4468786,0.5760397,0.0041229757,0.38584286,0.57361144,0.0034318778,0.5725046,0.60242,0.0020514051,0.61999863,0.5447922,0.038171604,0.4370138,0.6885581,0.010541046
78,0.53014195,0.4029541,0.007437829,0.46614093,0.5770933,0.0046616406,0.3860912,0.5736825,0.003412905,0.5724969,0.6025732,0.0020614,0.6199095,0.54486436,0.038018897,0.43716836,0.6885129,0.01040235
79,0.53014046,0.4029449,0.0074566095,0.46614003,0.57722104,0.0046553547,0.3861489,0.57366574,0.0033953048,0.57239974,0.60256946,0.0020692844,0.61987454,0.54490626,0.03807552,0.4372737,0.6886319,0.010369886
80,0.530025,0.40301302,0.0075584715,0.4660977,0.5773436,0.0047030635,0.38637772,0.5735662,0.0033834516,0.57223094,0.60266525,0.0020729683,0.619885,0.5448155,0.038002823,0.43763512,0.6886455,0.01028973
81,0.53004444,0.40298423,0.0075831455,0.46608484,0.5774684,0.0047420976,0.38651818,0.57352155,0.0033761947,0.572085,0.6026957,0.002099764,0.61987454,0.54486847,0.038172636,0.43788087,0.68870306,0.010243593
82,0.53012425,0.4029324,0.0075910557,0.46615407,0.57762206,0.00479681,0.3866845,0.57348543,0.0033878442,0.57201236,0.602758,0.0021422103,0.61979634,0.54500765,0.038353328,0.43806294,0.6887036,0.010191733
83,0.53013915,0.40284586,0.0075734695,0.46618262,0.5776803,0.0047787228,0.38662314,0.57353157,0.0033801086,0.57191896,0.60278517,0.0021541773,0.61973906,0.54507405,0.0383911,0.43814164,0.688809,0.01026682
84,0.53010434,0.40286475,0.0076319464,0.46621773,0.57770413,0.0047801174,0.38668263,0.57350814,0.003361364,0.57181346,0.602797,0.0021521621,0.6086201,0.54408664,0.037494548,0.43814516,0.6888423,0.010328778
85,0.53008854,0.4028231,0.0075864834,0.46628958,0.5778729,0.0047840117,0.38676617,0.57355094,0.0033124571,0.5717843,0.6029012,0.0021545026,0.60871273,0.544164,0.037578877,0.4383006,0.68890226,0.010209914
86,0.530112,0.40280825,0.007610298,0.46641788,0.57794756,0.0048084105,0.38691494,0.57373405,0.0033029856,0.5718371,0.60306984,0.0021459605,0.6085956,0.5441564,0.037389424,0.43832472,0.68886423,0.010168306
87,0.53015584,0.40266153,0.007650315,0.4665686,0.57808584,0.004844709,0.38704243,0.5737986,0.0032982794,0.5717958,0.60322523,0.0021705618,0.6084674,0.5442466,0.03762175,0.43865508,0.6888215,0.010242926
