frame,l_shoulder_x,l_shoulder_y,l_shoulder_z,l_shoulder_vis,l_elbow_x,l_elbow_y,l_elbow_z,l_elbow_vis,l_wrist_x,l_wrist_y,l_wrist_z,l_wrist_vis,l_hip_x,l_hip_y,l_hip_z,l_hip_vis,l_knee_x,l_knee_y,l_knee_z,l_knee_vis,l_ankle_x,l_ankle_y,l_ankle_z,l_ankle_vis,r_shoulder_x,r_shoulder_y,r_shoulder_z,r_shoulder_vis,r_elbow_x,r_elbow_y,r_elbow_z,r_elbow_vis,r_wrist_x,r_wrist_y,r_wrist_z,r_wrist_vis,r_hip_x,r_hip_y,r_hip_z,r_hip_vis,r_knee_x,r_knee_y,r_knee_z,r_knee_vis,r_ankle_x,r_ankle_y,r_ankle_z,r_ankle_vis
10,0.5171515146891276,0.3687612851460775,0.0,0.9978896975517273,0.566309317564353,0.42472095489501954,0.0,0.989983081817627,0.6102146246494391,0.47136084238688153,0.0,0.9752809405326843,0.5045957809839493,0.5175719261169434,0.0,0.9988862872123718,0.5117774865566156,0.6334356943766276,0.0,0.9958181977272034,0.51757567968124,0.7502518971761067,0.0,0.9722168445587158,0.44257344955053085,0.3689764658610026,0.0,0.9945829510688782,0.4059254328409831,0.421009095509847,0.0,0.9700489640235901,0.3773379692664513,0.44730135599772136,0.0,0.9477269649505615,0.45877510462051785,0.5183920542399089,0.0,0.9982709884643555,0.4592637282151442,0.6327603658040365,0.0,0.9939570426940918,0.46299054072453427,0.7498423258463541,0.0,0.9656318426132202
11,0.513459474612505,0.3614938735961914,0.0,0.9980418682098389,0.5625051840757712,0.40774927139282224,0.0,0.9918801188468933,0.6053612537873096,0.4386805534362793,0.0,0.9807552099227905,0.5002259963598007,0.5054450670878092,0.0,0.9992832541465759,0.5069541931152344,0.6254785537719727,0.0,0.9982105493545532,0.51702514061561,0.7490954717000325,0.0,0.9887223243713379,0.44302700727413863,0.3637566884358724,0.0,0.9959761500358582,0.39591295291215944,0.41938689549763997,0.0,0.9777661561965942,0.3514440732124524,0.4503178596496582,0.0,0.9611966013908386,0.4567205967047276,0.5059557914733886,0.0,0.9989271759986877,0.4558576437143179,0.6237098693847656,0.0,0.9975503087043762,0.45692747067182493,0.7467809041341146,0.0,0.9867320656776428
12,0.5142051501151843,0.35404850641886393,0.0,0.9980688691139221,0.5653218978490585,0.3937473932902018,0.0,0.9927223324775696,0.6120323278965094,0.418461545308431,0.0,0.9824203252792358,0.501040532038762,0.5003296852111816,0.0,0.9992004036903381,0.5090642586732522,0.6226200739542643,0.0,0.9978328347206116,0.5194181295541617,0.749949582417806,0.0,0.9850375056266785,0.44434317564352965,0.35733553568522136,0.0,0.9953674077987671,0.39404113476093,0.4091581662495931,0.0,0.9753484129905701,0.34496182661790115,0.4343252182006836,0.0,0.9587222933769226,0.45760223193046373,0.5010894139607748,0.0,0.9987051486968994,0.45614927242963743,0.6210530598958334,0.0,0.9967875480651855,0.45442820817996293,0.7472829818725586,0.0,0.9814613461494446
13,0.5161877656594301,0.34816884994506836,0.0,0.9978787899017334,0.5695821810991336,0.3832002957661947,0.0,0.9901784658432007,0.6257388775165265,0.4022815704345703,0.0,0.9765526652336121,0.5023800776554987,0.500906785329183,0.0,0.9992020726203918,0.5132988171699719,0.6186500549316406,0.0,0.9971181154251099,0.5202626448411208,0.7406308492024739,0.0,0.9794408082962036,0.4423219240628756,0.3503479321797689,0.0,0.996619701385498,0.3912959221081856,0.39294821421305337,0.0,0.9838137626647949,0.3331770774645683,0.41477766036987307,0.0,0.9679649472236633,0.45662899506397736,0.5016185442606608,0.0,0.999022364616394,0.4550286806546725,0.6157864888509115,0.0,0.9966733455657959,0.4532875647911659,0.7406602223714193,0.0,0.9780470728874207
14,0.5165775983761518,0.34323393503824867,0.0,0.9977037310600281,0.5736651298327323,0.3720012029012044,0.0,0.9892851710319519,0.6343219463641827,0.3838486671447754,0.0,0.9741024374961853,0.5030693641075721,0.49581848780314125,0.0,0.9991514682769775,0.5144983927408854,0.613100814819336,0.0,0.9970767498016357,0.5236936715932993,0.7375552495320638,0.0,0.9797048568725586,0.4411772214449369,0.3456309636433919,0.0,0.996431827545166,0.3885015340951773,0.3823727607727051,0.0,0.9831425547599792,0.327970211322491,0.39339955647786456,0.0,0.9661933779716492,0.45589368771284056,0.4962506612141927,0.0,0.998977541923523,0.4511906550480769,0.6087592442830404,0.0,0.9966928958892822,0.44898399939903844,0.7348372777303059,0.0,0.9786521792411804
15,0.5163927811842698,0.34312591552734373,0.0,0.9977256655693054,0.573402111346905,0.37176020940144855,0.0,0.989251434803009,0.6339553930820563,0.38364922205607094,0.0,0.9740124344825745,0.5026755699744592,0.49504435857137047,0.0,0.9991563558578491,0.515649404281225,0.6106639226277669,0.0,0.9971019625663757,0.5258545508751502,0.7340815862019857,0.0,0.9800405502319336,0.44107896853715944,0.3458674112955729,0.0,0.9965571165084839,0.38829859709128356,0.38235508600870766,0.0,0.9836465716362,0.3277325752453926,0.39308573404947916,0.0,0.9668981432914734,0.4553776276417268,0.49586060841878254,0.0,0.998995840549469,0.4507477100078876,0.6075551350911458,0.0,0.9967657327651978,0.4483678279778896,0.7333457946777344,0.0,0.9791592359542847
16,0.5154488881429037,0.3401487668355306,0.0,0.9974328875541687,0.5723948845496545,0.35973587036132815,0.0,0.9881314039230347,0.6364558782332983,0.3627724011739095,0.0,0.9719252586364746,0.5021112882173978,0.4926689783732096,0.0,0.9990849494934082,0.515751716418144,0.6037459055582682,0.0,0.9969891905784607,0.5272559630565155,0.7327926635742188,0.0,0.9797511696815491,0.440312996888772,0.3429300626118978,0.0,0.9964558482170105,0.3841848617944962,0.3711307843526204,0.0,0.9839407801628113,0.32294231806045925,0.3744137446085612,0.0,0.9674339294433594,0.45418020395132214,0.493802801767985,0.0,0.9989579916000366,0.4458507635654547,0.6021484375,0.0,0.9967690706253052,0.44109544998560196,0.7341794967651367,0.0,0.9792951345443726
17,0.5150541647886618,0.33987353642781576,0.0,0.9974562525749207,0.576688717573117,0.35457051595052086,0.0,0.9901670217514038,0.6367447192852314,0.3400909741719564,0.0,0.9762645959854126,0.5018814771603315,0.4900159200032552,0.0,0.9990448355674744,0.5174582065680088,0.6018455505371094,0.0,0.9972943663597107,0.535155516404372,0.7285391489664713,0.0,0.981654167175293,0.4394207000732422,0.34188137054443357,0.0,0.9963381290435791,0.3784315891754933,0.3645947774251302,0.0,0.9835504293441772,0.3182334899902344,0.3540183703104655,0.0,0.9674899578094482,0.452333743755634,0.49085378646850586,0.0,0.9988104104995728,0.4391373854417067,0.6037647883097331,0.0,0.9969300627708435,0.42824696271847457,0.7332958857218425,0.0,0.9806317090988159
18,0.5159116891714243,0.3404661814371745,0.0,0.9979104399681091,0.5761899703588241,0.34859132766723633,0.0,0.992104172706604,0.6375995049109826,0.32143065134684246,0.0,0.979874312877655,0.501867930094401,0.492035706837972,0.0,0.9992830157279968,0.5194541735526843,0.6046834945678711,0.0,0.9979175925254822,0.5380822206154848,0.7340733210245768,0.0,0.9852428436279297,0.4402512770432692,0.34223000208536786,0.0,0.9967915415763855,0.3777898397201147,0.3597826639811198,0.0,0.9857364296913147,0.3198706798064403,0.34007031122843423,0.0,0.9709675312042236,0.4518297146528195,0.4919823328653971,0.0,0.9990769624710083,0.43858581934219754,0.6012423833211263,0.0,0.997563362121582,0.424827624589969,0.7289206186930338,0.0,0.9841943383216858
19,0.5143910921536959,0.3405336062113444,0.0,0.9980300068855286,0.5715403434557792,0.34375616709391277,0.0,0.9932602047920227,0.6319727286314353,0.3065380414326986,0.0,0.9823712706565857,0.5003648904653696,0.4922099431355794,0.0,0.9993705153465271,0.5212346590482272,0.6040997823079427,0.0,0.9982252717018127,0.5426014142158704,0.7394789377848308,0.0,0.9871571660041809,0.44068703284630406,0.340779717763265,0.0,0.996436357498169,0.3777037889529497,0.35016469955444335,0.0,0.9848881959915161,0.3211179635463617,0.3198894182840983,0.0,0.970064640045166,0.4508252266125801,0.4915788968404134,0.0,0.9991174340248108,0.4379158020019531,0.5983785629272461,0.0,0.9977325201034546,0.4228810041378706,0.7300809860229492,0.0,0.9854885935783386
20,0.5146950941819411,0.3414016087849935,0.0,0.9981105327606201,0.5681527944711539,0.3367674509684245,0.0,0.9937623143196106,0.6229549310146234,0.29226986567179364,0.0,0.9828401207923889,0.5010251754369491,0.497603702545166,0.0,0.999419093132019,0.5231842627892127,0.6088716506958007,0.0,0.9983469247817993,0.5455060616517678,0.7402289708455404,0.0,0.988150954246521,0.44095699603740984,0.34224135080973306,0.0,0.996009349822998,0.3768160648835011,0.3396518389383952,0.0,0.9828280210494995,0.3202205071082482,0.2992317835489909,0.0,0.9660755395889282,0.45104496295635516,0.49734296798706057,0.0,0.9991183876991272,0.4373404184977214,0.603696632385254,0.0,0.9977027773857117,0.4212343264848758,0.7307343165079753,0.0,0.9858415126800537
21,0.5142991970746945,0.3418688456217448,0.0,0.998022198677063,0.5684934762807993,0.3369913419087728,0.0,0.9934446811676025,0.6236781584910858,0.29207563400268555,0.0,0.9825169444084167,0.4997157561473357,0.4976735432942708,0.0,0.9993744492530823,0.5236759185791016,0.6062835693359375,0.0,0.998230516910553,0.5452062166654147,0.7407573064168295,0.0,0.9873407483100891,0.44057792272323215,0.342057736714681,0.0,0.9960799813270569,0.3757595649132362,0.33888518015543617,0.0,0.9834475517272949,0.31988684336344403,0.29909852345784504,0.0,0.9675840139389038,0.44973432100736177,0.4974570592244466,0.0,0.9990795850753784,0.43777969555977064,0.6022154490152994,0.0,0.9976232647895813,0.4209098815917969,0.7335186004638672,0.0,0.9851765632629395
22,0.5155557974790915,0.34199816385904946,0.0,0.9982744455337524,0.5713403652875851,0.3283427556355794,0.0,0.9948563575744629,0.6209183228321564,0.2743557929992676,0.0,0.985486626625061,0.5020044277875851,0.501185417175293,0.0,0.99946528673172,0.527446795732547,0.611746342976888,0.0,0.9982660412788391,0.5494762811905298,0.741835085550944,0.0,0.986344575881958,0.4416097983335837,0.3455182711283366,0.0,0.9957563281059265,0.3818179155007387,0.33772090276082356,0.0,0.9829334020614624,0.331426278138772,0.28655271530151366,0.0,0.9668325781822205,0.4512150593293019,0.5021827061971028,0.0,0.9991247057914734,0.43680435571915066,0.6103017807006836,0.0,0.9974309802055359,0.419000967954978,0.7377564112345377,0.0,0.9828805327415466
23,0.5150185120411408,0.34910475413004555,0.0,0.998389482498169,0.5675964844532502,0.3249608675638835,0.0,0.995452880859375,0.6119336837377304,0.2624914328257243,0.0,0.9867870807647705,0.5037468641232221,0.5066814104715983,0.0,0.999491810798645,0.5310702690711389,0.6220171610514323,0.0,0.998163640499115,0.5532420720809546,0.7505173365275065,0.0,0.9844914078712463,0.44061949314215243,0.3499470074971517,0.0,0.9955396056175232,0.38097640795585436,0.33107633590698243,0.0,0.9821741580963135,0.33589570950239134,0.27657356262207033,0.0,0.9661614894866943,0.45235731662848055,0.5063220024108886,0.0,0.9991130232810974,0.4373937264466897,0.6157894770304362,0.0,0.9970753192901611,0.4184991396390475,0.73885498046875,0.0,0.9796938300132751
24,0.516207523835011,0.35232588450113933,0.0,0.996639609336853,0.5659459921029898,0.3231403668721517,0.0,0.991296648979187,0.5991780207707331,0.2562041441599528,0.0,0.9810569882392883,0.5081798846905048,0.512249247233073,0.0,0.9988070726394653,0.5376195663060898,0.6287076950073243,0.0,0.9958757758140564,0.5592991755558894,0.7531459172566731,0.0,0.968748927116394,0.4390363448705429,0.3530508359273275,0.0,0.9946946501731873,0.38600816482152694,0.32583557764689125,0.0,0.982262372970581,0.3471564512986403,0.2623626232147217,0.0,0.9693354964256287,0.45171605623685396,0.5120018641153972,0.0,0.9983786344528198,0.43387476603190106,0.6263164520263672,0.0,0.9950385689735413,0.41488060584435094,0.7493552525838216,0.0,0.9665049910545349
25,0.5175160628098708,0.3626741409301758,0.0,0.9964996576309204,0.5604994358160557,0.3294828414916992,0.0,0.9897680878639221,0.5816431779127854,0.25056179364522296,0.0,0.9786869883537292,0.5081524971203927,0.5241174062093099,0.0,0.9987377524375916,0.5461513323661609,0.6377967834472656,0.0,0.993802547454834,0.5663231580685346,0.7568648020426433,0.0,0.952991783618927,0.4372861813276242,0.35976215998331706,0.0,0.994577169418335,0.387669685559395,0.32762966156005857,0.0,0.9810225367546082,0.3591459958981245,0.2587143898010254,0.0,0.9684295058250427,0.44942454802684295,0.5223304430643717,0.0,0.998332679271698,0.43352386278983873,0.6315041224161784,0.0,0.9928807020187378,0.41384281256260014,0.7503362019856771,0.0,0.9511447548866272
26,0.5163083687806741,0.3708855946858724,0.0,0.9978824257850647,0.5583815452380058,0.3320671399434408,0.0,0.9935158491134644,0.5735609592535557,0.24371153513590496,0.0,0.9818986058235168,0.5073303320469,0.5275335947672526,0.0,0.999350368976593,0.5388506375826322,0.6372947057088216,0.0,0.9975190162658691,0.5605250627566607,0.7588630676269531,0.0,0.9803324937820435,0.4398041260548127,0.3668976783752441,0.0,0.9944019913673401,0.38500130482209033,0.31959864298502605,0.0,0.9797388315200806,0.36246392665765226,0.24387739499409994,0.0,0.96209716796875,0.4525265326866737,0.5270800272623698,0.0,0.9989709854125977,0.43382889185196316,0.637121073404948,0.0,0.9963173866271973,0.41571788298778045,0.7586236953735351,0.0,0.9750117063522339
27,0.5164900559645432,0.3701454162597656,0.0,0.9978849291801453,0.5590047102708083,0.3309000015258789,0.0,0.9935654997825623,0.573643562121269,0.24157837231953938,0.0,0.9820511341094971,0.5073509705372345,0.5276132583618164,0.0,0.9993242025375366,0.5390355525872647,0.6373366673787435,0.0,0.997386634349823,0.5603734040871645,0.7601996739705403,0.0,0.9791060090065002,0.43954922602726865,0.3662104288736979,0.0,0.9942741990089417,0.3847817396506285,0.31940151850382487,0.0,0.9792898893356323,0.36240010383801585,0.2440144697825114,0.0,0.9616559147834778,0.45229667272323215,0.526936403910319,0.0,0.9989168643951416,0.4341252155793019,0.6359296162923177,0.0,0.9960711002349854,0.41591893709622896,0.7577587763468424,0.0,0.9732603430747986
28,0.517609620705629,0.3776506106058756,0.0,0.997914731502533,0.5588346138978616,0.33155384063720705,0.0,0.9938761591911316,0.5649063892853565,0.2390768845876058,0.0,0.9834422469139099,0.5099695156782101,0.5372105280558268,0.0,0.9993451237678528,0.5412470499674479,0.6413202921549479,0.0,0.9972091317176819,0.5623024182441907,0.7618766784667969,0.0,0.9773111939430237,0.44104326688326323,0.3756731033325195,0.0,0.9944769740104675,0.39230926220233625,0.3253994305928548,0.0,0.9809423685073853,0.3811548673189603,0.24959087371826172,0.0,0.9653213620185852,0.4545724819868039,0.5372779210408528,0.0,0.9989637136459351,0.43391653207632214,0.6419348398844401,0.0,0.9958804845809937,0.41515541076660156,0.7618445714314779,0.0,0.9711588621139526
29,0.5188761001978165,0.3809354782104492,0.0,0.9966832995414734,0.5576282403407953,0.34285542170206706,0.0,0.991025447845459,0.5522243304130359,0.2574310302734375,0.0,0.9769374132156372,0.5120098896515675,0.5435093561808269,0.0,0.9986525774002075,0.5429047315548627,0.6445988972981771,0.0,0.9953100085258484,0.5655715648944561,0.7613772074381511,0.0,0.9681434035301208,0.4395263378436749,0.3764275868733724,0.0,0.9908411502838135,0.3966960173386794,0.3244049390157064,0.0,0.9706573486328125,0.3977778019049229,0.24992313385009765,0.0,0.9494701027870178,0.45336273388984877,0.5432110468546549,0.0,0.9978399276733398,0.43107052338428986,0.6469802220662435,0.0,0.9930550456047058,0.4167173336713742,0.7625958760579427,0.0,0.9598416686058044
30,0.5212326049804688,0.38549168904622394,0.0,0.996663510799408,0.551749009352464,0.34212878545125325,0.0,0.9913980960845947,0.5336200518485827,0.26770896911621095,0.0,0.9808101058006287,0.5134565891363682,0.5445095698038737,0.0,0.9988561868667603,0.5438245626596304,0.6484093983968099,0.0,0.9958776235580444,0.5608003078362881,0.7672056198120117,0.0,0.9709102511405945,0.4430680397229317,0.3849961598714193,0.0,0.9937894940376282,0.40678075643686146,0.33071489334106446,0.0,0.9802674055099487,0.4115275358542418,0.26417024930318195,0.0,0.9645183682441711,0.45514649611253005,0.5439891815185547,0.0,0.9983811378479004,0.4318195245204828,0.647463607788086,0.0,0.9946187734603882,0.4149703490428435,0.7648890177408855,0.0,0.9663354158401489
31,0.5228643172826523,0.38778152465820315,0.0,0.9964381456375122,0.548846171452449,0.34100411732991537,0.0,0.9907100796699524,0.5244501064985226,0.2776224454243978,0.0,0.979665219783783,0.515975854335687,0.5495055516560873,0.0,0.9987598657608032,0.5444942865616236,0.6545660654703777,0.0,0.9951140880584717,0.5604031391632862,0.7683172861735026,0.0,0.9654645919799805,0.4434678982465695,0.3899434407552083,0.0,0.9938815832138062,0.409020008184971,0.3348470369974772,0.0,0.9804865717887878,0.42050757774939906,0.27513427734375,0.0,0.9647356271743774,0.4568446721786108,0.550030263264974,0.0,0.9983091354370117,0.43147840255346054,0.6547571182250976,0.0,0.9938223361968994,0.41565386454264325,0.766587511698405,0.0,0.9607678055763245
32,0.5236157148312299,0.38980798721313475,0.0,0.9963259100914001,0.5473771217541817,0.3406670570373535,0.0,0.9900130033493042,0.5182187007023737,0.2793933232625326,0.0,0.9781623482704163,0.5168600815993089,0.5517531077067057,0.0,0.9988270401954651,0.5450721153846154,0.6542236963907878,0.0,0.995818555355072,0.5611425546499399,0.7705596288045248,0.0,0.9726699590682983,0.4435810675987831,0.39259303410847984,0.0,0.9938682913780212,0.4092218203422351,0.33710988362630206,0.0,0.9798459410667419,0.424098870693109,0.28187249501546224,0.0,0.963614821434021,0.45763128231733274,0.5519081751505533,0.0,0.9984245300292969,0.4329512180426182,0.6509744008382161,0.0,0.9947783946990967,0.41729462452423877,0.7624411265055339,0.0,0.9692783951759338
33,0.523619871873122,0.3896535237630208,0.0,0.9963843822479248,0.548077656672551,0.34057270685831703,0.0,0.9901650547981262,0.5189949915959284,0.2791253725687663,0.0,0.9782991409301758,0.5169353974171174,0.5516398747762045,0.0,0.9988478422164917,0.5451077192257612,0.6548940658569335,0.0,0.9958708882331848,0.5607583461663662,0.7700847625732422,0.0,0.9729419350624084,0.443358396872496,0.39235102335611977,0.0,0.9938032627105713,0.409609256646572,0.33682025273640953,0.0,0.9795584082603455,0.42466070713141024,0.28060083389282225,0.0,0.9629757404327393,0.4575759692069812,0.5516960144042968,0.0,0.9984342455863953,0.4327848874605619,0.6515259424845378,0.0,0.9947966933250427,0.4174313178429237,0.7620408376057942,0.0,0.969429612159729
34,0.524405992948092,0.3898616790771484,0.0,0.9964361190795898,0.5492877471141326,0.33847195307413735,0.0,0.990207850933075,0.5166913056984926,0.2773872375488281,0.0,0.9786050319671631,0.5216823969131861,0.5519895553588867,0.0,0.9989432692527771,0.5442612965901693,0.657008171081543,0.0,0.9962168335914612,0.5607698880709134,0.7721324920654297,0.0,0.9748402833938599,0.4429449912829277,0.39259363810221354,0.0,0.9943435192108154,0.4088579324575571,0.33349987665812175,0.0,0.981270432472229,0.43150574121719754,0.2742001215616862,0.0,0.9657338857650757,0.4615551386124048,0.5526662826538086,0.0,0.998611330986023,0.4314383482321715,0.6561415990193685,0.0,0.9953455328941345,0.4183007264748598,0.7664797465006511,0.0,0.9719530344009399
