frame,shoulder_x,shoulder_y,shoulder_z,shoulder_vis,hip_x,hip_y,hip_z,hip_vis,knee_x,knee_y,knee_z,knee_vis,ankle_x,ankle_y,ankle_z,ankle_vis
17,0.4577462673187256,0.2283921135796441,0.0,0.9954209923744202,0.46050224304199217,0.4806775410970052,0.0,0.9900467991828918,0.44702873229980467,0.700659434000651,0.0,0.985614001750946,0.4699885368347168,0.9098392062717013,0.0,0.9223541617393494
18,0.4558568954467773,0.22752232021755642,0.0,0.9949057102203369,0.45588011741638185,0.4857965257432726,0.0,0.9882472157478333,0.4458172798156738,0.7013697306315104,0.0,0.9846673011779785,0.46933598518371583,0.9117134094238282,0.0,0.9244745373725891
19,0.455706262588501,0.22743331061469185,0.0,0.9948510527610779,0.455963659286499,0.48581805759006075,0.0,0.9881537556648254,0.44577698707580565,0.701224602593316,0.0,0.9846122860908508,0.4692393779754639,0.9112565782335069,0.0,0.9245594143867493
20,0.45670595169067385,0.23450135125054253,0.0,0.9965779185295105,0.4514146327972412,0.49234966701931426,0.0,0.9913939833641052,0.4446512222290039,0.7047928704155816,0.0,0.9890775680541992,0.4694011688232422,0.9192027621799045,0.0,0.9460541009902954
21,0.4557312488555908,0.23474945492214627,0.0,0.9968248605728149,0.45006790161132815,0.4944040086534288,0.0,0.9932469129562378,0.44639902114868163,0.7077395968967014,0.0,0.9911371469497681,0.4700202941894531,0.9278164333767361,0.0,0.9593891501426697
22,0.45625152587890627,0.23501353793674046,0.0,0.99506014585495,0.45062994956970215,0.4925254821777344,0.0,0.9895959496498108,0.44503493309020997,0.7088468763563368,0.0,0.988236129283905,0.4677568912506104,0.9274410671657987,0.0,0.9542529582977295
23,0.45536417961120607,0.23536340925428603,0.0,0.9946537017822266,0.4479371547698975,0.49558902316623266,0.0,0.989849328994751,0.4438432216644287,0.7102723015679253,0.0,0.9893540143966675,0.46833071708679197,0.9260200500488281,0.0,0.961081326007843
24,0.4545924663543701,0.23424483405219185,0.0,0.9949039220809937,0.4479635715484619,0.49362801445855037,0.0,0.9909757971763611,0.4432667255401611,0.7093719482421875,0.0,0.9901257753372192,0.46865205764770507,0.9256679111056858,0.0,0.9620555639266968
25,0.4544764518737793,0.2342158211602105,0.0,0.9948610663414001,0.44792985916137695,0.49347330729166666,0.0,0.9909181594848633,0.4433539867401123,0.7092293633355035,0.0,0.990063488483429,0.4686389923095703,0.9255776299370659,0.0,0.9618266820907593
26,0.45562233924865725,0.23401845296223958,0.0,0.9954971075057983,0.44811458587646485,0.49560139973958334,0.0,0.9917981624603271,0.4431330680847168,0.7095865037706163,0.0,0.9902899861335754,0.46907429695129393,0.9245473225911458,0.0,0.9603171944618225
27,0.4561917781829834,0.23262432946099176,0.0,0.9953556060791016,0.4484076976776123,0.49577640957302516,0.0,0.9917169213294983,0.4427678108215332,0.7098681131998698,0.0,0.9907515048980713,0.4690835952758789,0.9248096889919705,0.0,0.9637560844421387
28,0.45526962280273436,0.23075514899359809,0.0,0.9933136105537415,0.4482259750366211,0.49188558790418835,0.0,0.9889501929283142,0.44286069869995115,0.7083948771158854,0.0,0.9897510409355164,0.46858806610107423,0.924172125922309,0.0,0.9662870168685913
29,0.45512566566467283,0.2319723129272461,0.0,0.9933269023895264,0.4490011692047119,0.4902888403998481,0.0,0.9890574812889099,0.44335122108459474,0.707645755343967,0.0,0.9894720911979675,0.4689309120178223,0.9230175442165799,0.0,0.9642791748046875
30,0.4549044132232666,0.2314006593492296,0.0,0.9928688406944275,0.45050411224365233,0.48427886962890626,0.0,0.9869825839996338,0.4444912910461426,0.7053074306911893,0.0,0.9883511662483215,0.46840524673461914,0.9242668999565973,0.0,0.962367594242096
31,0.45490069389343263,0.23098515404595268,0.0,0.9924939870834351,0.4503936290740967,0.48420079549153644,0.0,0.986362099647522,0.4443637847900391,0.7051617092556424,0.0,0.9879128336906433,0.4684337615966797,0.923506334092882,0.0,0.961570143699646
32,0.4556578636169434,0.23342054155137804,0.0,0.995179295539856,0.45310134887695314,0.4854497273763021,0.0,0.9909465312957764,0.4456198215484619,0.7036990695529514,0.0,0.9901138544082642,0.4694492340087891,0.922015380859375,0.0,0.9612841606140137
33,0.45540032386779783,0.2351821263631185,0.0,0.9959639310836792,0.4528782844543457,0.490906736585829,0.0,0.9906429648399353,0.44156508445739745,0.7027098761664496,0.0,0.9890507459640503,0.46839613914489747,0.9190460205078125,0.0,0.9498140811920166
34,0.45667228698730467,0.23356232113308376,0.0,0.9967054724693298,0.4545640468597412,0.48665296766493055,0.0,0.9926902651786804,0.441267728805542,0.7034463670518664,0.0,0.9908460974693298,0.46802668571472167,0.916489749484592,0.0,0.9541895985603333
35,0.4550468444824219,0.2334292517768012,0.0,0.9959000945091248,0.4604696750640869,0.4864325205485026,0.0,0.9917997717857361,0.44026937484741213,0.6999085320366754,0.0,0.9898087978363037,0.4682169914245605,0.9115848117404514,0.0,0.9489506483078003
36,0.452257776260376,0.24111802842881944,0.0,0.9967922568321228,0.4653067111968994,0.4851946512858073,0.0,0.9941972494125366,0.4405167579650879,0.7010089450412327,0.0,0.9922945499420166,0.46954994201660155,0.9109170701768663,0.0,0.9576358199119568
37,0.45228052139282227,0.24111205206976996,0.0,0.9966944456100464,0.46545658111572263,0.4852394527859158,0.0,0.994025707244873,0.4406871318817139,0.7010194566514757,0.0,0.9921624064445496,0.4694992542266846,0.9106903076171875,0.0,0.957525908946991
38,0.4554753303527832,0.24307361178927953,0.0,0.9980200529098511,0.46764578819274905,0.48460396660698785,0.0,0.9960112571716309,0.4355329513549805,0.7016612582736546,0.0,0.993687093257904,0.4680288314819336,0.9162378946940104,0.0,0.9580627679824829
39,0.4572178840637207,0.24552510579427084,0.0,0.9983375072479248,0.46988754272460936,0.490081787109375,0.0,0.9963629841804504,0.43453454971313477,0.7016597323947482,0.0,0.9938552975654602,0.4696504592895508,0.917152828640408,0.0,0.9560796022415161
40,0.4602810859680176,0.2399229261610243,0.0,0.9966365098953247,0.4773274898529053,0.49640367296006943,0.0,0.9937602877616882,0.43498959541320803,0.7013276841905381,0.0,0.9918553829193115,0.46976027488708494,0.9089545355902777,0.0,0.9520986676216125
41,0.45412659645080566,0.2530983395046658,0.0,0.9974519610404968,0.47263665199279786,0.5011666191948785,0.0,0.9968410730361938,0.43289823532104493,0.7022937350802951,0.0,0.9938649535179138,0.4700308322906494,0.9277311537000869,0.0,0.9626144170761108
42,0.455873966217041,0.2578963385687934,0.0,0.997061550617218,0.4765510082244873,0.5071296691894531,0.0,0.9960149526596069,0.43047499656677246,0.7058802286783854,0.0,0.993389368057251,0.46810455322265626,0.9278088887532552,0.0,0.9655013680458069
43,0.45647373199462893,0.2588510301378038,0.0,0.9969227910041809,0.4792016506195068,0.5103997124565972,0.0,0.9952710270881653,0.4300567150115967,0.7074981689453125,0.0,0.9943150877952576,0.4673623561859131,0.9252561781141493,0.0,0.9724031686782837
44,0.4529378890991211,0.27007581922743057,0.0,0.9974008798599243,0.4792333602905273,0.5162806193033854,0.0,0.9964371919631958,0.4286965847015381,0.7077674018012152,0.0,0.9927389025688171,0.46757078170776367,0.925094011094835,0.0,0.956589937210083
45,0.4525179386138916,0.27722818586561415,0.0,0.9972293972969055,0.4814103126525879,0.5227738274468317,0.0,0.9958796501159668,0.4276789665222168,0.7090120103624132,0.0,0.9911109209060669,0.4672844409942627,0.9272154914008246,0.0,0.9459981322288513
46,0.4544672012329102,0.2854271994696723,0.0,0.9975632429122925,0.4855698585510254,0.5293794420030382,0.0,0.9953346848487854,0.4267308712005615,0.7091112772623698,0.0,0.9896432161331177,0.4669813632965088,0.925620354546441,0.0,0.937047004699707
47,0.45482964515686036,0.29537347157796223,0.0,0.9965103268623352,0.49210376739501954,0.5369146558973524,0.0,0.9927253723144531,0.4262876033782959,0.7131522284613715,0.0,0.9911624193191528,0.46736760139465333,0.9194190979003907,0.0,0.9535849094390869
48,0.4553698539733887,0.2995016098022461,0.0,0.9973322153091431,0.4923732757568359,0.5431981828477648,0.0,0.9943740367889404,0.42542519569396975,0.7135611640082465,0.0,0.9923031330108643,0.46747498512268065,0.9194781833224827,0.0,0.9553629159927368
49,0.45548129081726074,0.29928843180338544,0.0,0.9973031282424927,0.49249825477600095,0.5435326894124349,0.0,0.9943630695343018,0.42542738914489747,0.7136214362250434,0.0,0.9923771619796753,0.46748852729797363,0.9194828457302517,0.0,0.9561266899108887
50,0.4571407318115234,0.30497879452175564,0.0,0.9972889423370361,0.4960792541503906,0.5478573269314236,0.0,0.9945157170295715,0.4252446174621582,0.7129254659016927,0.0,0.9927692413330078,0.4671937942504883,0.9160475836859809,0.0,0.9587207436561584
51,0.456708288192749,0.31394502851698136,0.0,0.998129665851593,0.4957455635070801,0.5578067355685764,0.0,0.9962607026100159,0.4229527473449707,0.7155548095703125,0.0,0.9935975074768066,0.4662881374359131,0.9162897745768229,0.0,0.9558312296867371
52,0.4574617385864258,0.32069307963053384,0.0,0.9984763264656067,0.49750504493713377,0.5659870147705078,0.0,0.9969160556793213,0.4226263999938965,0.7174479166666666,0.0,0.9940446019172668,0.4664162635803223,0.9163987901475694,0.0,0.9551663398742676
53,0.46025853157043456,0.32536570231119794,0.0,0.998497486114502,0.49793376922607424,0.573223876953125,0.0,0.9970579147338867,0.42230758666992185,0.7188106960720486,0.0,0.9943272471427917,0.46645283699035645,0.9158276875813802,0.0,0.9574342370033264
54,0.4614211082458496,0.33040279812282985,0.0,0.9986134767532349,0.5003150939941406,0.5814365386962891,0.0,0.998069703578949,0.4205037593841553,0.7274870130750868,0.0,0.9950652718544006,0.4680582046508789,0.9289360894097223,0.0,0.9610340595245361
55,0.46185917854309083,0.33047158983018665,0.0,0.998595654964447,0.5002827644348145,0.581832038031684,0.0,0.9980447292327881,0.42063212394714355,0.7275393168131511,0.0,0.9950584173202515,0.468088436126709,0.9289964463975694,0.0,0.9612064361572266
56,0.4613190650939941,0.34005762736002604,0.0,0.998698353767395,0.5039214134216309,0.5907279968261718,0.0,0.9979583024978638,0.41930603981018066,0.7308295355902777,0.0,0.9949895739555359,0.4670630931854248,0.9307161966959635,0.0,0.9626237750053406
57,0.4615450382232666,0.3445743136935764,0.0,0.9982317090034485,0.5025540828704834,0.597640143500434,0.0,0.9977037310600281,0.4193289279937744,0.73200437757704,0.0,0.9950807094573975,0.4671335220336914,0.9293833414713542,0.0,0.967268705368042
58,0.4623356819152832,0.349285888671875,0.0,0.998572587966919,0.5032484531402588,0.6048057980007595,0.0,0.9979609251022339,0.4181844711303711,0.7358429802788629,0.0,0.9954012632369995,0.4669334411621094,0.9320481194390191,0.0,0.967978835105896
59,0.4631467819213867,0.35490502251519096,0.0,0.9981988072395325,0.505445909500122,0.609865230984158,0.0,0.9971973896026611,0.4182893753051758,0.7401601155598958,0.0,0.9943793416023254,0.4671332836151123,0.9323333740234375,0.0,0.9652458429336548
60,0.4637163162231445,0.36401485866970484,0.0,0.9982907176017761,0.505741548538208,0.6169742160373264,0.0,0.997883141040802,0.4199479579925537,0.7450393676757813,0.0,0.9954034090042114,0.4659571647644043,0.9316038343641493,0.0,0.9691774845123291
61,0.4641418933868408,0.36380449930826825,0.0,0.998308539390564,0.5059293270111084,0.6170751359727648,0.0,0.9979154467582703,0.4196485042572021,0.7449134826660156,0.0,0.995392918586731,0.46622419357299805,0.9311087714301215,0.0,0.9686926603317261
62,0.4630574226379395,0.3732405344645182,0.0,0.9986419081687927,0.5067363739013672,0.6279899597167968,0.0,0.9981082677841187,0.4181233882904053,0.7485307481553819,0.0,0.995513379573822,0.46603760719299314,0.9324536641438802,0.0,0.9685768485069275
63,0.4639162063598633,0.38100416395399306,0.0,0.9985800981521606,0.5085220336914062,0.6355128394232856,0.0,0.998007595539093,0.4180902004241943,0.7502782185872395,0.0,0.9951068162918091,0.4662679672241211,0.9323214213053386,0.0,0.9656845331192017
64,0.465790319442749,0.3864813910590278,0.0,0.9983149766921997,0.5101583957672119,0.6424242655436198,0.0,0.9977266192436218,0.41817164421081543,0.751514180501302,0.0,0.9943312406539917,0.4676017761230469,0.9317006429036458,0.0,0.961085855960846
65,0.4657754898071289,0.39444635179307724,0.0,0.9984063506126404,0.5098406314849854,0.6502413007948133,0.0,0.9975885152816772,0.4184525966644287,0.7513110690646702,0.0,0.9940694570541382,0.46862330436706545,0.9295683119032118,0.0,0.9613558053970337
66,0.4635002136230469,0.4008883158365885,0.0,0.9985278844833374,0.5091755867004395,0.6516940646701389,0.0,0.9977906942367554,0.41893949508666994,0.7518769158257379,0.0,0.994540274143219,0.4677525520324707,0.9298960367838541,0.0,0.963925838470459
67,0.46340060234069824,0.4006463368733724,0.0,0.9985155463218689,0.5091926097869873,0.6513843960232205,0.0,0.9977828860282898,0.41896209716796873,0.7519831339518229,0.0,0.9945355653762817,0.4675848960876465,0.9298550075954861,0.0,0.9639537334442139
68,0.46154356002807617,0.4048652225070529,0.0,0.998626708984375,0.5068074226379394,0.6559642367892795,0.0,0.9979155659675598,0.41842989921569823,0.7522479587131077,0.0,0.9947519898414612,0.46716771125793455,0.9296034071180556,0.0,0.9651050567626953
69,0.4622190952301025,0.40914590623643665,0.0,0.9986010193824768,0.5081514358520508,0.6583685980902778,0.0,0.9978746175765991,0.41911044120788576,0.7527921888563368,0.0,0.9946404099464417,0.46671695709228517,0.9287426418728298,0.0,0.9648149609565735
70,0.4635115146636963,0.4096673753526476,0.0,0.9984428286552429,0.5077304840087891,0.6596296098497179,0.0,0.9978589415550232,0.4196773529052734,0.7525643242730035,0.0,0.9946072697639465,0.46773533821105956,0.9287797715928819,0.0,0.9648562669754028
71,0.46276350021362306,0.4112137688530816,0.0,0.9984629154205322,0.5073707103729248,0.6607226053873698,0.0,0.9978815913200378,0.4195592403411865,0.752614254421658,0.0,0.9947546720504761,0.4673727035522461,0.9279825846354167,0.0,0.9665202498435974
72,0.4613182544708252,0.4118503146701389,0.0,0.9984769225120544,0.507168197631836,0.6615426805284288,0.0,0.9978669285774231,0.41950321197509766,0.7533044603135851,0.0,0.9947235584259033,0.4671336650848389,0.9280120849609375,0.0,0.9665781259536743
73,0.46131019592285155,0.4119410196940104,0.0,0.9984591007232666,0.5072855472564697,0.6614528232150607,0.0,0.997847318649292,0.4194210052490234,0.7533415900336371,0.0,0.994688868522644,0.46702189445495607,0.9281585693359375,0.0,0.9663516879081726
74,0.4615918159484863,0.41142455206976997,0.0,0.9984666109085083,0.5073512077331543,0.6613583034939237,0.0,0.9977836012840271,0.4190694332122803,0.7535584343804254,0.0,0.9945307374000549,0.46721653938293456,0.9288508945041233,0.0,0.9654920101165771
75,0.46198148727416993,0.4117435031467014,0.0,0.9983890056610107,0.5070229530334472,0.6605545467800564,0.0,0.9976818561553955,0.41910014152526853,0.7541319953070746,0.0,0.9943373799324036,0.467270565032959,0.9289784749348958,0.0,0.9645860195159912
76,0.4633488655090332,0.4100352817111545,0.0,0.9985092282295227,0.5067169189453125,0.657501220703125,0.0,0.9978916049003601,0.4197535991668701,0.7539571126302084,0.0,0.9946467280387878,0.4671759128570557,0.9286317613389757,0.0,0.9647186994552612
77,0.4625696659088135,0.4086123572455512,0.0,0.9985945820808411,0.5056044578552246,0.6558155059814453,0.0,0.9979250431060791,0.41966829299926756,0.7545348273383247,0.0,0.9946489930152893,0.46719770431518554,0.929270765516493,0.0,0.9642109274864197
78,0.4626461029052734,0.40592341952853733,0.0,0.9986082911491394,0.5073883533477783,0.6537239922417535,0.0,0.9979851245880127,0.4191298007965088,0.7527586195203994,0.0,0.9947630763053894,0.4683319091796875,0.9303441365559896,0.0,0.9639753699302673
79,0.46239781379699707,0.405677244398329,0.0,0.9986215829849243,0.5073559761047364,0.6533582051595052,0.0,0.9980269074440002,0.41921248435974123,0.7529098510742187,0.0,0.9948412775993347,0.4681380748748779,0.9303800794813368,0.0,0.964309811592102
80,0.46217360496521,0.40044216579861114,0.0,0.9985955357551575,0.5069814205169678,0.6498324924045139,0.0,0.9980098605155945,0.4181506633758545,0.7515887790256076,0.0,0.9949628114700317,0.4686028480529785,0.9320383707682292,0.0,0.9654204845428467
81,0.4645113468170166,0.3932406955295139,0.0,0.9986750483512878,0.5081033706665039,0.6468282063802083,0.0,0.9980841875076294,0.4180398941040039,0.7518965827094184,0.0,0.995019793510437,0.4677746772766113,0.9336006164550781,0.0,0.9646292328834534
82,0.4648399353027344,0.38348626030815974,0.0,0.9984764456748962,0.5102296829223633,0.6355221218532986,0.0,0.9979692101478577,0.41832742691040037,0.7494561089409723,0.0,0.995088517665863,0.4665349006652832,0.9337009853786893,0.0,0.9653242826461792
83,0.4641371726989746,0.37183172437879775,0.0,0.9986489415168762,0.508128547668457,0.6240293714735243,0.0,0.9980940222740173,0.4184250831604004,0.7480134752061632,0.0,0.9955098628997803,0.4656681537628174,0.9355138990614149,0.0,0.9679225087165833
84,0.4617144584655762,0.35928209092881946,0.0,0.9986721277236938,0.50656099319458,0.6132518344455296,0.0,0.9980964064598083,0.41788997650146487,0.7419502258300781,0.0,0.9958112239837646,0.4668097972869873,0.9330418056911892,0.0,0.9709793329238892
85,0.46120681762695315,0.3593828837076823,0.0,0.9986816048622131,0.5064573764801026,0.6130251990424262,0.0,0.9981005787849426,0.41773219108581544,0.7420297410753038,0.0,0.9958286881446838,0.46683483123779296,0.9332745022243923,0.0,0.9710819721221924
86,0.4670864582061768,0.34655558268229164,0.0,0.9988442659378052,0.505327844619751,0.6013539632161459,0.0,0.9984365105628967,0.41958298683166506,0.7356398688422309,0.0,0.9966955184936523,0.4657876014709473,0.9301127115885417,0.0,0.976047694683075
87,0.465971565246582,0.33505096435546877,0.0,0.9990065693855286,0.502086067199707,0.5902127583821615,0.0,0.9985975623130798,0.4198578357696533,0.7330596923828125,0.0,0.9968916773796082,0.4661768913269043,0.9311409844292535,0.0,0.9759642481803894
88,0.46049957275390624,0.3270378960503472,0.0,0.9989472031593323,0.49604310989379885,0.5803763495551215,0.0,0.9985462427139282,0.42036805152893064,0.7311591254340277,0.0,0.9966140389442444,0.4658386707305908,0.9302357991536458,0.0,0.9729048013687134
89,0.4634373664855957,0.3145479202270508,0.0,0.9987473487854004,0.4941126823425293,0.5689311133490669,0.0,0.9977442026138306,0.4201053142547607,0.7232930501302083,0.0,0.9956750273704529,0.46420855522155763,0.9189478556315104,0.0,0.9649824500083923
90,0.46473145484924316,0.29925770229763454,0.0,0.9981943964958191,0.49243893623352053,0.5562874688042535,0.0,0.9976449608802795,0.4226015567779541,0.7240945604112413,0.0,0.9940844178199768,0.46293187141418457,0.9277211507161458,0.0,0.9579368233680725
91,0.4645562171936035,0.29932664235432943,0.0,0.9982230067253113,0.49251275062561034,0.5561899820963542,0.0,0.9976523518562317,0.4226068019866943,0.7238225301106771,0.0,0.9940903782844543,0.46311702728271487,0.9270128038194444,0.0,0.9579721689224243
92,0.46100564002990724,0.29479524824354386,0.0,0.9984264373779297,0.4907968044281006,0.5491592407226562,0.0,0.9977905750274658,0.422498893737793,0.7232903374565972,0.0,0.994464099407196,0.4623617649078369,0.9307188245985243,0.0,0.9597252607345581
93,0.46099443435668946,0.28860318925645617,0.0,0.9986417889595032,0.48911242485046386,0.5403157552083333,0.0,0.9979435801506042,0.42306180000305177,0.722098626030816,0.0,0.9947274327278137,0.462266731262207,0.9323964436848958,0.0,0.9595847129821777
94,0.4612147331237793,0.2787334442138672,0.0,0.9989311099052429,0.48567700386047363,0.5323401557074653,0.0,0.9985911250114441,0.4230952739715576,0.717828369140625,0.0,0.9958296418190002,0.4633535385131836,0.9309657626681858,0.0,0.9637743234634399
95,0.4621466636657715,0.26967415279812285,0.0,0.9989834427833557,0.4843732833862305,0.5259602864583334,0.0,0.9987385869026184,0.4232804298400879,0.714984639485677,0.0,0.9962544441223145,0.46445913314819337,0.9311140272352431,0.0,0.9665869474411011
96,0.4642933368682861,0.25885810852050783,0.0,0.9991326928138733,0.48089075088500977,0.5203726874457465,0.0,0.9987175464630127,0.426437520980835,0.7116777208116319,0.0,0.9967615008354187,0.4650749683380127,0.9256650288899739,0.0,0.9720273017883301
97,0.46413412094116213,0.2591473685370551,0.0,0.9991346001625061,0.4808300495147705,0.5198305341932509,0.0,0.9987163543701172,0.42653260231018064,0.711627705891927,0.0,0.99679034948349,0.46499037742614746,0.9259692721896702,0.0,0.9723725914955139
98,0.46368041038513186,0.25439330206976996,0.0,0.9992856383323669,0.478338623046875,0.5105439927842882,0.0,0.9989393353462219,0.429076099395752,0.7095160590277778,0.0,0.9972425699234009,0.4661404609680176,0.9255113389756945,0.0,0.9740945100784302
99,0.4586129665374756,0.24886559380425347,0.0,0.9988534450531006,0.4744987964630127,0.49715279473198787,0.0,0.9983928799629211,0.4296411514282227,0.7002184549967448,0.0,0.9959371089935303,0.4695925712585449,0.9299259609646268,0.0,0.9655060172080994
100,0.4583561420440674,0.24755051930745442,0.0,0.9985069632530212,0.4714301109313965,0.4949826982286241,0.0,0.997831404209137,0.43291125297546384,0.7016979641384549,0.0,0.9954701662063599,0.4695852756500244,0.9323905097113715,0.0,0.9673463702201843
101,0.45905466079711915,0.24415995279947916,0.0,0.9978296160697937,0.46877245903015136,0.4917351616753472,0.0,0.9968956708908081,0.43679494857788087,0.701554446750217,0.0,0.9959239959716797,0.46840434074401854,0.9232187906901042,0.0,0.9766945838928223
102,0.46149311065673826,0.23871133592393662,0.0,0.9976136684417725,0.4658234119415283,0.48519694010416664,0.0,0.9968151450157166,0.43894352912902834,0.701834954155816,0.0,0.9959122538566589,0.4693911552429199,0.9247621324327256,0.0,0.9784704446792603
103,0.46143398284912107,0.23869317372639973,0.0,0.9976372718811035,0.4658390522003174,0.48509508768717446,0.0,0.9968746900558472,0.4389530658721924,0.7009227328830295,0.0,0.9959994554519653,0.46932320594787597,0.922835201687283,0.0,0.9789930582046509
104,0.45936408042907717,0.23796920776367186,0.0,0.9943193197250366,0.4683295726776123,0.483258310953776,0.0,0.9903659820556641,0.4432072162628174,0.7019999186197917,0.0,0.9900993704795837,0.4685765266418457,0.9105322943793402,0.0,0.957214891910553
105,0.46002798080444335,0.23440691630045574,0.0,0.9949849843978882,0.468568754196167,0.4793121337890625,0.0,0.9912319779396057,0.44620428085327146,0.7002692328559028,0.0,0.9899201393127441,0.469836950302124,0.9086183336046006,0.0,0.9523770213127136
106,0.46016783714294435,0.23550652398003472,0.0,0.9964733719825745,0.46613035202026365,0.4817876180013021,0.0,0.9932552576065063,0.4475735664367676,0.7009597778320312,0.0,0.9908892512321472,0.4699948787689209,0.9091137356228298,0.0,0.9496374130249023
107,0.4625788688659668,0.2339744144015842,0.0,0.9951032400131226,0.4645254135131836,0.4882051679823134,0.0,0.9897425770759583,0.44719657897949217,0.7033818562825521,0.0,0.9865005612373352,0.4688292980194092,0.9107182820638021,0.0,0.9319964051246643
108,0.4626103401184082,0.23451915317111546,0.0,0.994114100933075,0.4613137722015381,0.49334564208984377,0.0,0.9872524738311768,0.4477573871612549,0.7065170288085938,0.0,0.9845518469810486,0.46993460655212405,0.9147273593478733,0.0,0.9301308393478394
109,0.46251864433288575,0.23440140618218316,0.0,0.9939743876457214,0.4614603519439697,0.49271087646484374,0.0,0.9870125651359558,0.4478145122528076,0.7063808865017361,0.0,0.9845128655433655,0.4700912952423096,0.914752705891927,0.0,0.9308249950408936
