frame,l_shoulder_x,l_shoulder_y,l_shoulder_z,l_shoulder_vis,l_hip_x,l_hip_y,l_hip_z,l_hip_vis,l_knee_x,l_knee_y,l_knee_z,l_knee_vis,l_ankle_x,l_ankle_y,l_ankle_z,l_ankle_vis,r_shoulder_x,r_shoulder_y,r_shoulder_z,r_shoulder_vis,r_hip_x,r_hip_y,r_hip_z,r_hip_vis,r_knee_x,r_knee_y,r_knee_z,r_knee_vis,r_ankle_x,r_ankle_y,r_ankle_z,r_ankle_vis
10,0.7154625928551582,0.47846263212316176,0.0,0.9992606043815613,0.6977946389170371,0.63436279296875,0.0,0.9995436072349548,0.5584610815327536,0.753519287109375,0.0,0.9987179040908813,0.4783657185702144,0.8618977625229779,0.0,0.9834116697311401,0.6553380479373693,0.47489670697380515,0.0,0.989595353603363,0.6827045265101988,0.6284189740349265,0.0,0.9982206225395203,0.7211071317664749,0.7455722225413602,0.0,0.9951079487800598,0.7955538059378269,0.8542631261488971,0.0,0.9638510942459106
11,0.7110347987218881,0.4820867919921875,0.0,0.9994039535522461,0.6911054794758433,0.6379299747242647,0.0,0.9996591806411743,0.5408718476235617,0.7572579417509191,0.0,0.9987655878067017,0.4568528690098719,0.8615123793658088,0.0,0.9803223013877869,0.6425174090652785,0.47530567842371324,0.0,0.9916344881057739,0.6721141607691553,0.6308819939108455,0.0,0.9986616373062134,0.7135758659330871,0.7475110581341912,0.0,0.9952394962310791,0.801793437622581,0.852129696116728,0.0,0.9568987488746643
12,0.706737821570999,0.48544297162224265,0.0,0.9994636178016663,0.6847094930864278,0.6442970904181985,0.0,0.9996721744537354,0.5243818849699268,0.7597343893612132,0.0,0.9988101720809937,0.44559277650202667,0.8646363022748161,0.0,0.9814630746841431,0.6423493070083682,0.4810529641544118,0.0,0.992745041847229,0.6692497859938873,0.6375240550321691,0.0,0.9987377524375916,0.7041560216927628,0.7477885885799632,0.0,0.9954575300216675,0.8018166769498561,0.8506907025505515,0.0,0.9598105549812317
13,0.6998336983525104,0.4874283375459559,0.0,0.9996023774147034,0.6715398812393764,0.6482886460248162,0.0,0.9997214674949646,0.5093388577385427,0.7623832433363971,0.0,0.9989350438117981,0.43521609765216396,0.8691261919806985,0.0,0.9828130602836609,0.6328970937050536,0.48511790556066176,0.0,0.9929320812225342,0.6551644552701686,0.6422393439797794,0.0,0.9987620115280151,0.6935242848416253,0.7490334185431985,0.0,0.9953035116195679,0.7969059644882649,0.84982177734375,0.0,0.9589647054672241
14,0.68075880744966,0.493533935546875,0.0,0.9991881251335144,0.6533613005442599,0.6518426154641545,0.0,0.9992565512657166,0.4963732922925111,0.7697633272058824,0.0,0.997858464717865,0.4282222093398601,0.8781558766084558,0.0,0.9747185111045837,0.6251190696301321,0.4879742072610294,0.0,0.9912629127502441,0.6431365072976595,0.6445799345128677,0.0,0.9977032542228699,0.6801686306877615,0.7538333668428309,0.0,0.9937463998794556,0.7792355206222215,0.854092227711397,0.0,0.9550004005432129
15,0.6807708740234375,0.4936557186351103,0.0,0.9991660118103027,0.6538601799490062,0.6517690860523897,0.0,0.9992285966873169,0.4967092410291089,0.7697735954733456,0.0,0.9977812170982361,0.4282015876291187,0.8782147575827206,0.0,0.9739342927932739,0.6242127997107086,0.48806418026194853,0.0,0.9910821914672852,0.6431461477878203,0.6445774213005515,0.0,0.9976232647895813,0.6805398214811061,0.7540673828125,0.0,0.9935348033905029,0.7795476554327929,0.8544188017003677,0.0,0.9536665081977844
16,0.6589398882877877,0.5030337703929227,0.0,0.9995031356811523,0.6418982469885918,0.6602804744944853,0.0,0.9996825456619263,0.4698222651142456,0.7790334185431985,0.0,0.9990096092224121,0.40184854164283146,0.8835920984604779,0.0,0.9859454035758972,0.6100876301402327,0.4946676456227022,0.0,0.9928733110427856,0.6372889434942142,0.6525259219898897,0.0,0.9987375140190125,0.6667825866443842,0.7579957490808824,0.0,0.9960600733757019,0.7746414759169064,0.850664852366728,0.0,0.9689441919326782
17,0.6403749218545698,0.5139205753102022,0.0,0.9981837868690491,0.630295119026216,0.672106143727022,0.0,0.9987252354621887,0.44715428053085776,0.7807977653952206,0.0,0.9971702694892883,0.38817494284657755,0.8820705279181985,0.0,0.972269594669342,0.5763273997286872,0.506935245289522,0.0,0.9911284446716309,0.612715717140102,0.6656098489200367,0.0,0.996752917766571,0.6260310216927628,0.7629899327895221,0.0,0.9921775460243225,0.7369409026461167,0.8562446145450368,0.0,0.9517268538475037
18,0.6199065651354929,0.5229181985294118,0.0,0.9984625577926636,0.6197614470286349,0.6825950712316177,0.0,0.9989991784095764,0.4221335375159355,0.7829991239659927,0.0,0.9978063702583313,0.37736051551467703,0.8820614803538603,0.0,0.9795253276824951,0.5634143781462474,0.5145619470932904,0.0,0.9916139841079712,0.6074900607184885,0.6759567440257352,0.0,0.9973248243331909,0.6085826283219469,0.7649092371323529,0.0,0.993536114692688,0.7316272687712474,0.855267333984375,0.0,0.9625049829483032
19,0.5991903648216854,0.5316909610523897,0.0,0.9987167119979858,0.6071997606604668,0.6915911506204044,0.0,0.9990522265434265,0.39868444977445083,0.786949462890625,0.0,0.9976769089698792,0.3623931437855485,0.8806071920955882,0.0,0.9779894948005676,0.5477870797512422,0.5244781494140625,0.0,0.9911105632781982,0.5998184012568646,0.6856140854779412,0.0,0.9971356391906738,0.5943251733500589,0.7688314998851103,0.0,0.9921327233314514,0.7403024330298771,0.8531814395680147,0.0,0.9558125138282776
20,0.5840652018910173,0.5404491469439339,0.0,0.998975396156311,0.5957107224723784,0.7010748650045956,0.0,0.9991074204444885,0.3754269268722215,0.7885692641314338,0.0,0.9977447986602783,0.35724611162640557,0.8785612936580882,0.0,0.9791328310966492,0.5420989990234375,0.5332599595013787,0.0,0.9876242876052856,0.5960025547937369,0.6958454446231618,0.0,0.9964291453361511,0.5843185999403439,0.7750534237132353,0.0,0.98985755443573,0.754824969559035,0.8577628820082721,0.0,0.9494998455047607
21,0.5839888441013991,0.5404527731502757,0.0,0.998969316482544,0.5957614148511049,0.7012533748851103,0.0,0.9991076588630676,0.3754751293230256,0.7889306640625,0.0,0.9977251887321472,0.3575547669223163,0.878761776194853,0.0,0.9787605404853821,0.5418794384561323,0.5332005040785845,0.0,0.9876335859298706,0.5959661635394874,0.6960551183363971,0.0,0.9964444041252136,0.584692472194528,0.7755682014016544,0.0,0.9898071885108948,0.7549715560849242,0.8581593232996324,0.0,0.9487465023994446
22,0.5713493315245816,0.5514798153147978,0.0,0.9985935091972351,0.5865724954645005,0.7124797506893382,0.0,0.999165415763855,0.36230471942215287,0.7926081399356618,0.0,0.9977499842643738,0.35735796684999344,0.8804981904871324,0.0,0.9776448011398315,0.5406531808765364,0.5459641041475184,0.0,0.9847638010978699,0.5947428427979538,0.7079441205193014,0.0,0.9968558549880981,0.5799319215399451,0.7781613338694853,0.0,0.9902676939964294,0.7580420202789945,0.8568467802159927,0.0,0.9473562240600586
23,0.5597693152008695,0.5614374497357537,0.0,0.9983116388320923,0.5890634448957244,0.7217017319623161,0.0,0.9992042183876038,0.35248090033750656,0.7904380888097426,0.0,0.9979709982872009,0.35864337617882125,0.8799171357996324,0.0,0.9812290072441101,0.5301275851836265,0.5551480282054227,0.0,0.9841549396514893,0.5977675944691423,0.7177231014476103,0.0,0.9972502589225769,0.5725856765044783,0.7786465274586397,0.0,0.9918443560600281,0.7589229440090547,0.8592722455193015,0.0,0.957643449306488
24,0.5465427542331328,0.5707485423368566,0.0,0.9987378716468811,0.5853763085528897,0.7248599063648897,0.0,0.9991739392280579,0.3524184286843783,0.7927954819623162,0.0,0.9981645941734314,0.36330129711199005,0.8785396082261029,0.0,0.985084593296051,0.5234039498173542,0.5636069264131434,0.0,0.9864245653152466,0.5973764204081132,0.7212995461856617,0.0,0.9970019459724426,0.5700901941275497,0.7844388355928309,0.0,0.9923191666603088,0.7545403516442207,0.8643604951746323,0.0,0.9652332067489624
25,0.5365337547398012,0.5783844712201287,0.0,0.9985230565071106,0.5859961729169391,0.7313724293428309,0.0,0.9991074204444885,0.3483199434799131,0.7910472914751838,0.0,0.9979925155639648,0.3631317904803543,0.8792896225873161,0.0,0.9840059280395508,0.5083099748300209,0.571754150390625,0.0,0.9870113134384155,0.594627539981858,0.7283716538373162,0.0,0.9970921277999878,0.5602867094542691,0.7838983513327206,0.0,0.9923964142799377,0.7584898880834858,0.8676064165900735,0.0,0.9651152491569519
26,0.5360652652245685,0.5850298713235295,0.0,0.9986752867698669,0.5931984490430505,0.7390293974034926,0.0,0.9988502264022827,0.35519192109048114,0.7934255801930147,0.0,0.9972678422927856,0.3675608614997385,0.8739772661994485,0.0,0.9772800207138062,0.49179916701057463,0.5797898236443014,0.0,0.9915168285369873,0.5907691093668279,0.7371024098115809,0.0,0.9967965483665466,0.5537310484562957,0.7861613913143383,0.0,0.9910276532173157,0.7519082424530923,0.8610262522977942,0.0,0.9550493359565735
27,0.5354640753199366,0.5854296515969669,0.0,0.9986878037452698,0.5916224523568253,0.7394792624080883,0.0,0.9988780617713928,0.3555728800625981,0.7941264073988971,0.0,0.9973228573799133,0.36850138388917036,0.8739398552389706,0.0,0.977706253528595,0.4922548238203615,0.5801339901194853,0.0,0.9916062355041504,0.5898874833494051,0.7374263987821691,0.0,0.9968783855438232,0.5542168397783734,0.7862108656939338,0.0,0.9912376403808594,0.7529930848955609,0.8601329848345588,0.0,0.9560240507125854
28,0.5263326796527686,0.5932117417279412,0.0,0.9988462924957275,0.591577059055472,0.7429575482536764,0.0,0.9989618062973022,0.35411135621649453,0.7940761431525736,0.0,0.9976740479469299,0.3711653513888435,0.8729627182904411,0.0,0.9815409183502197,0.49298149970784844,0.5856328268612132,0.0,0.991226851940155,0.5967434679613951,0.7403213321461397,0.0,0.9968749284744263,0.5573865180235029,0.7875467457490809,0.0,0.9917792677879333,0.759984164058414,0.8632927389705882,0.0,0.9616490602493286
29,0.5261090649720516,0.5967125387752757,0.0,0.9986854195594788,0.5864527235470057,0.7457893640854779,0.0,0.99869304895401,0.3540813493928151,0.7947117704503677,0.0,0.9971223473548889,0.3703055601239703,0.8717097024356618,0.0,0.9788578152656555,0.48186872793540797,0.5922162942325367,0.0,0.9918227791786194,0.5846779156928282,0.7448433909696691,0.0,0.9964542388916016,0.554968351100778,0.7912501436121323,0.0,0.9909167885780334,0.7575405871020201,0.8650629021139706,0.0,0.9589859843254089
30,0.526284796423493,0.6041546989889706,0.0,0.9980248212814331,0.58727344209679,0.7490276740579044,0.0,0.9986200332641602,0.35197129508940245,0.7937176154641544,0.0,0.9973220229148865,0.3724356934615259,0.870770263671875,0.0,0.9814712405204773,0.4879826182600843,0.6000481818704044,0.0,0.9867655038833618,0.5886490953517259,0.7482783059512867,0.0,0.9961262345314026,0.5521113822649713,0.792543155445772,0.0,0.9912511110305786,0.7561264995750523,0.868079044117647,0.0,0.9632126092910767
31,0.5234498857953059,0.6079788028492648,0.0,0.9975357055664062,0.5878654703435539,0.7530149931066177,0.0,0.9986050724983215,0.35098873122466656,0.7920647116268382,0.0,0.9972772002220154,0.3754919522975778,0.8709746955422795,0.0,0.9813781976699829,0.48386699085953844,0.6044483857996323,0.0,0.9860743880271912,0.5880596847214958,0.7524016256893382,0.0,0.9964274764060974,0.5482961742449006,0.7900502642463235,0.0,0.9918652176856995,0.7556123613812434,0.8662080652573529,0.0,0.9652460813522339
32,0.5194489227677987,0.6094464470358456,0.0,0.9972966313362122,0.5850629607005099,0.7557453469669118,0.0,0.9983202815055847,0.3505552922332636,0.7923149557674632,0.0,0.9968348145484924,0.3844354541730681,0.8728609690946691,0.0,0.9799920916557312,0.48175996916064656,0.6055279181985294,0.0,0.9867252111434937,0.5864923708608459,0.7548541618795956,0.0,0.9960195422172546,0.5464515845645921,0.7881504193474265,0.0,0.9912288188934326,0.7542646719322045,0.8641392606847427,0.0,0.9645273089408875
33,0.5195525101537983,0.6093701889935662,0.0,0.9973621964454651,0.5850167374231825,0.7556733972886029,0.0,0.998324453830719,0.35076055167609177,0.7921537511488971,0.0,0.9968581199645996,0.3846802013189723,0.8727569221047794,0.0,0.9801790118217468,0.48265608783546354,0.6054511575137868,0.0,0.9866525530815125,0.5868961860944037,0.7547732364430148,0.0,0.9959696531295776,0.5466786787599699,0.7881525017233456,0.0,0.9911661744117737,0.7539220833878139,0.8643059225643382,0.0,0.9645276665687561
34,0.5142943569805831,0.6137790096507353,0.0,0.9975298047065735,0.5848758968848065,0.7566789694393382,0.0,0.9983123540878296,0.35146635047561453,0.7935107421875,0.0,0.9969185590744019,0.38609818334858786,0.8732439108455883,0.0,0.9807462692260742,0.47750560808381276,0.6088167078354779,0.0,0.9867342710494995,0.5859069185775693,0.7554892147288603,0.0,0.9958438277244568,0.5428879231089827,0.7890249454273897,0.0,0.9911263585090637,0.7515456067967116,0.8649062930836398,0.0,0.9650417566299438
35,0.5091334067627975,0.616168212890625,0.0,0.9977723956108093,0.5869956555226856,0.7575985179227941,0.0,0.9981169700622559,0.34890794953541776,0.7918720559512867,0.0,0.9967113733291626,0.3871231398323091,0.8739982335707721,0.0,0.9801731705665588,0.47416303945884547,0.6102725040211398,0.0,0.9870591163635254,0.5881308711223523,0.7561445168887868,0.0,0.9952099919319153,0.5376048706565442,0.7873021024816177,0.0,0.9901458621025085,0.7490673623823222,0.8659380744485294,0.0,0.963124692440033
36,0.5095083643701784,0.6149950453814338,0.0,0.9979321956634521,0.5850646206524581,0.7567718146829044,0.0,0.9982264637947083,0.35138360825542625,0.792701846852022,0.0,0.9970171451568604,0.3877403546576719,0.8748504279641545,0.0,0.9820228219032288,0.48022097024957505,0.6085566980698529,0.0,0.9833673238754272,0.5894203984088977,0.754410831227022,0.0,0.9947584271430969,0.5417517498447306,0.7858368997012868,0.0,0.989777147769928,0.7434989897277066,0.8628087660845588,0.0,0.9638320207595825
37,0.5081625264060048,0.6144557100183824,0.0,0.9979027509689331,0.5829667606114344,0.7562930118336397,0.0,0.9984605312347412,0.352648970472264,0.7934499224494486,0.0,0.997373104095459,0.3889729009013794,0.874532470703125,0.0,0.9839789867401123,0.47157664279059885,0.6085783835018382,0.0,0.9838183522224426,0.5827940617645136,0.7542001522288603,0.0,0.9955390095710754,0.5387314672749411,0.7863584989659926,0.0,0.9912209510803223,0.7449070758899385,0.862227352366728,0.0,0.9682576060295105
38,0.5067891396239212,0.6144160012637868,0.0,0.9977450370788574,0.5821724736042102,0.7567714556525735,0.0,0.9984806180000305,0.3520124108222738,0.79281005859375,0.0,0.9973951578140259,0.38830748362521245,0.8738508875229779,0.0,0.9841274619102478,0.47232917562189464,0.6079369399126838,0.0,0.9838564395904541,0.5833739595931943,0.754459228515625,0.0,0.9957725405693054,0.5394793394719207,0.7855238970588235,0.0,0.9916593432426453,0.7448815381676582,0.8615869140625,0.0,0.969417929649353
39,0.5076527615471365,0.6145028147977941,0.0,0.9976862668991089,0.5825881000343227,0.7574098115808824,0.0,0.9984136819839478,0.3530072327937042,0.793355712890625,0.0,0.9972729086875916,0.390209916246486,0.8743545352711397,0.0,0.983549952507019,0.4711843833763729,0.607945125804228,0.0,0.9836300015449524,0.5824370444070345,0.7549796788832721,0.0,0.9956069588661194,0.5385067353188742,0.7852005543428309,0.0,0.991295337677002,0.7455444974380557,0.8606984576056985,0.0,0.9684102535247803
40,0.5048152652245685,0.6134599752987132,0.0,0.997728168964386,0.5816591015420698,0.7571448471966912,0.0,0.9983603358268738,0.3519019920955642,0.7935088034237132,0.0,0.9971207976341248,0.38873326129993135,0.8747705078125,0.0,0.9823018312454224,0.47572476694274646,0.6062168255974265,0.0,0.9825075268745422,0.5864133954546941,0.754381534352022,0.0,0.9952905178070068,0.5425083048672855,0.7853629078584559,0.0,0.9904966354370117,0.7447320148037069,0.861154354319853,0.0,0.9653496742248535
41,0.5055990498435048,0.6101937327665441,0.0,0.9977805018424988,0.5849267807964501,0.7550552188648897,0.0,0.9985087513923645,0.35168562374354406,0.7934963091681986,0.0,0.9973397850990295,0.3864456879045175,0.8737598374310662,0.0,0.9832547307014465,0.47602266447314656,0.6043911563648897,0.0,0.9832773208618164,0.5892874107201229,0.7529623592601103,0.0,0.9957767724990845,0.5433983583330609,0.7869301470588236,0.0,0.9913482069969177,0.7416047930218684,0.8616819852941177,0.0,0.967517077922821
42,0.5026771832709532,0.6083966423483456,0.0,0.9976981282234192,0.5836226331638991,0.7525535673253676,0.0,0.9984424710273743,0.34794166596863557,0.7908769674862133,0.0,0.9970236420631409,0.38240842938921943,0.8725470329733456,0.0,0.980180561542511,0.47934809090203323,0.6016111127068015,0.0,0.9841981530189514,0.5925503654958812,0.7500550752527574,0.0,0.9957829713821411,0.5450632262928217,0.783881046070772,0.0,0.9906994700431824,0.7432666602992613,0.8604105152803309,0.0,0.9625353217124939
43,0.5051145354075411,0.6050552906709559,0.0,0.9976182579994202,0.5841451988060604,0.7491095329733456,0.0,0.9986466765403748,0.35528858136931224,0.7905635340073529,0.0,0.9974085688591003,0.3830673345462049,0.870032169117647,0.0,0.982149064540863,0.484870751033767,0.5988087373621324,0.0,0.9846341013908386,0.595495694850778,0.7467601102941176,0.0,0.9964350461959839,0.5545282723015821,0.7838363826976102,0.0,0.9921787977218628,0.7496498778275366,0.8593108771829044,0.0,0.9669718146324158
44,0.510758180498578,0.6004642262178309,0.0,0.9983170032501221,0.5971004853188742,0.7428837316176471,0.0,0.9988794922828674,0.3625423798501242,0.7919648293887868,0.0,0.9976835250854492,0.37447028379560016,0.8677960564108456,0.0,0.9827871322631836,0.4768706764636179,0.5939910888671875,0.0,0.9896531701087952,0.600682597778831,0.740552188648897,0.0,0.9970869421958923,0.5591637519612971,0.7845632755055147,0.0,0.9930453896522522,0.7602600353033473,0.8576898552389706,0.0,0.9682093858718872
45,0.5113272567174425,0.6009295295266545,0.0,0.9981939196586609,0.5966233768223719,0.7435341509650736,0.0,0.9988289475440979,0.3628306049682106,0.7915609920726103,0.0,0.9976533055305481,0.37643965717140104,0.868022891773897,0.0,0.9829694032669067,0.4792139540157557,0.5940242273667279,0.0,0.9885863661766052,0.6008877295330478,0.7409099982766544,0.0,0.9969180822372437,0.5577433438480649,0.7837196260340074,0.0,0.992874264717102,0.7577584877173771,0.8574406163832721,0.0,0.9683544039726257
46,0.513643081218129,0.5919422822840074,0.0,0.9982472658157349,0.5903169639938546,0.7371109547334559,0.0,0.9988546371459961,0.3594432495627942,0.7897079647288603,0.0,0.997911274433136,0.37643474115986203,0.8771582749310661,0.0,0.986239492893219,0.5044719424706623,0.5828846650965074,0.0,0.9816270470619202,0.609549550331786,0.732747802734375,0.0,0.9961663484573364,0.5681614576523274,0.7801454072840074,0.0,0.9920223951339722,0.7493139290909389,0.8633394129136029,0.0,0.9703525900840759
47,0.5237421011824986,0.5805531221277573,0.0,0.997860848903656,0.5912581567484964,0.7324569163602941,0.0,0.9987649917602539,0.35638121281707635,0.7864007927389706,0.0,0.9979198575019836,0.3783839716572143,0.8757732077205882,0.0,0.9871852993965149,0.5189404986393502,0.5741868322035846,0.0,0.9782394766807556,0.6130950800045764,0.7289991670496323,0.0,0.9958460927009583,0.5664353630033996,0.7780276309742648,0.0,0.9919558763504028,0.7437071221642914,0.8610635914522059,0.0,0.9719983339309692
48,0.532991002294309,0.5702806540096508,0.0,0.9981912970542908,0.5901142583232545,0.7256033863740808,0.0,0.9988908171653748,0.3572175412996045,0.7859657915900735,0.0,0.9980168342590332,0.3769619674363396,0.8763416245404412,0.0,0.9863072037696838,0.5412923262209074,0.5646099135454963,0.0,0.9786398410797119,0.6199838167453909,0.7218979061351103,0.0,0.9959554672241211,0.574967388328648,0.7766095329733456,0.0,0.9917153716087341,0.7367618832129315,0.8579352165670956,0.0,0.9686551690101624
49,0.5492466882681747,0.5621528176700368,0.0,0.9982000589370728,0.6004274120889448,0.7170960908777574,0.0,0.9990288019180298,0.36640610954252745,0.7853645593979779,0.0,0.9979068040847778,0.37340507347713453,0.8748925063189338,0.0,0.9824197292327881,0.5412203736883826,0.5563321461397058,0.0,0.9793757796287537,0.6204408142855975,0.7130337344898897,0.0,0.9964007139205933,0.5834872832358133,0.7725226907169118,0.0,0.9909853935241699,0.7506414437393764,0.8515607766544118,0.0,0.9590450525283813
50,0.566754967597738,0.5509589700137868,0.0,0.9985055923461914,0.6107824477191749,0.7063804716222426,0.0,0.9991089701652527,0.3870778103752615,0.7849760167738971,0.0,0.9981860518455505,0.3807862413478197,0.8748438936121323,0.0,0.9847940802574158,0.5538647384324333,0.5451340619255515,0.0,0.9810078740119934,0.6260046539945083,0.701475399241728,0.0,0.9964601397514343,0.5936358463814069,0.7689520622702206,0.0,0.9917314648628235,0.7508278052677171,0.8489276482077206,0.0,0.963160514831543
51,0.5663879266842639,0.5507618623621323,0.0,0.998501181602478,0.6107611237210708,0.7062996897977941,0.0,0.9990983009338379,0.3871626913796908,0.7847318761488971,0.0,0.9981822967529297,0.3805992732985748,0.8746085133272059,0.0,0.9848918914794922,0.5542516349249804,0.5449143712660846,0.0,0.9805327653884888,0.6265747198001111,0.7013809742647059,0.0,0.9963766932487488,0.5942123604618854,0.7684865435431986,0.0,0.9916143417358398,0.7510699028749346,0.848214901194853,0.0,0.9631213545799255
52,0.5903963224658407,0.5377101404526654,0.0,0.9985907673835754,0.6246492393844796,0.694908016429228,0.0,0.9989755153656006,0.4071447141000915,0.7802635282628676,0.0,0.9981039762496948,0.3867298269870391,0.8740985466452206,0.0,0.984877347946167,0.5588786232920371,0.5330514705882353,0.0,0.9844106435775757,0.6273038856155204,0.6904946001838236,0.0,0.99615877866745,0.5983734130859375,0.7667385684742647,0.0,0.9919631481170654,0.7429305838740521,0.8520975269990809,0.0,0.9649883508682251
53,0.6121369046646182,0.5266663315716912,0.0,0.9978162050247192,0.6307877416890036,0.6846966911764706,0.0,0.9986022114753723,0.4309253453210807,0.7782137522977941,0.0,0.997502863407135,0.39988820223628724,0.8764059627757353,0.0,0.9809389114379883,0.5764169732895855,0.5227920352711397,0.0,0.9820404052734375,0.632037621661709,0.6801454072840074,0.0,0.9954314231872559,0.6221982564886245,0.7635573443244486,0.0,0.9909447431564331,0.746443744483852,0.8512436810661764,0.0,0.9603727459907532
