frame,l_shoulder_x,l_shoulder_y,l_shoulder_z,l_shoulder_vis,l_elbow_x,l_elbow_y,l_elbow_z,l_elbow_vis,l_wrist_x,l_wrist_y,l_wrist_z,l_wrist_vis,l_hip_x,l_hip_y,l_hip_z,l_hip_vis,l_knee_x,l_knee_y,l_knee_z,l_knee_vis,l_ankle_x,l_ankle_y,l_ankle_z,l_ankle_vis,r_shoulder_x,r_shoulder_y,r_shoulder_z,r_shoulder_vis,r_elbow_x,r_elbow_y,r_elbow_z,r_elbow_vis,r_wrist_x,r_wrist_y,r_wrist_z,r_wrist_vis,r_hip_x,r_hip_y,r_hip_z,r_hip_vis,r_knee_x,r_knee_y,r_knee_z,r_knee_vis,r_ankle_x,r_ankle_y,r_ankle_z,r_ankle_vis
10,0.5182355734018179,0.3680511156717936,0.0,0.998176097869873,0.5635740329057742,0.420984681447347,0.0,0.9920151233673096,0.6063392345721905,0.4678578058878581,0.0,0.9793809056282043,0.5034800798465044,0.5208452542622884,0.0,0.9992015957832336,0.5089090298383664,0.6338528951009115,0.0,0.9978517293930054,0.5133264492719601,0.7413730621337891,0.0,0.9877668619155884,0.442471186319987,0.37153008778889973,0.0,0.9940000772476196,0.4144360958001552,0.4236980120340983,0.0,0.9621338248252869,0.41156670986077726,0.42560739517211915,0.0,0.9375834465026855,0.4559682210286458,0.5228946050008138,0.0,0.9984790682792664,0.4530171614426833,0.6354154586791992,0.0,0.9964022636413574,0.4566613221779848,0.7388605117797852,0.0,0.9834852814674377
11,0.5167859395345052,0.3638897895812988,0.0,0.9978426694869995,0.5688927479279346,0.41111857096354165,0.0,0.9890769720077515,0.6196307157858824,0.4519817034403483,0.0,0.9739425182342529,0.5019144889635917,0.5140955289204915,0.0,0.9991695880889893,0.5087392758100461,0.6297562917073568,0.0,0.9976807832717896,0.5167785057654748,0.7366779963175456,0.0,0.9862731099128723,0.44249695997971755,0.36601587931315105,0.0,0.9969909191131592,0.39370876703506863,0.4185590426127116,0.0,0.9823415279388428,0.3462054179264949,0.4522946039835612,0.0,0.964458703994751,0.45658532167092347,0.515085506439209,0.0,0.9989836812019348,0.45354451888646835,0.6312643686930338,0.0,0.9974486231803894,0.4534780551225711,0.7416792551676432,0.0,0.9859263896942139
12,0.5171324412027994,0.3554851214090983,0.0,0.9982736110687256,0.5699752905429938,0.39467344284057615,0.0,0.9922739863395691,0.6233182564759866,0.4260024388631185,0.0,0.9806450009346008,0.5027771485157502,0.5049029032389323,0.0,0.999365508556366,0.5099089695857122,0.6205952326456706,0.0,0.9982355833053589,0.5168205163417718,0.7294619878133138,0.0,0.988690197467804,0.44330288813664365,0.3597787221272786,0.0,0.9968010187149048,0.3907146942921174,0.4086270332336426,0.0,0.9816547632217407,0.34233733935233873,0.43319679896036783,0.0,0.9651983976364136,0.4575678996550731,0.506833839416504,0.0,0.9991015195846558,0.4539478497627454,0.6240959167480469,0.0,0.9977561831474304,0.45037152216984677,0.7360382715861002,0.0,0.987231969833374
13,0.5171634478446765,0.34741236368815104,0.0,0.9982401132583618,0.570262957841922,0.3815707842508952,0.0,0.9911013841629028,0.6264495849609375,0.40309734344482423,0.0,0.9773903489112854,0.5029428433149289,0.49863491058349607,0.0,0.9994314312934875,0.5133797083145533,0.6150367736816407,0.0,0.9980131387710571,0.5195434765938001,0.7236732482910156,0.0,0.9863682389259338,0.443143551166241,0.35185168584187826,0.0,0.9972591400146484,0.39038379375751203,0.392203680674235,0.0,0.9858352541923523,0.3332370855869391,0.4103426933288574,0.0,0.9699764847755432,0.457030760936248,0.5009729385375976,0.0,0.9993131160736084,0.4529429215651292,0.618596076965332,0.0,0.9977638721466064,0.44940948486328125,0.7335530598958333,0.0,0.9856014847755432
14,0.517792726174379,0.34335610071818035,0.0,0.9981270432472229,0.5753786135942508,0.3700030008951823,0.0,0.9900972843170166,0.634824948433118,0.3815725326538086,0.0,0.9742699861526489,0.5036384386894031,0.49644269943237307,0.0,0.9994328618049622,0.5137206835624499,0.6138274510701497,0.0,0.9980573058128357,0.5198766268216647,0.7197556813557943,0.0,0.9871270656585693,0.4412965530004257,0.346746285756429,0.0,0.9973312616348267,0.387995964441544,0.3815964380900065,0.0,0.9862770438194275,0.33161192673903245,0.3927918434143066,0.0,0.9695494771003723,0.45600137955103165,0.49784644444783527,0.0,0.9993482232093811,0.44911780724158656,0.6147643407185872,0.0,0.9979367256164551,0.44489664909167165,0.7261280059814453,0.0,0.9869155883789062
15,0.5175732832688552,0.3434376398722331,0.0,0.9981226325035095,0.5748677375989083,0.36983671188354494,0.0,0.9901371002197266,0.6346928034073267,0.3811712900797526,0.0,0.974367082118988,0.5032571156819662,0.49723822275797525,0.0,0.9994093179702759,0.5133533477783203,0.6144903818766276,0.0,0.997904896736145,0.5196755238068409,0.718728764851888,0.0,0.9859417080879211,0.44092408204690003,0.3467211405436198,0.0,0.9973270893096924,0.387695801563752,0.38161725997924806,0.0,0.9862950444221497,0.3313728479238657,0.3931020100911458,0.0,0.9696033596992493,0.4554900144919371,0.4986260732014974,0.0,0.9993207454681396,0.44856575207832533,0.6152854283650716,0.0,0.9977699518203735,0.4447450393285507,0.7248959223429362,0.0,0.9856799840927124
16,0.5172244340945513,0.3395849227905273,0.0,0.9979987740516663,0.5736429263383914,0.3575507481892904,0.0,0.9897857904434204,0.635098628508739,0.3616643905639648,0.0,0.9731801152229309,0.5038927029340695,0.4934248924255371,0.0,0.9993815422058105,0.5142116546630859,0.6140880584716797,0.0,0.9977191090583801,0.5218556722005209,0.7202253341674805,0.0,0.9842115044593811,0.4399430201603816,0.34379809697469077,0.0,0.9973393082618713,0.3842770503117488,0.3722325642903646,0.0,0.9869298934936523,0.3241586440648788,0.37339769999186195,0.0,0.9703285694122314,0.45521780160757214,0.494477653503418,0.0,0.9993116855621338,0.4446006188025841,0.6112183888753255,0.0,0.9976223111152649,0.43935144864595854,0.7196371714274089,0.0,0.9841706156730652
17,0.5171786577273638,0.3381303469340006,0.0,0.9981393814086914,0.575325207832532,0.34945605595906576,0.0,0.9909306168556213,0.6345676030868139,0.34162429173787434,0.0,0.9754296541213989,0.5040643154046475,0.49467512766520183,0.0,0.9994547963142395,0.516668221889398,0.6162131627400717,0.0,0.9979501366615295,0.5278343787560096,0.7239198684692383,0.0,0.9853361248970032,0.4394784585023538,0.34192206064860026,0.0,0.99722820520401,0.38248560978816104,0.36191434860229493,0.0,0.9866385459899902,0.3214966456095378,0.35169684092203773,0.0,0.9701115489006042,0.4544841570731921,0.4955375035603841,0.0,0.999359667301178,0.44243294153458035,0.6136005401611329,0.0,0.9977481961250305,0.4361114991016877,0.7235575993855794,0.0,0.9847768545150757
18,0.5162777044834235,0.3406015714009603,0.0,0.998261034488678,0.5773631364871294,0.3471171061197917,0.0,0.9932168126106262,0.635315185938126,0.3229595502217611,0.0,0.9816246628761292,0.5046747647798978,0.4926937103271484,0.0,0.9994656443595886,0.5186256995567908,0.6126259485880534,0.0,0.9982628226280212,0.5355945000281701,0.7225903828938802,0.0,0.9869577884674072,0.44041198339217746,0.34348007837931316,0.0,0.9972710013389587,0.3789263016138321,0.3593161900838216,0.0,0.9873000979423523,0.320957892980331,0.34063628514607747,0.0,0.9727542996406555,0.45511553837702823,0.4938575108846029,0.0,0.9993076324462891,0.4390729268391927,0.6158687591552734,0.0,0.9979671835899353,0.42671780708508616,0.7299240748087565,0.0,0.9859393835067749
19,0.5150509369678986,0.3400088946024577,0.0,0.9982732534408569,0.5727177155323517,0.341040833791097,0.0,0.9936327338218689,0.6279978629870292,0.310186767578125,0.0,0.9824244379997253,0.503508543356871,0.4937954584757487,0.0,0.9995299577713013,0.5204888857327975,0.6106470108032227,0.0,0.998492956161499,0.5392701564691006,0.7188859303792318,0.0,0.9888530969619751,0.44121752029810196,0.3428327242533366,0.0,0.9972270131111145,0.3811185787885617,0.3501837412516276,0.0,0.9877138137817383,0.32369662553836137,0.32232863108317056,0.0,0.9732003211975098,0.45446107326409757,0.4952899932861328,0.0,0.9993826150894165,0.4376451052152194,0.615119743347168,0.0,0.9982134103775024,0.4240840520614233,0.728321901957194,0.0,0.987856388092041
20,0.5132548992450421,0.34099334081014,0.0,0.9981998205184937,0.567956533187475,0.3371781349182129,0.0,0.9938393235206604,0.6208705413035858,0.29857892990112306,0.0,0.9830242395401001,0.5035880651229467,0.494926389058431,0.0,0.9995564818382263,0.5225073007436899,0.6105386734008789,0.0,0.9985660910606384,0.5434383001082983,0.719958750406901,0.0,0.989180326461792,0.44154661129682493,0.3440765698750814,0.0,0.9971708655357361,0.3810081237401718,0.3433919270833333,0.0,0.988353967666626,0.32244193248259717,0.30560442606608074,0.0,0.9744853973388672,0.45493805714142627,0.49715213775634765,0.0,0.9994213581085205,0.4361000061035156,0.6176298141479493,0.0,0.9982967972755432,0.42028123904497194,0.7329250971476237,0.0,0.9881457090377808
21,0.5127488649808444,0.34106566111246744,0.0,0.9982507824897766,0.5670880048702924,0.337266731262207,0.0,0.9940764904022217,0.6210265037340995,0.29780457814534506,0.0,0.9836154580116272,0.5036322275797526,0.49400707880655925,0.0,0.9995782971382141,0.5224295396071214,0.609614372253418,0.0,0.9986578226089478,0.543442848401192,0.7207578659057617,0.0,0.9898257851600647,0.4418323223407452,0.3439541498819987,0.0,0.9972224235534668,0.3809708815354567,0.34379393259684243,0.0,0.9886137247085571,0.3222501461322491,0.3055283546447754,0.0,0.9750984311103821,0.45544047233385915,0.4961481730143229,0.0,0.9994463324546814,0.43652617625701123,0.6161952972412109,0.0,0.9983935952186584,0.42037758460411656,0.7327524820963541,0.0,0.9888096451759338
22,0.5128965622339493,0.34258817036946615,0.0,0.9983021020889282,0.5682481619027945,0.3310995101928711,0.0,0.9947459697723389,0.6175942543225411,0.27901287078857423,0.0,0.9850049018859863,0.5036531595083383,0.4963147799173991,0.0,0.9995706677436829,0.5244164589123849,0.6118312199910482,0.0,0.9985387325286865,0.5452422606639373,0.7216068903605143,0.0,0.9883904457092285,0.4421243912134415,0.34470481872558595,0.0,0.9966525435447693,0.3832234602708083,0.3379405339558919,0.0,0.9867398738861084,0.3306150436401367,0.29230483373006183,0.0,0.9720865488052368,0.4551697266407502,0.498121706644694,0.0,0.9993724226951599,0.4361427502754407,0.6186946233113607,0.0,0.9980660080909729,0.4185346456674429,0.7343329111735026,0.0,0.986327052116394
23,0.5132546058067908,0.34856751759847004,0.0,0.9985628724098206,0.5676425542586889,0.3273263613382975,0.0,0.9958727955818176,0.6113977187719101,0.264688237508138,0.0,0.9876850843429565,0.5037625630696615,0.5023532549540202,0.0,0.9996391534805298,0.5266215006510416,0.6175748825073242,0.0,0.9986862540245056,0.5478076445750701,0.7264235814412435,0.0,0.9888655543327332,0.4417393513214894,0.3498148600260417,0.0,0.9963609576225281,0.3835413028032352,0.3340476353963216,0.0,0.9854550361633301,0.33754977201804137,0.282344118754069,0.0,0.97066730260849,0.45438512166341144,0.5040501276652019,0.0,0.9993988275527954,0.4347525865603716,0.6252721786499024,0.0,0.998022198677063,0.41681524423452526,0.7405651728312175,0.0,0.9856810569763184
24,0.5152574685903696,0.35396210352579754,0.0,0.9975718855857849,0.56438230856871,0.3277612050374349,0.0,0.9932414293289185,0.595158454699394,0.2563317775726318,0.0,0.9843990802764893,0.5085420363988632,0.510491689046224,0.0,0.9993966817855835,0.5378901163736979,0.6234330495198568,0.0,0.9974672794342041,0.5606537354298127,0.7302916844685873,0.0,0.9805296659469604,0.43963339389898837,0.3533465385437012,0.0,0.9954466223716736,0.3859872573461288,0.3292478243509928,0.0,0.983364999294281,0.34865841498741734,0.26535811424255373,0.0,0.9714762568473816,0.4532771966396234,0.5112645149230957,0.0,0.9991181492805481,0.4302208240215595,0.630595334370931,0.0,0.9967929720878601,0.41117545885917467,0.7453846613566081,0.0,0.9781748056411743
25,0.5152074373685397,0.3604513804117839,0.0,0.9970543384552002,0.5591781322772686,0.332595157623291,0.0,0.9918544292449951,0.5795377095540365,0.25665353139241537,0.0,0.9823741912841797,0.5081680004413311,0.5161247253417969,0.0,0.9992812275886536,0.5388004107353015,0.6286813100179036,0.0,0.9969584941864014,0.5612448178804837,0.7377696990966797,0.0,0.9773439764976501,0.43986736199794674,0.3591558774312337,0.0,0.9951834082603455,0.3887122961191031,0.3300399462381999,0.0,0.9834723472595215,0.35955509772667515,0.26029809315999347,0.0,0.9718654751777649,0.45255240415915465,0.5165585517883301,0.0,0.9990217685699463,0.4300107222336989,0.6346141815185546,0.0,0.9963983297348022,0.410881091386844,0.7506147384643554,0.0,0.9757134914398193
26,0.5140793140117939,0.36593036651611327,0.0,0.998384952545166,0.5573492783766526,0.3344205538431803,0.0,0.9951958060264587,0.5736914414625901,0.2537687619527181,0.0,0.9862415790557861,0.5057554000463241,0.5187348365783692,0.0,0.9996633529663086,0.5331505017402844,0.6293286005655925,0.0,0.9987457990646362,0.5549579033484826,0.7388314565022787,0.0,0.9896272420883179,0.44267556606194913,0.3652361869812012,0.0,0.9962706565856934,0.39092513842460436,0.32577136357625325,0.0,0.9872806668281555,0.36558948419032955,0.24947627385457358,0.0,0.9739570021629333,0.45369519942846054,0.5210175196329753,0.0,0.999502420425415,0.4305605277037009,0.6422124226888021,0.0,0.9982782602310181,0.41315122751089245,0.760847536722819,0.0,0.9873007535934448
27,0.5138258322691306,0.36552632649739586,0.0,0.9982776641845703,0.5574502700414413,0.3332505226135254,0.0,0.9948428273200989,0.5738853552402594,0.2516781806945801,0.0,0.9854246973991394,0.5060832683856671,0.5189231554667155,0.0,0.9996254444122314,0.5329439701178135,0.6298806508382161,0.0,0.9985879063606262,0.5555965717022235,0.7406093597412109,0.0,0.9883354902267456,0.44232383141150844,0.3650689125061035,0.0,0.9962151646614075,0.39101678897172976,0.3257213910420736,0.0,0.9871835708618164,0.36561425526936847,0.2494025707244873,0.0,0.9737434387207031,0.45394046490009016,0.5211959838867187,0.0,0.9994595646858215,0.43027246915377104,0.6420263926188151,0.0,0.9980987906455994,0.41337081713554186,0.7610501607259115,0.0,0.9858943223953247
28,0.5157402723263471,0.37405659357706705,0.0,0.9981709718704224,0.559715808966221,0.33311421076456704,0.0,0.9945823550224304,0.5655156649076022,0.24661916097005207,0.0,0.9852703809738159,0.5072718889285357,0.5288743654886882,0.0,0.9995713829994202,0.5345189510247647,0.6350518544514974,0.0,0.998297393321991,0.5557235326522436,0.7449710845947266,0.0,0.9861915111541748,0.4430691645695613,0.3748371124267578,0.0,0.9957091808319092,0.39780042110345304,0.3301310857137044,0.0,0.9856221079826355,0.3833543337308444,0.2555050055185954,0.0,0.9721251726150513,0.4541730636205429,0.5310667673746745,0.0,0.9993638396263123,0.4311086703569461,0.6468718846638998,0.0,0.9976623058319092,0.4141493577223558,0.7643709182739258,0.0,0.9830285310745239
29,0.5190115708571214,0.38014793395996094,0.0,0.9971683621406555,0.5568876021947616,0.34175097147623695,0.0,0.992825984954834,0.5503566448505108,0.2640503088633219,0.0,0.9827659130096436,0.5108980521177634,0.5356882731119792,0.0,0.9991243481636047,0.5386076218042618,0.6404464085896809,0.0,0.9970346689224243,0.5593455877059546,0.7487690607706706,0.0,0.9789876937866211,0.44318649096366686,0.37884368896484377,0.0,0.9934995174407959,0.4006559665386493,0.3263321240743001,0.0,0.9781388640403748,0.4016901162954477,0.25839179356892905,0.0,0.9609466791152954,0.45496705862192005,0.5371145248413086,0.0,0.9986163377761841,0.43089959560296476,0.6514486312866211,0.0,0.9957232475280762,0.41364288330078125,0.7655184427897136,0.0,0.9736685156822205
30,0.5199980124449118,0.3855992635091146,0.0,0.9973841309547424,0.5526802356426532,0.34202922185262047,0.0,0.9934473633766174,0.5365216181828425,0.2663757165273031,0.0,0.9837154746055603,0.511016356639373,0.5482950210571289,0.0,0.9990825653076172,0.5415063026623849,0.6555667877197265,0.0,0.9962378740310669,0.5568170302953476,0.7540987014770508,0.0,0.9719746708869934,0.4416384085630759,0.38629398345947263,0.0,0.9930385947227478,0.4085197204198593,0.3361799875895182,0.0,0.9759421348571777,0.4139879666841947,0.27002398173014325,0.0,0.957298219203949,0.45266053615472257,0.5491893132527669,0.0,0.9984436631202698,0.4283736302302434,0.6622665405273438,0.0,0.9941973686218262,0.4129468477689303,0.7659440358479818,0.0,0.9634297490119934
31,0.5212459075145233,0.38859831492106117,0.0,0.9972992539405823,0.55046629294371,0.34406998952229817,0.0,0.9931621551513672,0.5290757692777194,0.2751962661743164,0.0,0.9833399057388306,0.5113402146559495,0.5522590001424154,0.0,0.9990567564964294,0.5410448221059946,0.6572955449422201,0.0,0.9960499405860901,0.5569868821364182,0.7554189682006835,0.0,0.9711723327636719,0.4426112052721855,0.39024763107299804,0.0,0.9932004809379578,0.41040890033428484,0.3412094751993815,0.0,0.9763437509536743,0.42246109400040066,0.2820439656575521,0.0,0.9580954909324646,0.4529001284868289,0.5533412297566732,0.0,0.9984371066093445,0.42806146083733976,0.6632402420043946,0.0,0.9940240979194641,0.4138381175505809,0.7653402328491211,0.0,0.9628230929374695
32,0.5217989897116636,0.3907160758972168,0.0,0.9971008896827698,0.5497432610927484,0.3449342091878255,0.0,0.9924518465995789,0.5213696895501553,0.27760788599650066,0.0,0.9820354580879211,0.5139186565692608,0.5569876988728841,0.0,0.9990092515945435,0.5408589778802334,0.6601507186889648,0.0,0.9958378076553345,0.5572209969545022,0.75507017771403,0.0,0.9706069231033325,0.4427631573799329,0.39341872533162436,0.0,0.9933363199234009,0.41216551951873,0.341989803314209,0.0,0.9768190979957581,0.42717234293619794,0.28388280868530275,0.0,0.9586414098739624,0.4551712916447566,0.5584707260131836,0.0,0.9984366297721863,0.4279367495805789,0.6673429489135743,0.0,0.9939677715301514,0.41485111530010516,0.7664021174112956,0.0,0.9630494117736816
33,0.5217846112373548,0.3906296730041504,0.0,0.9970916509628296,0.5498074262570112,0.3447842597961426,0.0,0.9923824667930603,0.5214029458852915,0.27773733139038087,0.0,0.9819084405899048,0.513897969172551,0.5571633656819661,0.0,0.9990177154541016,0.5408481206649389,0.6600901921590169,0.0,0.9959069490432739,0.5571988912729117,0.7551969528198242,0.0,0.9712864756584167,0.4425808344131861,0.3934255917867025,0.0,0.9933806657791138,0.4120957301213191,0.3417963981628418,0.0,0.9769718050956726,0.4274444580078125,0.28421007792154945,0.0,0.9588639736175537,0.4550760220258664,0.5586652755737305,0.0,0.998458743095398,0.42808249057867587,0.6671630223592122,0.0,0.9941049814224243,0.41495073758638823,0.766186269124349,0.0,0.964047908782959
34,0.5224881294446114,0.39072996775309243,0.0,0.9967578053474426,0.5506030840751452,0.34374796549479164,0.0,0.9910990595817566,0.5198953090569912,0.2786791165669759,0.0,0.9794692993164062,0.5152009328206381,0.556660270690918,0.0,0.9989435076713562,0.5417761680407401,0.6612255732218425,0.0,0.9957454800605774,0.5578656318860177,0.7578333536783854,0.0,0.971238911151886,0.44174756759252304,0.3922657330830892,0.0,0.9936049580574036,0.41196373181465346,0.3366702397664388,0.0,0.977794885635376,0.43287316346779847,0.2781093915303548,0.0,0.9596801400184631,0.4554901612110627,0.5578046162923177,0.0,0.9984536170959473,0.4286680466089493,0.667105229695638,0.0,0.994282603263855,0.4164682045961038,0.7663258234659831,0.0,0.9655947089195251
